,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00149.png,"{'doctor': 4, 'engineer': 4, 'normal': 9, 'thug': 1, 'imposter': 71, 'pessimist': 9}",imposter,skip,720.0,0,0
1,zombie,consolidated_dataset/test_00033.png,"{'doctor': 6, 'engineer': 6, 'normal': 7, 'thug': 80, 'imposter': 1, 'pessimist': 0}",thug,squish,700.0,0,0
2,healthy,consolidated_dataset/test_00021.png,"{'doctor': 98, 'engineer': 0, 'normal': 0, 'thug': 1, 'imposter': 1, 'pessimist': 0}",doctor,save,685.0,0,0
3,healthy,consolidated_dataset/test_00141.png,"{'doctor': 3, 'engineer': 1, 'normal': 2, 'thug': 5, 'imposter': 87, 'pessimist': 2}",imposter,skip,655.0,1,0
4,zombie,consolidated_dataset/test_00177.png,"{'doctor': 25, 'engineer': 26, 'normal': 34, 'thug': 7, 'imposter': 3, 'pessimist': 4}",normal,skip,635.0,1,0
5,zombie,consolidated_dataset/test_00180.png,"{'doctor': 69, 'engineer': 1, 'normal': 3, 'thug': 2, 'imposter': 4, 'pessimist': 21}",doctor,reveal,615.0,1,0
6,healthy,consolidated_dataset/test_00132.png,"{'doctor': 2, 'engineer': 1, 'normal': 12, 'thug': 63, 'imposter': 18, 'pessimist': 5}",thug,save,585.0,1,0
7,healthy,consolidated_dataset/test_00171.png,"{'doctor': 64, 'engineer': 10, 'normal': 10, 'thug': 4, 'imposter': 8, 'pessimist': 4}",doctor,save,555.0,2,0
8,zombie,consolidated_dataset/test_00007.png,"{'doctor': 10, 'engineer': 56, 'normal': 1, 'thug': 1, 'imposter': 31, 'pessimist': 2}",engineer,scram,525.0,3,0
9,healthy,consolidated_dataset/test_00153.png,"{'doctor': 14, 'engineer': 36, 'normal': 3, 'thug': 12, 'imposter': 2, 'pessimist': 33}",doctor,save,475.0,0,0
10,zombie,consolidated_dataset/test_00072.png,"{'doctor': 72, 'engineer': 14, 'normal': 7, 'thug': 1, 'imposter': 4, 'pessimist': 1}",doctor,skip,445.0,1,0
11,healthy,consolidated_dataset/test_00124.png,"{'doctor': 19, 'engineer': 9, 'normal': 41, 'thug': 7, 'imposter': 3, 'pessimist': 21}",thug,save,425.0,1,0
12,zombie,consolidated_dataset/test_00097.png,"{'doctor': 12, 'engineer': 7, 'normal': 4, 'thug': 6, 'imposter': 1, 'pessimist': 71}",pessimist,save,395.0,2,0
13,zombie,consolidated_dataset/test_00108.png,"{'doctor': 57, 'engineer': 37, 'normal': 2, 'thug': 3, 'imposter': 0, 'pessimist': 1}",engineer,save,365.0,3,0
14,zombie,consolidated_dataset/test_00032.png,"{'doctor': 1, 'engineer': 6, 'normal': 65, 'thug': 10, 'imposter': 14, 'pessimist': 4}",normal,scram,335.0,4,0
15,healthy,consolidated_dataset/test_00129.png,"{'doctor': 41, 'engineer': 1, 'normal': 5, 'thug': 37, 'imposter': 13, 'pessimist': 3}",thug,save,357.0,0,0
16,zombie,consolidated_dataset/test_00168.png,"{'doctor': 10, 'engineer': 22, 'normal': 55, 'thug': 1, 'imposter': 2, 'pessimist': 9}",engineer,scram,327.0,1,0
17,healthy,consolidated_dataset/test_00114.png,"{'doctor': 8, 'engineer': 10, 'normal': 68, 'thug': 7, 'imposter': 3, 'pessimist': 2}",normal,save,277.0,0,0
18,healthy,consolidated_dataset/test_00066.png,"{'doctor': 1, 'engineer': 23, 'normal': 2, 'thug': 30, 'imposter': 42, 'pessimist': 2}",thug,scram,247.0,1,0
19,healthy,consolidated_dataset/test_00126.png,"{'doctor': 85, 'engineer': 9, 'normal': 0, 'thug': 0, 'imposter': 5, 'pessimist': 0}",doctor,save,197.0,0,0
20,healthy,consolidated_dataset/test_00151.png,"{'doctor': 20, 'engineer': 2, 'normal': 11, 'thug': 1, 'imposter': 67, 'pessimist': 1}",doctor,skip,167.0,1,0
21,healthy,consolidated_dataset/test_00085.png,"{'doctor': 0, 'engineer': 0, 'normal': 2, 'thug': 0, 'imposter': 0, 'pessimist': 98}",pessimist,save,147.0,1,0
22,healthy,consolidated_dataset/test_00064.png,"{'doctor': 42, 'engineer': 3, 'normal': 8, 'thug': 0, 'imposter': 4, 'pessimist': 44}",pessimist,save,117.0,2,0
23,zombie,consolidated_dataset/test_00076.png,"{'doctor': 1, 'engineer': 2, 'normal': 0, 'thug': 1, 'imposter': 78, 'pessimist': 18}",imposter,scram,87.0,3,0
24,healthy,consolidated_dataset/test_00003.png,"{'doctor': 0, 'engineer': 33, 'normal': 42, 'thug': 17, 'imposter': 7, 'pessimist': 1}",normal,save,37.0,0,0
25,zombie,consolidated_dataset/test_00089.png,"{'doctor': 18, 'engineer': 18, 'normal': 28, 'thug': 0, 'imposter': 0, 'pessimist': 35}",doctor,scram,7.0,1,0
Killed: 4 Saved: 9
