,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00092.png,"{'doctor': 10, 'engineer': 2, 'normal': 3, 'thug': 7, 'imposter': 49, 'pessimist': 30}",imposter,squish,720.0,0,0
1,zombie,consolidated_dataset/test_00044.png,"{'doctor': 2, 'engineer': 6, 'normal': 23, 'thug': 31, 'imposter': 34, 'pessimist': 4}",normal,reveal,705.0,0,0
2,zombie,consolidated_dataset/test_00152.png,"{'doctor': 23, 'engineer': 2, 'normal': 11, 'thug': 47, 'imposter': 10, 'pessimist': 7}",thug,squish,675.0,0,0
3,healthy,consolidated_dataset/test_00147.png,"{'doctor': 3, 'engineer': 9, 'normal': 23, 'thug': 51, 'imposter': 11, 'pessimist': 2}",normal,save,660.0,0,0
4,zombie,consolidated_dataset/test_00105.png,"{'doctor': 5, 'engineer': 19, 'normal': 31, 'thug': 24, 'imposter': 17, 'pessimist': 5}",engineer,save,630.0,1,0
5,healthy,consolidated_dataset/test_00084.png,"{'doctor': 33, 'engineer': 19, 'normal': 1, 'thug': 6, 'imposter': 1, 'pessimist': 40}",engineer,save,600.0,2,0
6,healthy,consolidated_dataset/test_00141.png,"{'doctor': 4, 'engineer': 10, 'normal': 80, 'thug': 2, 'imposter': 1, 'pessimist': 2}",normal,save,570.0,3,0
7,healthy,consolidated_dataset/test_00015.png,"{'doctor': 2, 'engineer': 39, 'normal': 3, 'thug': 35, 'imposter': 17, 'pessimist': 4}",engineer,reveal,540.0,4,0
8,healthy,consolidated_dataset/test_00035.png,"{'doctor': 0, 'engineer': 15, 'normal': 63, 'thug': 14, 'imposter': 2, 'pessimist': 6}",normal,save,510.0,4,0
9,zombie,consolidated_dataset/test_00042.png,"{'doctor': 4, 'engineer': 81, 'normal': 7, 'thug': 0, 'imposter': 4, 'pessimist': 4}",engineer,scram,480.0,5,0
10,healthy,consolidated_dataset/test_00059.png,"{'doctor': 31, 'engineer': 30, 'normal': 4, 'thug': 20, 'imposter': 2, 'pessimist': 13}",doctor,save,670.0,0,0
