,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00042.png,"{'doctor': 22, 'engineer': 1, 'normal': 40, 'thug': 1, 'imposter': 1, 'pessimist': 35}",doctor,skip,720.0,0,0
1,healthy,consolidated_dataset/test_00132.png,"{'doctor': 1, 'engineer': 2, 'normal': 17, 'thug': 12, 'imposter': 66, 'pessimist': 3}",thug,save,700.0,0,0
2,healthy,consolidated_dataset/test_00114.png,"{'doctor': 4, 'engineer': 3, 'normal': 13, 'thug': 50, 'imposter': 14, 'pessimist': 16}",thug,save,670.0,1,0
3,healthy,consolidated_dataset/test_00038.png,"{'doctor': 15, 'engineer': 13, 'normal': 32, 'thug': 1, 'imposter': 13, 'pessimist': 25}",doctor,skip,640.0,2,0
4,healthy,consolidated_dataset/test_00081.png,"{'doctor': 3, 'engineer': 4, 'normal': 14, 'thug': 52, 'imposter': 19, 'pessimist': 9}",thug,skip,620.0,2,0
5,healthy,consolidated_dataset/test_00069.png,"{'doctor': 27, 'engineer': 5, 'normal': 0, 'thug': 46, 'imposter': 21, 'pessimist': 0}",doctor,reveal,600.0,2,0
6,healthy,consolidated_dataset/test_00134.png,"{'doctor': 2, 'engineer': 40, 'normal': 44, 'thug': 3, 'imposter': 8, 'pessimist': 3}",engineer,save,570.0,2,0
7,zombie,consolidated_dataset/test_00033.png,"{'doctor': 1, 'engineer': 7, 'normal': 1, 'thug': 0, 'imposter': 91, 'pessimist': 1}",engineer,scram,540.0,3,0
8,zombie,consolidated_dataset/test_00048.png,"{'doctor': 80, 'engineer': 10, 'normal': 2, 'thug': 1, 'imposter': 3, 'pessimist': 3}",doctor,skip,610.0,0,0
9,healthy,consolidated_dataset/test_00162.png,"{'doctor': 15, 'engineer': 2, 'normal': 66, 'thug': 2, 'imposter': 10, 'pessimist': 4}",imposter,reveal,590.0,0,0
10,healthy,consolidated_dataset/test_00008.png,"{'doctor': 21, 'engineer': 21, 'normal': 6, 'thug': 2, 'imposter': 10, 'pessimist': 41}",imposter,save,560.0,0,0
11,healthy,consolidated_dataset/test_00028.png,"{'doctor': 17, 'engineer': 10, 'normal': 6, 'thug': 7, 'imposter': 6, 'pessimist': 54}",pessimist,save,530.0,1,0
12,healthy,consolidated_dataset/test_00104.png,"{'doctor': 85, 'engineer': 1, 'normal': 7, 'thug': 0, 'imposter': 2, 'pessimist': 4}",doctor,save,500.0,2,0
13,zombie,consolidated_dataset/test_00121.png,"{'doctor': 35, 'engineer': 16, 'normal': 0, 'thug': 12, 'imposter': 15, 'pessimist': 21}",thug,scram,470.0,3,0
14,zombie,consolidated_dataset/test_00199.png,"{'doctor': 7, 'engineer': 45, 'normal': 1, 'thug': 39, 'imposter': 5, 'pessimist': 3}",thug,save,330.0,0,0
15,healthy,consolidated_dataset/test_00118.png,"{'doctor': 46, 'engineer': 10, 'normal': 21, 'thug': 3, 'imposter': 3, 'pessimist': 17}",normal,save,300.0,1,0
16,zombie,consolidated_dataset/test_00164.png,"{'doctor': 1, 'engineer': 33, 'normal': 59, 'thug': 5, 'imposter': 2, 'pessimist': 0}",normal,scram,270.0,2,0
17,zombie,consolidated_dataset/test_00037.png,"{'doctor': 6, 'engineer': 6, 'normal': 18, 'thug': 8, 'imposter': 1, 'pessimist': 62}",engineer,save,220.0,0,0
18,zombie,consolidated_dataset/test_00112.png,"{'doctor': 1, 'engineer': 0, 'normal': 92, 'thug': 2, 'imposter': 2, 'pessimist': 3}",normal,skip,190.0,1,0
19,zombie,consolidated_dataset/test_00142.png,"{'doctor': 13, 'engineer': 2, 'normal': 1, 'thug': 67, 'imposter': 14, 'pessimist': 4}",thug,skip,170.0,1,0
20,healthy,consolidated_dataset/test_00054.png,"{'doctor': 6, 'engineer': 79, 'normal': 10, 'thug': 0, 'imposter': 1, 'pessimist': 5}",pessimist,save,150.0,1,0
21,healthy,consolidated_dataset/test_00163.png,"{'doctor': 4, 'engineer': 3, 'normal': 51, 'thug': 41, 'imposter': 1, 'pessimist': 1}",thug,scram,120.0,2,0
22,healthy,consolidated_dataset/test_00096.png,"{'doctor': 4, 'engineer': 10, 'normal': 2, 'thug': 1, 'imposter': 81, 'pessimist': 1}",imposter,scram,142.0,0,0
23,healthy,consolidated_dataset/test_00178.png,"{'doctor': 44, 'engineer': 15, 'normal': 21, 'thug': 9, 'imposter': 2, 'pessimist': 9}",engineer,save,92.0,0,0
24,healthy,consolidated_dataset/test_00120.png,"{'doctor': 73, 'engineer': 6, 'normal': 4, 'thug': 10, 'imposter': 3, 'pessimist': 5}",engineer,save,62.0,1,0
25,healthy,consolidated_dataset/test_00107.png,"{'doctor': 6, 'engineer': 18, 'normal': 37, 'thug': 19, 'imposter': 14, 'pessimist': 5}",normal,scram,32.0,2,0
