,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00045.png,"{'doctor': 3, 'engineer': 5, 'normal': 4, 'thug': 83, 'imposter': 2, 'pessimist': 3}",engineer,skip,720.0,0,0
1,healthy,consolidated_dataset/test_00073.png,"{'doctor': 50, 'engineer': 1, 'normal': 14, 'thug': 2, 'imposter': 1, 'pessimist': 31}",doctor,save,700.0,0,0
2,healthy,consolidated_dataset/test_00125.png,"{'doctor': 20, 'engineer': 23, 'normal': 34, 'thug': 9, 'imposter': 4, 'pessimist': 10}",normal,save,670.0,1,0
3,zombie,consolidated_dataset/test_00133.png,"{'doctor': 1, 'engineer': 34, 'normal': 58, 'thug': 3, 'imposter': 1, 'pessimist': 4}",engineer,scram,640.0,2,0
4,healthy,consolidated_dataset/test_00006.png,"{'doctor': 1, 'engineer': 2, 'normal': 84, 'thug': 5, 'imposter': 2, 'pessimist': 6}",normal,save,590.0,0,0
5,healthy,consolidated_dataset/test_00115.png,"{'doctor': 2, 'engineer': 3, 'normal': 76, 'thug': 14, 'imposter': 4, 'pessimist': 0}",thug,save,560.0,1,0
6,healthy,consolidated_dataset/test_00083.png,"{'doctor': 5, 'engineer': 4, 'normal': 58, 'thug': 7, 'imposter': 2, 'pessimist': 24}",normal,save,530.0,2,0
7,zombie,consolidated_dataset/test_00089.png,"{'doctor': 0, 'engineer': 0, 'normal': 95, 'thug': 1, 'imposter': 4, 'pessimist': 0}",normal,save,500.0,3,0
8,healthy,consolidated_dataset/test_00065.png,"{'doctor': 22, 'engineer': 12, 'normal': 23, 'thug': 17, 'imposter': 18, 'pessimist': 7}",imposter,scram,470.0,4,0
9,healthy,consolidated_dataset/test_00102.png,"{'doctor': 5, 'engineer': 67, 'normal': 16, 'thug': 1, 'imposter': 12, 'pessimist': 1}",engineer,save,420.0,0,0
10,zombie,consolidated_dataset/test_00060.png,"{'doctor': 5, 'engineer': 2, 'normal': 50, 'thug': 0, 'imposter': 4, 'pessimist': 38}",pessimist,scram,390.0,1,0
11,healthy,consolidated_dataset/test_00163.png,"{'doctor': 3, 'engineer': 42, 'normal': 7, 'thug': 40, 'imposter': 1, 'pessimist': 8}",engineer,save,460.0,0,0
12,zombie,consolidated_dataset/test_00044.png,"{'doctor': 52, 'engineer': 3, 'normal': 6, 'thug': 33, 'imposter': 2, 'pessimist': 4}",thug,scram,430.0,1,0
13,zombie,consolidated_dataset/test_00093.png,"{'doctor': 1, 'engineer': 26, 'normal': 68, 'thug': 0, 'imposter': 3, 'pessimist': 2}",normal,skip,500.0,0,0
14,zombie,consolidated_dataset/test_00164.png,"{'doctor': 35, 'engineer': 3, 'normal': 12, 'thug': 12, 'imposter': 33, 'pessimist': 5}",thug,squish,480.0,0,0
15,healthy,consolidated_dataset/test_00119.png,"{'doctor': 13, 'engineer': 52, 'normal': 20, 'thug': 12, 'imposter': 3, 'pessimist': 0}",normal,save,465.0,0,0
16,zombie,consolidated_dataset/test_00091.png,"{'doctor': 2, 'engineer': 17, 'normal': 16, 'thug': 21, 'imposter': 31, 'pessimist': 13}",imposter,scram,435.0,1,0
17,healthy,consolidated_dataset/test_00064.png,"{'doctor': 1, 'engineer': 1, 'normal': 0, 'thug': 2, 'imposter': 1, 'pessimist': 95}",pessimist,save,385.0,0,0
18,zombie,consolidated_dataset/test_00142.png,"{'doctor': 0, 'engineer': 90, 'normal': 1, 'thug': 0, 'imposter': 2, 'pessimist': 7}",pessimist,scram,355.0,1,0
19,healthy,consolidated_dataset/test_00075.png,"{'doctor': 4, 'engineer': 5, 'normal': 0, 'thug': 5, 'imposter': 85, 'pessimist': 1}",engineer,save,305.0,0,0
20,healthy,consolidated_dataset/test_00191.png,"{'doctor': 2, 'engineer': 9, 'normal': 13, 'thug': 24, 'imposter': 2, 'pessimist': 50}",pessimist,save,275.0,1,0
21,healthy,consolidated_dataset/test_00117.png,"{'doctor': 1, 'engineer': 3, 'normal': 52, 'thug': 12, 'imposter': 2, 'pessimist': 29}",normal,reveal,245.0,2,0
22,zombie,consolidated_dataset/test_00170.png,"{'doctor': 7, 'engineer': 28, 'normal': 2, 'thug': 5, 'imposter': 23, 'pessimist': 34}",imposter,skip,215.0,2,0
23,zombie,consolidated_dataset/test_00076.png,"{'doctor': 28, 'engineer': 4, 'normal': 17, 'thug': 17, 'imposter': 33, 'pessimist': 0}",thug,skip,195.0,2,0
24,healthy,consolidated_dataset/test_00169.png,"{'doctor': 26, 'engineer': 1, 'normal': 23, 'thug': 8, 'imposter': 30, 'pessimist': 14}",thug,skip,175.0,2,0
25,zombie,consolidated_dataset/test_00030.png,"{'doctor': 3, 'engineer': 2, 'normal': 0, 'thug': 2, 'imposter': 92, 'pessimist': 1}",imposter,skip,155.0,2,0
26,zombie,consolidated_dataset/test_00058.png,"{'doctor': 42, 'engineer': 1, 'normal': 29, 'thug': 9, 'imposter': 19, 'pessimist': 1}",imposter,skip,135.0,2,0
27,healthy,consolidated_dataset/test_00098.png,"{'doctor': 7, 'engineer': 17, 'normal': 3, 'thug': 0, 'imposter': 67, 'pessimist': 5}",engineer,save,115.0,2,0
28,healthy,consolidated_dataset/test_00165.png,"{'doctor': 54, 'engineer': 2, 'normal': 1, 'thug': 3, 'imposter': 32, 'pessimist': 8}",imposter,scram,85.0,3,0
29,healthy,consolidated_dataset/test_00011.png,"{'doctor': 46, 'engineer': 1, 'normal': 2, 'thug': 0, 'imposter': 50, 'pessimist': 0}",doctor,save,179.0,0,0
30,healthy,consolidated_dataset/test_00176.png,"{'doctor': 11, 'engineer': 7, 'normal': 13, 'thug': 32, 'imposter': 4, 'pessimist': 33}",normal,save,149.0,1,0
31,zombie,consolidated_dataset/test_00199.png,"{'doctor': 5, 'engineer': 1, 'normal': 23, 'thug': 38, 'imposter': 6, 'pessimist': 27}",pessimist,scram,119.0,2,0
32,zombie,consolidated_dataset/test_00061.png,"{'doctor': 11, 'engineer': 8, 'normal': 6, 'thug': 7, 'imposter': 60, 'pessimist': 8}",imposter,squish,69.0,0,0
