,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00106.png,"{'doctor': 16, 'engineer': 24, 'normal': 2, 'thug': 6, 'imposter': 13, 'pessimist': 39}",pessimist,skip,720.0,0,0
1,zombie,consolidated_dataset/test_00179.png,"{'doctor': 11, 'engineer': 11, 'normal': 41, 'thug': 18, 'imposter': 4, 'pessimist': 15}",doctor,reveal,700.0,0,0
2,healthy,consolidated_dataset/test_00139.png,"{'doctor': 15, 'engineer': 15, 'normal': 13, 'thug': 44, 'imposter': 2, 'pessimist': 10}",doctor,save,670.0,0,0
3,healthy,consolidated_dataset/test_00184.png,"{'doctor': 5, 'engineer': 71, 'normal': 3, 'thug': 2, 'imposter': 16, 'pessimist': 4}",engineer,save,640.0,1,0
4,zombie,consolidated_dataset/test_00037.png,"{'doctor': 17, 'engineer': 3, 'normal': 1, 'thug': 45, 'imposter': 13, 'pessimist': 22}",imposter,squish,610.0,2,0
5,zombie,consolidated_dataset/test_00045.png,"{'doctor': 11, 'engineer': 43, 'normal': 22, 'thug': 1, 'imposter': 16, 'pessimist': 7}",engineer,save,595.0,2,0
6,zombie,consolidated_dataset/test_00027.png,"{'doctor': 4, 'engineer': 4, 'normal': 35, 'thug': 44, 'imposter': 5, 'pessimist': 8}",normal,scram,565.0,3,0
7,healthy,consolidated_dataset/test_00143.png,"{'doctor': 6, 'engineer': 16, 'normal': 42, 'thug': 22, 'imposter': 0, 'pessimist': 14}",thug,skip,755.0,0,0
8,healthy,consolidated_dataset/test_00172.png,"{'doctor': 6, 'engineer': 14, 'normal': 3, 'thug': 55, 'imposter': 2, 'pessimist': 21}",engineer,save,735.0,0,0
9,zombie,consolidated_dataset/test_00152.png,"{'doctor': 2, 'engineer': 12, 'normal': 80, 'thug': 0, 'imposter': 2, 'pessimist': 4}",normal,reveal,705.0,1,0
10,zombie,consolidated_dataset/test_00166.png,"{'doctor': 34, 'engineer': 4, 'normal': 47, 'thug': 0, 'imposter': 1, 'pessimist': 15}",normal,skip,675.0,1,0
11,zombie,consolidated_dataset/test_00005.png,"{'doctor': 4, 'engineer': 34, 'normal': 20, 'thug': 40, 'imposter': 1, 'pessimist': 1}",normal,skip,655.0,1,0
12,healthy,consolidated_dataset/test_00126.png,"{'doctor': 57, 'engineer': 4, 'normal': 6, 'thug': 20, 'imposter': 12, 'pessimist': 0}",thug,skip,635.0,1,0
