,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00079.png,"{'doctor': 7, 'engineer': 5, 'normal': 7, 'thug': 53, 'imposter': 12, 'pessimist': 17}",thug,squish,720.0,0,0
1,zombie,consolidated_dataset/test_00197.png,"{'doctor': 2, 'engineer': 1, 'normal': 70, 'thug': 17, 'imposter': 10, 'pessimist': 0}",thug,squish,705.0,0,0
2,healthy,consolidated_dataset/test_00094.png,"{'doctor': 6, 'engineer': 20, 'normal': 5, 'thug': 47, 'imposter': 4, 'pessimist': 19}",engineer,save,690.0,0,0
3,healthy,consolidated_dataset/test_00154.png,"{'doctor': 4, 'engineer': 0, 'normal': 13, 'thug': 9, 'imposter': 64, 'pessimist': 9}",imposter,skip,660.0,1,0
4,zombie,consolidated_dataset/test_00086.png,"{'doctor': 2, 'engineer': 52, 'normal': 5, 'thug': 11, 'imposter': 9, 'pessimist': 21}",normal,skip,640.0,1,0
5,healthy,consolidated_dataset/test_00172.png,"{'doctor': 1, 'engineer': 40, 'normal': 6, 'thug': 32, 'imposter': 15, 'pessimist': 6}",thug,skip,620.0,1,0
6,healthy,consolidated_dataset/test_00132.png,"{'doctor': 54, 'engineer': 31, 'normal': 1, 'thug': 6, 'imposter': 3, 'pessimist': 5}",doctor,save,600.0,1,0
7,zombie,consolidated_dataset/test_00103.png,"{'doctor': 62, 'engineer': 18, 'normal': 5, 'thug': 5, 'imposter': 3, 'pessimist': 8}",pessimist,scram,570.0,2,0
8,healthy,consolidated_dataset/test_00002.png,"{'doctor': 5, 'engineer': 6, 'normal': 4, 'thug': 5, 'imposter': 19, 'pessimist': 61}",engineer,save,640.0,0,0
9,healthy,consolidated_dataset/test_00054.png,"{'doctor': 2, 'engineer': 32, 'normal': 30, 'thug': 2, 'imposter': 6, 'pessimist': 29}",normal,save,610.0,1,0
10,healthy,consolidated_dataset/test_00021.png,"{'doctor': 30, 'engineer': 0, 'normal': 4, 'thug': 4, 'imposter': 1, 'pessimist': 61}",doctor,skip,580.0,2,0
11,healthy,consolidated_dataset/test_00162.png,"{'doctor': 6, 'engineer': 46, 'normal': 13, 'thug': 6, 'imposter': 25, 'pessimist': 4}",imposter,scram,560.0,2,0
12,healthy,consolidated_dataset/test_00131.png,"{'doctor': 1, 'engineer': 8, 'normal': 70, 'thug': 4, 'imposter': 3, 'pessimist': 15}",imposter,skip,630.0,0,0
13,zombie,consolidated_dataset/test_00101.png,"{'doctor': 3, 'engineer': 8, 'normal': 25, 'thug': 47, 'imposter': 4, 'pessimist': 12}",thug,squish,610.0,0,0
14,zombie,consolidated_dataset/test_00044.png,"{'doctor': 7, 'engineer': 6, 'normal': 73, 'thug': 12, 'imposter': 0, 'pessimist': 1}",thug,squish,595.0,0,0
15,zombie,consolidated_dataset/test_00199.png,"{'doctor': 18, 'engineer': 1, 'normal': 16, 'thug': 10, 'imposter': 0, 'pessimist': 54}",pessimist,skip,580.0,0,0
16,healthy,consolidated_dataset/test_00104.png,"{'doctor': 0, 'engineer': 0, 'normal': 0, 'thug': 0, 'imposter': 1, 'pessimist': 98}",pessimist,save,560.0,0,0
17,healthy,consolidated_dataset/test_00100.png,"{'doctor': 6, 'engineer': 15, 'normal': 56, 'thug': 17, 'imposter': 5, 'pessimist': 2}",engineer,save,530.0,1,0
18,zombie,consolidated_dataset/test_00034.png,"{'doctor': 4, 'engineer': 3, 'normal': 91, 'thug': 0, 'imposter': 3, 'pessimist': 0}",normal,scram,500.0,2,0
19,zombie,consolidated_dataset/test_00149.png,"{'doctor': 11, 'engineer': 2, 'normal': 55, 'thug': 1, 'imposter': 1, 'pessimist': 29}",pessimist,skip,522.0,0,0
20,zombie,consolidated_dataset/test_00046.png,"{'doctor': 9, 'engineer': 83, 'normal': 1, 'thug': 3, 'imposter': 1, 'pessimist': 4}",engineer,squish,502.0,0,0
21,zombie,consolidated_dataset/test_00180.png,"{'doctor': 7, 'engineer': 19, 'normal': 22, 'thug': 24, 'imposter': 18, 'pessimist': 10}",imposter,squish,487.0,0,0
22,healthy,consolidated_dataset/test_00191.png,"{'doctor': 7, 'engineer': 14, 'normal': 0, 'thug': 8, 'imposter': 12, 'pessimist': 60}",pessimist,save,472.0,0,0
23,healthy,consolidated_dataset/test_00193.png,"{'doctor': 2, 'engineer': 2, 'normal': 15, 'thug': 56, 'imposter': 23, 'pessimist': 1}",thug,skip,442.0,1,0
24,healthy,consolidated_dataset/test_00123.png,"{'doctor': 0, 'engineer': 3, 'normal': 58, 'thug': 32, 'imposter': 3, 'pessimist': 4}",normal,skip,422.0,1,0
25,zombie,consolidated_dataset/test_00031.png,"{'doctor': 29, 'engineer': 5, 'normal': 13, 'thug': 2, 'imposter': 8, 'pessimist': 43}",doctor,skip,402.0,1,0
26,healthy,consolidated_dataset/test_00006.png,"{'doctor': 35, 'engineer': 11, 'normal': 1, 'thug': 1, 'imposter': 51, 'pessimist': 2}",doctor,save,382.0,1,0
27,zombie,consolidated_dataset/test_00137.png,"{'doctor': 1, 'engineer': 2, 'normal': 78, 'thug': 4, 'imposter': 9, 'pessimist': 6}",normal,save,352.0,2,0
28,healthy,consolidated_dataset/test_00036.png,"{'doctor': 13, 'engineer': 11, 'normal': 36, 'thug': 25, 'imposter': 10, 'pessimist': 4}",doctor,scram,322.0,3,0
29,zombie,consolidated_dataset/test_00105.png,"{'doctor': 3, 'engineer': 9, 'normal': 86, 'thug': 1, 'imposter': 1, 'pessimist': 0}",normal,scram,272.0,0,0
30,healthy,consolidated_dataset/test_00028.png,"{'doctor': 1, 'engineer': 1, 'normal': 85, 'thug': 1, 'imposter': 7, 'pessimist': 5}",normal,save,222.0,0,0
31,healthy,consolidated_dataset/test_00063.png,"{'doctor': 3, 'engineer': 4, 'normal': 35, 'thug': 49, 'imposter': 7, 'pessimist': 2}",normal,save,192.0,1,0
32,healthy,consolidated_dataset/test_00026.png,"{'doctor': 7, 'engineer': 21, 'normal': 38, 'thug': 13, 'imposter': 12, 'pessimist': 8}",engineer,save,162.0,2,0
33,zombie,consolidated_dataset/test_00032.png,"{'doctor': 32, 'engineer': 6, 'normal': 38, 'thug': 13, 'imposter': 1, 'pessimist': 10}",doctor,scram,132.0,3,0
34,healthy,consolidated_dataset/test_00182.png,"{'doctor': 1, 'engineer': 9, 'normal': 6, 'thug': 68, 'imposter': 2, 'pessimist': 14}",thug,scram,202.0,0,0
35,zombie,consolidated_dataset/test_00116.png,"{'doctor': 0, 'engineer': 19, 'normal': 34, 'thug': 39, 'imposter': 2, 'pessimist': 6}",pessimist,scram,152.0,0,0
36,healthy,consolidated_dataset/test_00075.png,"{'doctor': 3, 'engineer': 66, 'normal': 19, 'thug': 2, 'imposter': 5, 'pessimist': 4}",engineer,save,102.0,0,0
37,zombie,consolidated_dataset/test_00033.png,"{'doctor': 8, 'engineer': 4, 'normal': 5, 'thug': 62, 'imposter': 21, 'pessimist': 1}",thug,scram,72.0,1,0
38,zombie,consolidated_dataset/test_00195.png,"{'doctor': 68, 'engineer': 1, 'normal': 4, 'thug': 1, 'imposter': 22, 'pessimist': 2}",doctor,save,142.0,0,0
39,zombie,consolidated_dataset/test_00198.png,"{'doctor': 19, 'engineer': 2, 'normal': 3, 'thug': 19, 'imposter': 54, 'pessimist': 3}",doctor,skip,112.0,1,0
40,healthy,consolidated_dataset/test_00055.png,"{'doctor': 17, 'engineer': 71, 'normal': 7, 'thug': 0, 'imposter': 1, 'pessimist': 4}",doctor,save,92.0,1,0
41,zombie,consolidated_dataset/test_00030.png,"{'doctor': 8, 'engineer': 1, 'normal': 48, 'thug': 3, 'imposter': 13, 'pessimist': 27}",imposter,scram,62.0,2,0
42,healthy,consolidated_dataset/test_00130.png,"{'doctor': 35, 'engineer': 3, 'normal': 3, 'thug': 2, 'imposter': 48, 'pessimist': 10}",doctor,save,12.0,0,0
Killed: 1 Saved: 14
