,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00181.png,"{'doctor': 26, 'engineer': 36, 'normal': 18, 'thug': 1, 'imposter': 3, 'pessimist': 17}",engineer,save,720.0,0,0
1,healthy,consolidated_dataset/test_00084.png,"{'doctor': 2, 'engineer': 10, 'normal': 5, 'thug': 40, 'imposter': 38, 'pessimist': 6}",thug,skip,690.0,1,0
2,healthy,consolidated_dataset/test_00127.png,"{'doctor': 2, 'engineer': 48, 'normal': 2, 'thug': 3, 'imposter': 2, 'pessimist': 43}",pessimist,save,670.0,1,0
3,healthy,consolidated_dataset/test_00036.png,"{'doctor': 7, 'engineer': 22, 'normal': 6, 'thug': 6, 'imposter': 58, 'pessimist': 2}",imposter,scram,640.0,2,0
4,zombie,consolidated_dataset/test_00157.png,"{'doctor': 1, 'engineer': 10, 'normal': 58, 'thug': 0, 'imposter': 8, 'pessimist': 23}",pessimist,skip,662.0,0,0
5,zombie,consolidated_dataset/test_00049.png,"{'doctor': 16, 'engineer': 17, 'normal': 20, 'thug': 1, 'imposter': 46, 'pessimist': 0}",imposter,skip,642.0,0,0
6,healthy,consolidated_dataset/test_00135.png,"{'doctor': 0, 'engineer': 31, 'normal': 65, 'thug': 2, 'imposter': 1, 'pessimist': 1}",engineer,save,622.0,0,0
7,zombie,consolidated_dataset/test_00004.png,"{'doctor': 5, 'engineer': 6, 'normal': 21, 'thug': 0, 'imposter': 16, 'pessimist': 52}",pessimist,skip,592.0,1,0
8,healthy,consolidated_dataset/test_00125.png,"{'doctor': 9, 'engineer': 0, 'normal': 34, 'thug': 31, 'imposter': 21, 'pessimist': 4}",,skip,572.0,1,0
9,zombie,consolidated_dataset/test_00173.png,"{'doctor': 12, 'engineer': 5, 'normal': 8, 'thug': 40, 'imposter': 20, 'pessimist': 16}",doctor,scram,552.0,1,0
10,zombie,consolidated_dataset/test_00166.png,"{'doctor': 14, 'engineer': 20, 'normal': 9, 'thug': 19, 'imposter': 1, 'pessimist': 38}",thug,squish,622.0,0,0
11,healthy,consolidated_dataset/test_00134.png,"{'doctor': 10, 'engineer': 7, 'normal': 45, 'thug': 0, 'imposter': 19, 'pessimist': 19}",doctor,save,607.0,0,0
12,zombie,consolidated_dataset/test_00022.png,"{'doctor': 11, 'engineer': 5, 'normal': 13, 'thug': 13, 'imposter': 50, 'pessimist': 8}",imposter,scram,577.0,1,0
