,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00108.png,"{'doctor': 19, 'engineer': 17, 'normal': 5, 'thug': 43, 'imposter': 2, 'pessimist': 14}",thug,squish,720.0,0,0
1,healthy,consolidated_dataset/test_00011.png,"{'doctor': 5, 'engineer': 13, 'normal': 61, 'thug': 1, 'imposter': 19, 'pessimist': 0}",engineer,save,705.0,0,0
2,healthy,consolidated_dataset/test_00196.png,"{'doctor': 31, 'engineer': 13, 'normal': 2, 'thug': 10, 'imposter': 37, 'pessimist': 7}",doctor,save,675.0,1,0
3,zombie,consolidated_dataset/test_00116.png,"{'doctor': 0, 'engineer': 9, 'normal': 20, 'thug': 68, 'imposter': 2, 'pessimist': 1}",thug,skip,645.0,2,0
4,zombie,consolidated_dataset/test_00091.png,"{'doctor': 1, 'engineer': 13, 'normal': 2, 'thug': 72, 'imposter': 9, 'pessimist': 3}",pessimist,scram,625.0,2,0
5,healthy,consolidated_dataset/test_00150.png,"{'doctor': 9, 'engineer': 3, 'normal': 64, 'thug': 1, 'imposter': 6, 'pessimist': 17}",pessimist,save,695.0,0,0
6,zombie,consolidated_dataset/test_00103.png,"{'doctor': 7, 'engineer': 1, 'normal': 83, 'thug': 6, 'imposter': 2, 'pessimist': 1}",normal,skip,665.0,1,0
7,healthy,consolidated_dataset/test_00017.png,"{'doctor': 2, 'engineer': 20, 'normal': 16, 'thug': 10, 'imposter': 49, 'pessimist': 3}",imposter,skip,645.0,1,0
8,zombie,consolidated_dataset/test_00122.png,"{'doctor': 11, 'engineer': 8, 'normal': 31, 'thug': 19, 'imposter': 12, 'pessimist': 18}",normal,squish,625.0,1,0
9,healthy,consolidated_dataset/test_00185.png,"{'doctor': 3, 'engineer': 6, 'normal': 64, 'thug': 3, 'imposter': 2, 'pessimist': 22}",doctor,save,610.0,1,0
10,healthy,consolidated_dataset/test_00025.png,"{'doctor': 49, 'engineer': 36, 'normal': 0, 'thug': 14, 'imposter': 0, 'pessimist': 0}",doctor,save,580.0,2,0
11,zombie,consolidated_dataset/test_00097.png,"{'doctor': 5, 'engineer': 37, 'normal': 53, 'thug': 3, 'imposter': 1, 'pessimist': 0}",engineer,save,550.0,3,0
12,healthy,consolidated_dataset/test_00083.png,"{'doctor': 58, 'engineer': 13, 'normal': 7, 'thug': 13, 'imposter': 1, 'pessimist': 8}",doctor,scram,520.0,4,0
13,zombie,consolidated_dataset/test_00142.png,"{'doctor': 51, 'engineer': 24, 'normal': 12, 'thug': 2, 'imposter': 8, 'pessimist': 3}",imposter,skip,542.0,0,0
14,zombie,consolidated_dataset/test_00048.png,"{'doctor': 6, 'engineer': 22, 'normal': 35, 'thug': 15, 'imposter': 9, 'pessimist': 13}",engineer,save,522.0,0,0
15,zombie,consolidated_dataset/test_00149.png,"{'doctor': 57, 'engineer': 9, 'normal': 5, 'thug': 26, 'imposter': 3, 'pessimist': 0}",doctor,scram,492.0,1,0
16,healthy,consolidated_dataset/test_00165.png,"{'doctor': 0, 'engineer': 92, 'normal': 3, 'thug': 3, 'imposter': 1, 'pessimist': 1}",doctor,save,562.0,0,0
17,zombie,consolidated_dataset/test_00005.png,"{'doctor': 13, 'engineer': 72, 'normal': 5, 'thug': 7, 'imposter': 1, 'pessimist': 2}",thug,scram,532.0,1,0
18,healthy,consolidated_dataset/test_00125.png,"{'doctor': 2, 'engineer': 1, 'normal': 31, 'thug': 66, 'imposter': 1, 'pessimist': 0}",normal,save,482.0,0,0
19,zombie,consolidated_dataset/test_00198.png,"{'doctor': 4, 'engineer': 66, 'normal': 12, 'thug': 6, 'imposter': 2, 'pessimist': 11}",engineer,save,452.0,1,0
20,zombie,consolidated_dataset/test_00121.png,"{'doctor': 34, 'engineer': 14, 'normal': 3, 'thug': 34, 'imposter': 14, 'pessimist': 1}",doctor,scram,422.0,2,0
21,healthy,consolidated_dataset/test_00131.png,"{'doctor': 26, 'engineer': 7, 'normal': 45, 'thug': 6, 'imposter': 6, 'pessimist': 10}",thug,skip,492.0,0,0
22,zombie,consolidated_dataset/test_00152.png,"{'doctor': 14, 'engineer': 10, 'normal': 70, 'thug': 4, 'imposter': 0, 'pessimist': 1}",normal,skip,472.0,0,0
23,healthy,consolidated_dataset/test_00073.png,"{'doctor': 10, 'engineer': 23, 'normal': 50, 'thug': 4, 'imposter': 1, 'pessimist': 10}",normal,save,452.0,0,0
24,zombie,consolidated_dataset/test_00029.png,"{'doctor': 5, 'engineer': 25, 'normal': 48, 'thug': 16, 'imposter': 5, 'pessimist': 1}",normal,scram,422.0,1,0
25,zombie,consolidated_dataset/test_00072.png,"{'doctor': 2, 'engineer': 36, 'normal': 1, 'thug': 1, 'imposter': 59, 'pessimist': 0}",imposter,scram,372.0,0,0
26,zombie,consolidated_dataset/test_00137.png,"{'doctor': 24, 'engineer': 2, 'normal': 52, 'thug': 17, 'imposter': 3, 'pessimist': 1}",imposter,squish,322.0,0,0
27,healthy,consolidated_dataset/test_00067.png,"{'doctor': 25, 'engineer': 0, 'normal': 6, 'thug': 3, 'imposter': 51, 'pessimist': 14}",doctor,save,307.0,0,0
28,zombie,consolidated_dataset/test_00061.png,"{'doctor': 1, 'engineer': 1, 'normal': 0, 'thug': 97, 'imposter': 1, 'pessimist': 0}",thug,scram,277.0,1,0
29,zombie,consolidated_dataset/test_00037.png,"{'doctor': 12, 'engineer': 8, 'normal': 5, 'thug': 3, 'imposter': 26, 'pessimist': 46}",imposter,scram,227.0,0,0
