,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00125.png,"{'doctor': 7, 'engineer': 71, 'normal': 3, 'thug': 3, 'imposter': 15, 'pessimist': 2}",doctor,save,720.0,0,0
1,healthy,consolidated_dataset/test_00002.png,"{'doctor': 1, 'engineer': 33, 'normal': 36, 'thug': 10, 'imposter': 18, 'pessimist': 4}",thug,skip,690.0,1,0
2,zombie,consolidated_dataset/test_00198.png,"{'doctor': 2, 'engineer': 41, 'normal': 4, 'thug': 8, 'imposter': 17, 'pessimist': 28}",engineer,save,670.0,1,0
3,healthy,consolidated_dataset/test_00035.png,"{'doctor': 32, 'engineer': 0, 'normal': 2, 'thug': 54, 'imposter': 9, 'pessimist': 3}",thug,squish,640.0,2,0
4,healthy,consolidated_dataset/test_00189.png,"{'doctor': 0, 'engineer': 40, 'normal': 0, 'thug': 45, 'imposter': 14, 'pessimist': 1}",thug,scram,625.0,2,0
5,zombie,consolidated_dataset/test_00076.png,"{'doctor': 30, 'engineer': 5, 'normal': 35, 'thug': 7, 'imposter': 22, 'pessimist': 1}",imposter,squish,695.0,0,0
6,healthy,consolidated_dataset/test_00109.png,"{'doctor': 1, 'engineer': 3, 'normal': 50, 'thug': 5, 'imposter': 20, 'pessimist': 21}",normal,save,680.0,0,0
7,zombie,consolidated_dataset/test_00122.png,"{'doctor': 6, 'engineer': 4, 'normal': 55, 'thug': 21, 'imposter': 4, 'pessimist': 10}",imposter,squish,650.0,1,0
8,zombie,consolidated_dataset/test_00145.png,"{'doctor': 20, 'engineer': 2, 'normal': 1, 'thug': 6, 'imposter': 1, 'pessimist': 71}",pessimist,skip,635.0,1,0
9,zombie,consolidated_dataset/test_00152.png,"{'doctor': 2, 'engineer': 64, 'normal': 7, 'thug': 6, 'imposter': 6, 'pessimist': 15}",engineer,save,615.0,1,0
10,zombie,consolidated_dataset/test_00060.png,"{'doctor': 2, 'engineer': 1, 'normal': 71, 'thug': 7, 'imposter': 1, 'pessimist': 18}",normal,skip,585.0,2,0
11,healthy,consolidated_dataset/test_00115.png,"{'doctor': 41, 'engineer': 9, 'normal': 0, 'thug': 2, 'imposter': 14, 'pessimist': 34}",doctor,scram,565.0,2,0
12,healthy,consolidated_dataset/test_00090.png,"{'doctor': 47, 'engineer': 3, 'normal': 22, 'thug': 17, 'imposter': 9, 'pessimist': 3}",doctor,save,635.0,0,0
13,healthy,consolidated_dataset/test_00128.png,"{'doctor': 15, 'engineer': 62, 'normal': 6, 'thug': 17, 'imposter': 1, 'pessimist': 1}",thug,reveal,605.0,1,0
