,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00028.png,"{'doctor': 0, 'engineer': 2, 'normal': 31, 'thug': 24, 'imposter': 41, 'pessimist': 2}",thug,reveal,720,0,0
1,zombie,consolidated_dataset/test_00179.png,"{'doctor': 9, 'engineer': 25, 'normal': 6, 'thug': 1, 'imposter': 59, 'pessimist': 1}",engineer,squish,690,0,0
2,healthy,consolidated_dataset/test_00182.png,"{'doctor': 65, 'engineer': 0, 'normal': 25, 'thug': 1, 'imposter': 6, 'pessimist': 2}",doctor,save,675,0,0
3,healthy,consolidated_dataset/test_00191.png,"{'doctor': 21, 'engineer': 5, 'normal': 62, 'thug': 5, 'imposter': 3, 'pessimist': 5}",normal,save,645,1,0
4,healthy,consolidated_dataset/test_00139.png,"{'doctor': 15, 'engineer': 12, 'normal': 43, 'thug': 3, 'imposter': 26, 'pessimist': 1}",doctor,save,615,2,0
5,healthy,consolidated_dataset/test_00025.png,"{'doctor': 8, 'engineer': 4, 'normal': 33, 'thug': 10, 'imposter': 17, 'pessimist': 29}",normal,scram,585,3,0
6,healthy,consolidated_dataset/test_00131.png,"{'doctor': 8, 'engineer': 7, 'normal': 5, 'thug': 23, 'imposter': 51, 'pessimist': 6}",imposter,save,535,0,0
7,zombie,consolidated_dataset/test_00197.png,"{'doctor': 0, 'engineer': 0, 'normal': 98, 'thug': 0, 'imposter': 1, 'pessimist': 0}",normal,save,505,1,0
8,healthy,consolidated_dataset/test_00185.png,"{'doctor': 4, 'engineer': 1, 'normal': 9, 'thug': 19, 'imposter': 52, 'pessimist': 14}",imposter,scram,475,2,0
9,healthy,consolidated_dataset/test_00169.png,"{'doctor': 2, 'engineer': 70, 'normal': 5, 'thug': 2, 'imposter': 1, 'pessimist': 20}",engineer,save,275,0,0
10,healthy,consolidated_dataset/test_00064.png,"{'doctor': 15, 'engineer': 2, 'normal': 16, 'thug': 7, 'imposter': 8, 'pessimist': 52}",normal,save,245,1,0
11,healthy,consolidated_dataset/test_00000.png,"{'doctor': 2, 'engineer': 9, 'normal': 32, 'thug': 17, 'imposter': 12, 'pessimist': 29}",pessimist,skip,215,2,0
12,healthy,consolidated_dataset/test_00020.png,"{'doctor': 84, 'engineer': 1, 'normal': 1, 'thug': 6, 'imposter': 7, 'pessimist': 1}",doctor,save,195,2,0
13,healthy,consolidated_dataset/test_00040.png,"{'doctor': 0, 'engineer': 3, 'normal': 48, 'thug': 0, 'imposter': 1, 'pessimist': 47}",pessimist,skip,165,3,0
14,healthy,consolidated_dataset/test_00053.png,"{'doctor': 17, 'engineer': 7, 'normal': 14, 'thug': 26, 'imposter': 29, 'pessimist': 7}",doctor,scram,145,3,0
15,zombie,consolidated_dataset/test_00045.png,"{'doctor': 0, 'engineer': 35, 'normal': 52, 'thug': 9, 'imposter': 2, 'pessimist': 2}",normal,save,215,0,0
16,zombie,consolidated_dataset/test_00173.png,"{'doctor': 23, 'engineer': 1, 'normal': 7, 'thug': 50, 'imposter': 11, 'pessimist': 7}",thug,squish,185,1,0
17,healthy,consolidated_dataset/test_00119.png,"{'doctor': 15, 'engineer': 8, 'normal': 37, 'thug': 25, 'imposter': 9, 'pessimist': 5}",imposter,save,170,1,0
18,healthy,consolidated_dataset/test_00176.png,"{'doctor': 0, 'engineer': 80, 'normal': 7, 'thug': 2, 'imposter': 7, 'pessimist': 4}",imposter,save,140,2,0
19,zombie,consolidated_dataset/test_00144.png,"{'doctor': 1, 'engineer': 4, 'normal': 82, 'thug': 4, 'imposter': 1, 'pessimist': 10}",normal,scram,110,3,0
Killed: 0 Saved: 11
