,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00126.png,"{'doctor': 4, 'engineer': 1, 'normal': 22, 'thug': 16, 'imposter': 6, 'pessimist': 50}",thug,save,720.0,0,0
1,healthy,consolidated_dataset/test_00054.png,"{'doctor': 13, 'engineer': 39, 'normal': 32, 'thug': 0, 'imposter': 4, 'pessimist': 13}",engineer,save,690.0,1,0
2,healthy,consolidated_dataset/test_00176.png,"{'doctor': 4, 'engineer': 19, 'normal': 2, 'thug': 57, 'imposter': 5, 'pessimist': 12}",pessimist,save,660.0,2,0
3,zombie,consolidated_dataset/test_00164.png,"{'doctor': 0, 'engineer': 8, 'normal': 74, 'thug': 12, 'imposter': 2, 'pessimist': 4}",normal,scram,630.0,3,0
4,zombie,consolidated_dataset/test_00192.png,"{'doctor': 1, 'engineer': 25, 'normal': 36, 'thug': 19, 'imposter': 19, 'pessimist': 1}",engineer,squish,652.0,0,0
5,healthy,consolidated_dataset/test_00127.png,"{'doctor': 19, 'engineer': 0, 'normal': 55, 'thug': 1, 'imposter': 24, 'pessimist': 1}",normal,save,637.0,0,0
6,zombie,consolidated_dataset/test_00072.png,"{'doctor': 2, 'engineer': 2, 'normal': 33, 'thug': 6, 'imposter': 5, 'pessimist': 52}",pessimist,scram,607.0,1,0
7,healthy,consolidated_dataset/test_00019.png,"{'doctor': 11, 'engineer': 21, 'normal': 39, 'thug': 10, 'imposter': 18, 'pessimist': 1}",engineer,reveal,557.0,0,0
8,zombie,consolidated_dataset/test_00007.png,"{'doctor': 3, 'engineer': 87, 'normal': 5, 'thug': 2, 'imposter': 0, 'pessimist': 3}",engineer,skip,527.0,0,0
9,healthy,consolidated_dataset/test_00040.png,"{'doctor': 1, 'engineer': 54, 'normal': 1, 'thug': 18, 'imposter': 27, 'pessimist': 0}",engineer,save,507.0,0,0
10,healthy,consolidated_dataset/test_00132.png,"{'doctor': 63, 'engineer': 1, 'normal': 2, 'thug': 0, 'imposter': 6, 'pessimist': 27}",doctor,save,477.0,1,0
11,healthy,consolidated_dataset/test_00075.png,"{'doctor': 8, 'engineer': 1, 'normal': 82, 'thug': 0, 'imposter': 4, 'pessimist': 5}",doctor,scram,447.0,2,0
12,zombie,consolidated_dataset/test_00112.png,"{'doctor': 52, 'engineer': 3, 'normal': 26, 'thug': 7, 'imposter': 3, 'pessimist': 9}",normal,skip,517.0,0,0
13,healthy,consolidated_dataset/test_00008.png,"{'doctor': 7, 'engineer': 2, 'normal': 69, 'thug': 2, 'imposter': 6, 'pessimist': 14}",thug,save,497.0,0,0
14,zombie,consolidated_dataset/test_00086.png,"{'doctor': 41, 'engineer': 26, 'normal': 1, 'thug': 19, 'imposter': 1, 'pessimist': 13}",doctor,skip,467.0,1,0
15,healthy,consolidated_dataset/test_00000.png,"{'doctor': 6, 'engineer': 12, 'normal': 56, 'thug': 1, 'imposter': 0, 'pessimist': 26}",normal,save,447.0,1,0
16,healthy,consolidated_dataset/test_00151.png,"{'doctor': 43, 'engineer': 16, 'normal': 2, 'thug': 30, 'imposter': 9, 'pessimist': 1}",thug,scram,417.0,2,0
17,zombie,consolidated_dataset/test_00013.png,"{'doctor': 1, 'engineer': 2, 'normal': 90, 'thug': 2, 'imposter': 2, 'pessimist': 2}",normal,reveal,367.0,0,0
18,zombie,consolidated_dataset/test_00149.png,"{'doctor': 6, 'engineer': 7, 'normal': 32, 'thug': 7, 'imposter': 29, 'pessimist': 19}",engineer,squish,337.0,0,0
19,healthy,consolidated_dataset/test_00124.png,"{'doctor': 1, 'engineer': 8, 'normal': 37, 'thug': 4, 'imposter': 36, 'pessimist': 15}",imposter,save,322.0,0,0
20,healthy,consolidated_dataset/test_00065.png,"{'doctor': 63, 'engineer': 27, 'normal': 1, 'thug': 3, 'imposter': 1, 'pessimist': 5}",doctor,save,292.0,1,0
21,zombie,consolidated_dataset/test_00016.png,"{'doctor': 31, 'engineer': 20, 'normal': 0, 'thug': 28, 'imposter': 9, 'pessimist': 13}",imposter,scram,262.0,2,0
22,zombie,consolidated_dataset/test_00024.png,"{'doctor': 0, 'engineer': 4, 'normal': 63, 'thug': 21, 'imposter': 11, 'pessimist': 1}",imposter,reveal,62.0,0,0
23,zombie,consolidated_dataset/test_00146.png,"{'doctor': 4, 'engineer': 2, 'normal': 7, 'thug': 17, 'imposter': 6, 'pessimist': 64}",pessimist,save,32.0,0,0
24,healthy,consolidated_dataset/test_00155.png,"{'doctor': 17, 'engineer': 9, 'normal': 33, 'thug': 0, 'imposter': 30, 'pessimist': 10}",normal,save,2.0,1,0
Killed: 0 Saved: 12
