,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00197.png,"{'doctor': 8, 'engineer': 66, 'normal': 10, 'thug': 7, 'imposter': 1, 'pessimist': 8}",engineer,save,720,0,0
1,zombie,consolidated_dataset/test_00005.png,"{'doctor': 21, 'engineer': 54, 'normal': 7, 'thug': 11, 'imposter': 7, 'pessimist': 1}",engineer,save,690,1,0
2,healthy,consolidated_dataset/test_00187.png,"{'doctor': 14, 'engineer': 0, 'normal': 42, 'thug': 1, 'imposter': 22, 'pessimist': 20}",normal,scram,660,2,0
3,zombie,consolidated_dataset/test_00142.png,"{'doctor': 1, 'engineer': 2, 'normal': 96, 'thug': 0, 'imposter': 0, 'pessimist': 0}",normal,skip,850,0,0
4,zombie,consolidated_dataset/test_00032.png,"{'doctor': 1, 'engineer': 9, 'normal': 86, 'thug': 2, 'imposter': 2, 'pessimist': 0}",normal,reveal,830,0,0
5,healthy,consolidated_dataset/test_00117.png,"{'doctor': 10, 'engineer': 11, 'normal': 59, 'thug': 6, 'imposter': 2, 'pessimist': 14}",pessimist,skip,800,0,0
6,zombie,consolidated_dataset/test_00086.png,"{'doctor': 41, 'engineer': 1, 'normal': 2, 'thug': 7, 'imposter': 48, 'pessimist': 0}",imposter,scram,780,0,0
7,healthy,consolidated_dataset/test_00176.png,"{'doctor': 50, 'engineer': 31, 'normal': 3, 'thug': 6, 'imposter': 3, 'pessimist': 7}",engineer,save,730,0,0
8,zombie,consolidated_dataset/test_00061.png,"{'doctor': 18, 'engineer': 16, 'normal': 47, 'thug': 1, 'imposter': 1, 'pessimist': 17}",normal,squish,700,1,0
9,healthy,consolidated_dataset/test_00098.png,"{'doctor': 0, 'engineer': 11, 'normal': 43, 'thug': 5, 'imposter': 6, 'pessimist': 35}",normal,save,685,1,0
10,healthy,consolidated_dataset/test_00066.png,"{'doctor': 23, 'engineer': 21, 'normal': 52, 'thug': 2, 'imposter': 0, 'pessimist': 1}",engineer,save,655,2,0
11,healthy,consolidated_dataset/test_00075.png,"{'doctor': 9, 'engineer': 4, 'normal': 65, 'thug': 1, 'imposter': 1, 'pessimist': 20}",normal,save,625,3,0
12,healthy,consolidated_dataset/test_00139.png,"{'doctor': 9, 'engineer': 12, 'normal': 3, 'thug': 2, 'imposter': 66, 'pessimist': 8}",engineer,reveal,595,4,0
13,zombie,consolidated_dataset/test_00116.png,"{'doctor': 23, 'engineer': 2, 'normal': 50, 'thug': 1, 'imposter': 4, 'pessimist': 20}",normal,scram,565,4,0
14,healthy,consolidated_dataset/test_00109.png,"{'doctor': 19, 'engineer': 30, 'normal': 10, 'thug': 5, 'imposter': 35, 'pessimist': 0}",engineer,save,755,0,0
15,zombie,consolidated_dataset/test_00045.png,"{'doctor': 3, 'engineer': 4, 'normal': 69, 'thug': 4, 'imposter': 5, 'pessimist': 15}",normal,squish,725,1,0
16,healthy,consolidated_dataset/test_00141.png,"{'doctor': 18, 'engineer': 4, 'normal': 66, 'thug': 5, 'imposter': 2, 'pessimist': 5}",normal,save,710,1,0
17,healthy,consolidated_dataset/test_00028.png,"{'doctor': 6, 'engineer': 1, 'normal': 77, 'thug': 0, 'imposter': 1, 'pessimist': 14}",normal,save,680,2,0
18,zombie,consolidated_dataset/test_00007.png,"{'doctor': 3, 'engineer': 5, 'normal': 1, 'thug': 50, 'imposter': 5, 'pessimist': 37}",doctor,scram,650,3,0
19,zombie,consolidated_dataset/test_00024.png,"{'doctor': 20, 'engineer': 1, 'normal': 69, 'thug': 4, 'imposter': 2, 'pessimist': 3}",normal,skip,720,0,0
20,healthy,consolidated_dataset/test_00124.png,"{'doctor': 8, 'engineer': 17, 'normal': 54, 'thug': 12, 'imposter': 6, 'pessimist': 4}",normal,save,700,0,0
21,zombie,consolidated_dataset/test_00140.png,"{'doctor': 1, 'engineer': 1, 'normal': 44, 'thug': 27, 'imposter': 28, 'pessimist': 0}",thug,scram,670,1,0
22,zombie,consolidated_dataset/test_00152.png,"{'doctor': 5, 'engineer': 1, 'normal': 7, 'thug': 1, 'imposter': 1, 'pessimist': 84}",pessimist,skip,620,0,0
23,zombie,consolidated_dataset/test_00106.png,"{'doctor': 0, 'engineer': 6, 'normal': 34, 'thug': 33, 'imposter': 22, 'pessimist': 3}",normal,squish,600,0,0
24,healthy,consolidated_dataset/test_00148.png,"{'doctor': 1, 'engineer': 57, 'normal': 4, 'thug': 31, 'imposter': 4, 'pessimist': 3}",engineer,save,585,0,0
25,healthy,consolidated_dataset/test_00194.png,"{'doctor': 2, 'engineer': 10, 'normal': 5, 'thug': 13, 'imposter': 12, 'pessimist': 58}",thug,skip,555,1,0
26,healthy,consolidated_dataset/test_00136.png,"{'doctor': 7, 'engineer': 7, 'normal': 61, 'thug': 1, 'imposter': 6, 'pessimist': 18}",normal,save,535,1,0
27,healthy,consolidated_dataset/test_00131.png,"{'doctor': 0, 'engineer': 14, 'normal': 9, 'thug': 67, 'imposter': 5, 'pessimist': 4}",thug,skip,505,2,0
28,zombie,consolidated_dataset/test_00072.png,"{'doctor': 4, 'engineer': 2, 'normal': 44, 'thug': 4, 'imposter': 26, 'pessimist': 20}",imposter,scram,485,2,0
29,zombie,consolidated_dataset/test_00177.png,"{'doctor': 11, 'engineer': 9, 'normal': 13, 'thug': 4, 'imposter': 61, 'pessimist': 1}",imposter,scram,555,0,0
30,healthy,consolidated_dataset/test_00191.png,"{'doctor': 0, 'engineer': 1, 'normal': 0, 'thug': 0, 'imposter': 1, 'pessimist': 97}",pessimist,save,505,0,0
31,zombie,consolidated_dataset/test_00034.png,"{'doctor': 1, 'engineer': 86, 'normal': 0, 'thug': 0, 'imposter': 1, 'pessimist': 12}",engineer,skip,475,1,0
32,healthy,consolidated_dataset/test_00010.png,"{'doctor': 22, 'engineer': 17, 'normal': 49, 'thug': 4, 'imposter': 5, 'pessimist': 4}",imposter,scram,455,1,0
33,zombie,consolidated_dataset/test_00089.png,"{'doctor': 19, 'engineer': 1, 'normal': 40, 'thug': 1, 'imposter': 0, 'pessimist': 38}",normal,skip,405,0,0
34,zombie,consolidated_dataset/test_00082.png,"{'doctor': 1, 'engineer': 1, 'normal': 50, 'thug': 3, 'imposter': 3, 'pessimist': 42}",normal,squish,385,0,0
35,healthy,consolidated_dataset/test_00150.png,"{'doctor': 4, 'engineer': 2, 'normal': 75, 'thug': 2, 'imposter': 14, 'pessimist': 3}",normal,save,370,0,0
36,healthy,consolidated_dataset/test_00120.png,"{'doctor': 1, 'engineer': 0, 'normal': 55, 'thug': 18, 'imposter': 7, 'pessimist': 19}",normal,save,340,1,0
37,zombie,consolidated_dataset/test_00103.png,"{'doctor': 29, 'engineer': 1, 'normal': 49, 'thug': 7, 'imposter': 0, 'pessimist': 14}",normal,scram,310,2,0
38,healthy,consolidated_dataset/test_00054.png,"{'doctor': 6, 'engineer': 1, 'normal': 31, 'thug': 1, 'imposter': 59, 'pessimist': 1}",imposter,scram,260,0,0
39,healthy,consolidated_dataset/test_00171.png,"{'doctor': 0, 'engineer': 4, 'normal': 1, 'thug': 83, 'imposter': 2, 'pessimist': 10}",thug,save,210,0,0
40,healthy,consolidated_dataset/test_00188.png,"{'doctor': 10, 'engineer': 58, 'normal': 13, 'thug': 6, 'imposter': 11, 'pessimist': 2}",normal,save,180,1,0
41,healthy,consolidated_dataset/test_00067.png,"{'doctor': 53, 'engineer': 8, 'normal': 4, 'thug': 4, 'imposter': 32, 'pessimist': 0}",imposter,scram,150,2,0
42,healthy,consolidated_dataset/test_00008.png,"{'doctor': 5, 'engineer': 9, 'normal': 46, 'thug': 7, 'imposter': 9, 'pessimist': 25}",normal,save,100,0,0
43,healthy,consolidated_dataset/test_00001.png,"{'doctor': 1, 'engineer': 7, 'normal': 88, 'thug': 3, 'imposter': 1, 'pessimist': 0}",normal,save,70,1,0
44,zombie,consolidated_dataset/test_00080.png,"{'doctor': 4, 'engineer': 5, 'normal': 22, 'thug': 13, 'imposter': 49, 'pessimist': 7}",normal,scram,40,2,0
Killed: 1 Saved: 18
