,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00163.png,"{'doctor': 1, 'engineer': 78, 'normal': 2, 'thug': 5, 'imposter': 12, 'pessimist': 1}",engineer,save,720.0,0,0
1,zombie,consolidated_dataset/test_00181.png,"{'doctor': 40, 'engineer': 5, 'normal': 2, 'thug': 2, 'imposter': 28, 'pessimist': 22}",imposter,skip,690.0,1,0
2,healthy,consolidated_dataset/test_00174.png,"{'doctor': 1, 'engineer': 29, 'normal': 3, 'thug': 8, 'imposter': 45, 'pessimist': 15}",pessimist,save,670.0,1,0
3,healthy,consolidated_dataset/test_00026.png,"{'doctor': 1, 'engineer': 2, 'normal': 70, 'thug': 26, 'imposter': 0, 'pessimist': 1}",normal,save,640.0,2,0
4,healthy,consolidated_dataset/test_00125.png,"{'doctor': 3, 'engineer': 3, 'normal': 36, 'thug': 13, 'imposter': 2, 'pessimist': 44}",pessimist,save,610.0,3,0
5,zombie,consolidated_dataset/test_00116.png,"{'doctor': 2, 'engineer': 5, 'normal': 29, 'thug': 15, 'imposter': 27, 'pessimist': 22}",normal,scram,580.0,4,0
6,healthy,consolidated_dataset/test_00050.png,"{'doctor': 0, 'engineer': 4, 'normal': 58, 'thug': 1, 'imposter': 36, 'pessimist': 0}",normal,save,573.2,0,0
7,healthy,consolidated_dataset/test_00020.png,"{'doctor': 4, 'engineer': 20, 'normal': 38, 'thug': 11, 'imposter': 25, 'pessimist': 3}",imposter,save,543.2,1,0
8,zombie,consolidated_dataset/test_00110.png,"{'doctor': 1, 'engineer': 10, 'normal': 75, 'thug': 3, 'imposter': 8, 'pessimist': 3}",engineer,save,513.2,2,0
9,healthy,consolidated_dataset/test_00182.png,"{'doctor': 0, 'engineer': 15, 'normal': 10, 'thug': 5, 'imposter': 27, 'pessimist': 42}",normal,scram,483.20000000000005,3,0
10,zombie,consolidated_dataset/test_00022.png,"{'doctor': 2, 'engineer': 1, 'normal': 63, 'thug': 24, 'imposter': 1, 'pessimist': 10}",pessimist,skip,403.20000000000005,0,0
11,zombie,consolidated_dataset/test_00031.png,"{'doctor': 5, 'engineer': 5, 'normal': 0, 'thug': 28, 'imposter': 2, 'pessimist': 60}",pessimist,squish,383.20000000000005,0,0
12,zombie,consolidated_dataset/test_00168.png,"{'doctor': 3, 'engineer': 2, 'normal': 46, 'thug': 15, 'imposter': 21, 'pessimist': 13}",pessimist,skip,368.20000000000005,0,0
13,zombie,consolidated_dataset/test_00007.png,"{'doctor': 4, 'engineer': 20, 'normal': 49, 'thug': 1, 'imposter': 23, 'pessimist': 3}",normal,reveal,348.20000000000005,0,0
14,healthy,consolidated_dataset/test_00055.png,"{'doctor': 12, 'engineer': 11, 'normal': 4, 'thug': 69, 'imposter': 3, 'pessimist': 2}",thug,skip,318.20000000000005,0,0
15,healthy,consolidated_dataset/test_00148.png,"{'doctor': 1, 'engineer': 25, 'normal': 3, 'thug': 1, 'imposter': 23, 'pessimist': 48}",pessimist,save,298.20000000000005,0,0
16,healthy,consolidated_dataset/test_00098.png,"{'doctor': 5, 'engineer': 21, 'normal': 41, 'thug': 14, 'imposter': 6, 'pessimist': 12}",normal,reveal,268.20000000000005,1,0
17,healthy,consolidated_dataset/test_00120.png,"{'doctor': 11, 'engineer': 2, 'normal': 66, 'thug': 17, 'imposter': 2, 'pessimist': 2}",normal,save,238.20000000000005,1,0
18,zombie,consolidated_dataset/test_00133.png,"{'doctor': 4, 'engineer': 4, 'normal': 0, 'thug': 2, 'imposter': 0, 'pessimist': 90}",pessimist,save,208.20000000000005,2,0
19,zombie,consolidated_dataset/test_00009.png,"{'doctor': 15, 'engineer': 3, 'normal': 26, 'thug': 12, 'imposter': 23, 'pessimist': 21}",imposter,scram,178.20000000000005,3,0
20,zombie,consolidated_dataset/test_00122.png,"{'doctor': 2, 'engineer': 1, 'normal': 89, 'thug': 0, 'imposter': 0, 'pessimist': 8}",normal,skip,128.20000000000005,0,0
21,healthy,consolidated_dataset/test_00185.png,"{'doctor': 0, 'engineer': 7, 'normal': 40, 'thug': 27, 'imposter': 12, 'pessimist': 14}",thug,save,108.20000000000005,0,0
22,zombie,consolidated_dataset/test_00032.png,"{'doctor': 3, 'engineer': 14, 'normal': 30, 'thug': 2, 'imposter': 25, 'pessimist': 27}",normal,scram,78.20000000000005,1,0
23,healthy,consolidated_dataset/test_00040.png,"{'doctor': 69, 'engineer': 4, 'normal': 14, 'thug': 11, 'imposter': 1, 'pessimist': 1}",doctor,save,28.200000000000045,0,0
Killed: 0 Saved: 12
