,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00103.png,"{'doctor': 3, 'engineer': 32, 'normal': 2, 'thug': 13, 'imposter': 0, 'pessimist': 50}",pessimist,skip,720.0,0,0
1,zombie,consolidated_dataset/test_00167.png,"{'doctor': 3, 'engineer': 2, 'normal': 18, 'thug': 48, 'imposter': 24, 'pessimist': 4}",thug,squish,700.0,0,0
2,healthy,consolidated_dataset/test_00102.png,"{'doctor': 10, 'engineer': 58, 'normal': 27, 'thug': 2, 'imposter': 0, 'pessimist': 3}",engineer,save,685.0,0,0
3,healthy,consolidated_dataset/test_00011.png,"{'doctor': 1, 'engineer': 2, 'normal': 0, 'thug': 13, 'imposter': 63, 'pessimist': 22}",pessimist,save,655.0,1,0
4,zombie,consolidated_dataset/test_00166.png,"{'doctor': 3, 'engineer': 58, 'normal': 19, 'thug': 1, 'imposter': 8, 'pessimist': 11}",engineer,save,625.0,2,0
5,zombie,consolidated_dataset/test_00004.png,"{'doctor': 1, 'engineer': 94, 'normal': 3, 'thug': 1, 'imposter': 0, 'pessimist': 1}",engineer,scram,595.0,3,0
6,healthy,consolidated_dataset/test_00064.png,"{'doctor': 23, 'engineer': 10, 'normal': 34, 'thug': 20, 'imposter': 4, 'pessimist': 9}",pessimist,save,689.0,0,0
7,healthy,consolidated_dataset/test_00176.png,"{'doctor': 5, 'engineer': 44, 'normal': 1, 'thug': 12, 'imposter': 24, 'pessimist': 14}",engineer,save,659.0,1,0
8,zombie,consolidated_dataset/test_00092.png,"{'doctor': 9, 'engineer': 13, 'normal': 31, 'thug': 18, 'imposter': 21, 'pessimist': 9}",imposter,scram,629.0,2,0
9,healthy,consolidated_dataset/test_00165.png,"{'doctor': 3, 'engineer': 11, 'normal': 9, 'thug': 14, 'imposter': 57, 'pessimist': 5}",imposter,skip,651.0,0,0
10,healthy,consolidated_dataset/test_00126.png,"{'doctor': 6, 'engineer': 45, 'normal': 0, 'thug': 0, 'imposter': 43, 'pessimist': 6}",engineer,save,631.0,0,0
11,zombie,consolidated_dataset/test_00149.png,"{'doctor': 1, 'engineer': 42, 'normal': 25, 'thug': 3, 'imposter': 3, 'pessimist': 27}",normal,squish,601.0,1,0
12,healthy,consolidated_dataset/test_00150.png,"{'doctor': 5, 'engineer': 51, 'normal': 28, 'thug': 10, 'imposter': 5, 'pessimist': 1}",normal,save,586.0,1,0
13,zombie,consolidated_dataset/test_00029.png,"{'doctor': 9, 'engineer': 31, 'normal': 39, 'thug': 4, 'imposter': 2, 'pessimist': 14}",engineer,skip,556.0,2,0
14,zombie,consolidated_dataset/test_00157.png,"{'doctor': 41, 'engineer': 2, 'normal': 41, 'thug': 8, 'imposter': 0, 'pessimist': 9}",pessimist,scram,536.0,2,0
15,healthy,consolidated_dataset/test_00073.png,"{'doctor': 12, 'engineer': 15, 'normal': 0, 'thug': 16, 'imposter': 37, 'pessimist': 19}",imposter,skip,606.0,0,0
16,healthy,consolidated_dataset/test_00141.png,"{'doctor': 13, 'engineer': 53, 'normal': 1, 'thug': 0, 'imposter': 31, 'pessimist': 2}",engineer,save,586.0,0,0
17,zombie,consolidated_dataset/test_00033.png,"{'doctor': 1, 'engineer': 15, 'normal': 18, 'thug': 1, 'imposter': 57, 'pessimist': 8}",normal,squish,556.0,1,0
18,healthy,consolidated_dataset/test_00019.png,"{'doctor': 2, 'engineer': 20, 'normal': 37, 'thug': 0, 'imposter': 34, 'pessimist': 7}",engineer,save,541.0,1,0
19,healthy,consolidated_dataset/test_00163.png,"{'doctor': 14, 'engineer': 3, 'normal': 5, 'thug': 3, 'imposter': 68, 'pessimist': 6}",imposter,scram,511.0,2,0
20,healthy,consolidated_dataset/test_00026.png,"{'doctor': 10, 'engineer': 30, 'normal': 35, 'thug': 13, 'imposter': 8, 'pessimist': 4}",engineer,save,701.0,0,0
21,healthy,consolidated_dataset/test_00057.png,"{'doctor': 3, 'engineer': 44, 'normal': 7, 'thug': 15, 'imposter': 11, 'pessimist': 20}",engineer,save,671.0,1,0
22,zombie,consolidated_dataset/test_00133.png,"{'doctor': 0, 'engineer': 2, 'normal': 35, 'thug': 59, 'imposter': 3, 'pessimist': 0}",thug,scram,641.0,2,0
23,zombie,consolidated_dataset/test_00070.png,"{'doctor': 20, 'engineer': 16, 'normal': 2, 'thug': 1, 'imposter': 16, 'pessimist': 44}",pessimist,reveal,831.0,0,0
24,healthy,consolidated_dataset/test_00136.png,"{'doctor': 1, 'engineer': 4, 'normal': 2, 'thug': 51, 'imposter': 37, 'pessimist': 5}",thug,reveal,801.0,0,0
25,zombie,consolidated_dataset/test_00071.png,"{'doctor': 0, 'engineer': 43, 'normal': 42, 'thug': 1, 'imposter': 11, 'pessimist': 4}",engineer,reveal,771.0,0,0
26,healthy,consolidated_dataset/test_00050.png,"{'doctor': 8, 'engineer': 22, 'normal': 28, 'thug': 13, 'imposter': 8, 'pessimist': 20}",engineer,save,741.0,0,0
27,healthy,consolidated_dataset/test_00174.png,"{'doctor': 42, 'engineer': 29, 'normal': 4, 'thug': 4, 'imposter': 3, 'pessimist': 19}",doctor,save,711.0,1,0
28,healthy,consolidated_dataset/test_00056.png,"{'doctor': 3, 'engineer': 1, 'normal': 0, 'thug': 32, 'imposter': 62, 'pessimist': 2}",thug,scram,681.0,2,0
29,healthy,consolidated_dataset/test_00098.png,"{'doctor': 35, 'engineer': 7, 'normal': 40, 'thug': 15, 'imposter': 1, 'pessimist': 1}",thug,skip,751.0,0,0
30,healthy,consolidated_dataset/test_00025.png,"{'doctor': 11, 'engineer': 34, 'normal': 48, 'thug': 3, 'imposter': 3, 'pessimist': 1}",normal,reveal,731.0,0,0
31,healthy,consolidated_dataset/test_00065.png,"{'doctor': 2, 'engineer': 7, 'normal': 1, 'thug': 19, 'imposter': 70, 'pessimist': 2}",imposter,skip,701.0,0,0
32,healthy,consolidated_dataset/test_00100.png,"{'doctor': 1, 'engineer': 1, 'normal': 54, 'thug': 31, 'imposter': 1, 'pessimist': 12}",normal,save,681.0,0,0
33,healthy,consolidated_dataset/test_00017.png,"{'doctor': 1, 'engineer': 1, 'normal': 0, 'thug': 95, 'imposter': 1, 'pessimist': 2}",thug,skip,651.0,1,0
34,zombie,consolidated_dataset/test_00016.png,"{'doctor': 3, 'engineer': 10, 'normal': 32, 'thug': 10, 'imposter': 41, 'pessimist': 5}",doctor,reveal,631.0,1,0
35,zombie,consolidated_dataset/test_00144.png,"{'doctor': 8, 'engineer': 68, 'normal': 9, 'thug': 3, 'imposter': 4, 'pessimist': 7}",normal,skip,601.0,1,0
36,zombie,consolidated_dataset/test_00180.png,"{'doctor': 2, 'engineer': 9, 'normal': 63, 'thug': 2, 'imposter': 11, 'pessimist': 13}",normal,skip,581.0,1,0
37,healthy,consolidated_dataset/test_00151.png,"{'doctor': 3, 'engineer': 2, 'normal': 67, 'thug': 7, 'imposter': 9, 'pessimist': 12}",doctor,save,561.0,1,0
38,healthy,consolidated_dataset/test_00160.png,"{'doctor': 1, 'engineer': 10, 'normal': 9, 'thug': 39, 'imposter': 8, 'pessimist': 33}",pessimist,save,531.0,2,0
39,healthy,consolidated_dataset/test_00158.png,"{'doctor': 0, 'engineer': 5, 'normal': 62, 'thug': 28, 'imposter': 2, 'pessimist': 3}",thug,scram,501.0,3,0
40,healthy,consolidated_dataset/test_00153.png,"{'doctor': 1, 'engineer': 23, 'normal': 23, 'thug': 23, 'imposter': 16, 'pessimist': 13}",thug,skip,451.0,0,0
41,zombie,consolidated_dataset/test_00080.png,"{'doctor': 32, 'engineer': 1, 'normal': 59, 'thug': 4, 'imposter': 4, 'pessimist': 1}",normal,squish,431.0,0,0
42,healthy,consolidated_dataset/test_00035.png,"{'doctor': 16, 'engineer': 2, 'normal': 2, 'thug': 60, 'imposter': 15, 'pessimist': 5}",thug,save,416.0,0,0
43,zombie,consolidated_dataset/test_00099.png,"{'doctor': 5, 'engineer': 24, 'normal': 8, 'thug': 11, 'imposter': 11, 'pessimist': 41}",imposter,squish,386.0,1,0
44,zombie,consolidated_dataset/test_00031.png,"{'doctor': 4, 'engineer': 1, 'normal': 52, 'thug': 1, 'imposter': 1, 'pessimist': 41}",normal,skip,371.0,1,0
