,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00142.png,"{'doctor': 1, 'engineer': 40, 'normal': 32, 'thug': 0, 'imposter': 5, 'pessimist': 22}",normal,skip,720.0,0,0
1,healthy,consolidated_dataset/test_00115.png,"{'doctor': 33, 'engineer': 3, 'normal': 1, 'thug': 1, 'imposter': 8, 'pessimist': 53}",doctor,save,700.0,0,0
2,healthy,consolidated_dataset/test_00028.png,"{'doctor': 14, 'engineer': 1, 'normal': 6, 'thug': 3, 'imposter': 0, 'pessimist': 76}",pessimist,save,670.0,1,0
3,healthy,consolidated_dataset/test_00185.png,"{'doctor': 18, 'engineer': 57, 'normal': 8, 'thug': 3, 'imposter': 7, 'pessimist': 6}",pessimist,save,640.0,2,0
4,healthy,consolidated_dataset/test_00053.png,"{'doctor': 7, 'engineer': 7, 'normal': 44, 'thug': 2, 'imposter': 5, 'pessimist': 36}",pessimist,save,610.0,3,0
5,zombie,consolidated_dataset/test_00106.png,"{'doctor': 5, 'engineer': 0, 'normal': 58, 'thug': 18, 'imposter': 12, 'pessimist': 7}",imposter,scram,580.0,4,0
6,healthy,consolidated_dataset/test_00194.png,"{'doctor': 3, 'engineer': 30, 'normal': 1, 'thug': 49, 'imposter': 1, 'pessimist': 16}",engineer,save,530.0,0,0
7,healthy,consolidated_dataset/test_00068.png,"{'doctor': 3, 'engineer': 13, 'normal': 75, 'thug': 8, 'imposter': 1, 'pessimist': 1}",normal,save,500.0,1,0
8,zombie,consolidated_dataset/test_00045.png,"{'doctor': 16, 'engineer': 4, 'normal': 67, 'thug': 1, 'imposter': 8, 'pessimist': 5}",pessimist,scram,470.0,2,0
9,zombie,consolidated_dataset/test_00058.png,"{'doctor': 55, 'engineer': 2, 'normal': 13, 'thug': 4, 'imposter': 20, 'pessimist': 6}",doctor,reveal,540.0,0,0
10,healthy,consolidated_dataset/test_00090.png,"{'doctor': 14, 'engineer': 19, 'normal': 1, 'thug': 9, 'imposter': 21, 'pessimist': 36}",pessimist,save,510.0,0,0
11,zombie,consolidated_dataset/test_00121.png,"{'doctor': 5, 'engineer': 2, 'normal': 1, 'thug': 60, 'imposter': 2, 'pessimist': 31}",pessimist,scram,480.0,1,0
12,healthy,consolidated_dataset/test_00075.png,"{'doctor': 55, 'engineer': 1, 'normal': 5, 'thug': 6, 'imposter': 31, 'pessimist': 2}",doctor,save,430.0,0,0
13,zombie,consolidated_dataset/test_00004.png,"{'doctor': 5, 'engineer': 2, 'normal': 7, 'thug': 38, 'imposter': 1, 'pessimist': 48}",pessimist,scram,400.0,1,0
14,healthy,consolidated_dataset/test_00094.png,"{'doctor': 17, 'engineer': 26, 'normal': 16, 'thug': 5, 'imposter': 6, 'pessimist': 31}",engineer,save,350.0,0,0
15,healthy,consolidated_dataset/test_00001.png,"{'doctor': 1, 'engineer': 1, 'normal': 0, 'thug': 55, 'imposter': 5, 'pessimist': 37}",thug,skip,320.0,1,0
16,healthy,consolidated_dataset/test_00162.png,"{'doctor': 7, 'engineer': 60, 'normal': 2, 'thug': 15, 'imposter': 9, 'pessimist': 7}",pessimist,save,300.0,1,0
17,healthy,consolidated_dataset/test_00128.png,"{'doctor': 62, 'engineer': 11, 'normal': 12, 'thug': 1, 'imposter': 0, 'pessimist': 13}",engineer,save,270.0,2,0
18,zombie,consolidated_dataset/test_00024.png,"{'doctor': 26, 'engineer': 25, 'normal': 26, 'thug': 4, 'imposter': 15, 'pessimist': 4}",doctor,skip,240.0,3,0
19,healthy,consolidated_dataset/test_00126.png,"{'doctor': 2, 'engineer': 0, 'normal': 1, 'thug': 63, 'imposter': 0, 'pessimist': 34}",thug,skip,220.0,3,0
20,zombie,consolidated_dataset/test_00047.png,"{'doctor': 5, 'engineer': 24, 'normal': 1, 'thug': 3, 'imposter': 24, 'pessimist': 42}",engineer,skip,200.0,3,0
21,zombie,consolidated_dataset/test_00144.png,"{'doctor': 5, 'engineer': 1, 'normal': 66, 'thug': 8, 'imposter': 18, 'pessimist': 2}",thug,scram,180.0,3,0
22,zombie,consolidated_dataset/test_00048.png,"{'doctor': 69, 'engineer': 7, 'normal': 21, 'thug': 0, 'imposter': 2, 'pessimist': 2}",doctor,skip,274.0,0,0
23,zombie,consolidated_dataset/test_00137.png,"{'doctor': 15, 'engineer': 6, 'normal': 38, 'thug': 6, 'imposter': 3, 'pessimist': 31}",normal,squish,254.0,0,0
24,healthy,consolidated_dataset/test_00056.png,"{'doctor': 2, 'engineer': 37, 'normal': 1, 'thug': 36, 'imposter': 2, 'pessimist': 21}",pessimist,save,239.0,0,0
25,healthy,consolidated_dataset/test_00130.png,"{'doctor': 60, 'engineer': 9, 'normal': 2, 'thug': 17, 'imposter': 3, 'pessimist': 9}",doctor,save,209.0,1,0
26,zombie,consolidated_dataset/test_00179.png,"{'doctor': 33, 'engineer': 6, 'normal': 54, 'thug': 1, 'imposter': 4, 'pessimist': 2}",doctor,scram,179.0,2,0
27,zombie,consolidated_dataset/test_00044.png,"{'doctor': 10, 'engineer': 26, 'normal': 36, 'thug': 20, 'imposter': 3, 'pessimist': 4}",normal,save,129.0,0,0
28,healthy,consolidated_dataset/test_00187.png,"{'doctor': 1, 'engineer': 93, 'normal': 1, 'thug': 1, 'imposter': 3, 'pessimist': 2}",engineer,save,99.0,1,0
29,zombie,consolidated_dataset/test_00177.png,"{'doctor': 8, 'engineer': 4, 'normal': 3, 'thug': 79, 'imposter': 1, 'pessimist': 4}",thug,scram,69.0,2,0
30,healthy,consolidated_dataset/test_00054.png,"{'doctor': 62, 'engineer': 2, 'normal': 22, 'thug': 3, 'imposter': 9, 'pessimist': 2}",doctor,save,139.0,0,0
31,healthy,consolidated_dataset/test_00171.png,"{'doctor': 1, 'engineer': 2, 'normal': 89, 'thug': 5, 'imposter': 1, 'pessimist': 2}",normal,save,109.0,1,0
32,healthy,consolidated_dataset/test_00020.png,"{'doctor': 4, 'engineer': 4, 'normal': 14, 'thug': 31, 'imposter': 5, 'pessimist': 41}",pessimist,save,79.0,2,0
33,zombie,consolidated_dataset/test_00029.png,"{'doctor': 4, 'engineer': 43, 'normal': 9, 'thug': 29, 'imposter': 2, 'pessimist': 13}",pessimist,scram,49.0,3,0
Killed: 0 Saved: 18
