,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00097.png,"{'doctor': 1, 'engineer': 7, 'normal': 57, 'thug': 3, 'imposter': 29, 'pessimist': 3}",normal,skip,720.0,0,0
1,zombie,consolidated_dataset/test_00140.png,"{'doctor': 1, 'engineer': 46, 'normal': 2, 'thug': 25, 'imposter': 21, 'pessimist': 6}",engineer,save,700.0,0,0
2,zombie,consolidated_dataset/test_00058.png,"{'doctor': 1, 'engineer': 5, 'normal': 0, 'thug': 0, 'imposter': 2, 'pessimist': 91}",pessimist,skip,670.0,1,0
3,zombie,consolidated_dataset/test_00181.png,"{'doctor': 11, 'engineer': 0, 'normal': 9, 'thug': 11, 'imposter': 68, 'pessimist': 1}",doctor,scram,650.0,1,0
4,healthy,consolidated_dataset/test_00196.png,"{'doctor': 0, 'engineer': 6, 'normal': 2, 'thug': 1, 'imposter': 87, 'pessimist': 4}",normal,save,720.0,0,0
5,healthy,consolidated_dataset/test_00160.png,"{'doctor': 0, 'engineer': 1, 'normal': 0, 'thug': 1, 'imposter': 3, 'pessimist': 95}",pessimist,skip,690.0,1,0
6,healthy,consolidated_dataset/test_00194.png,"{'doctor': 0, 'engineer': 82, 'normal': 0, 'thug': 1, 'imposter': 17, 'pessimist': 0}",thug,skip,670.0,1,0
7,healthy,consolidated_dataset/test_00041.png,"{'doctor': 29, 'engineer': 8, 'normal': 4, 'thug': 2, 'imposter': 57, 'pessimist': 1}",doctor,save,650.0,1,0
8,zombie,consolidated_dataset/test_00049.png,"{'doctor': 22, 'engineer': 5, 'normal': 4, 'thug': 1, 'imposter': 58, 'pessimist': 10}",imposter,scram,620.0,2,0
9,healthy,consolidated_dataset/test_00124.png,"{'doctor': 7, 'engineer': 1, 'normal': 33, 'thug': 5, 'imposter': 53, 'pessimist': 0}",imposter,skip,570.0,0,0
10,zombie,consolidated_dataset/test_00192.png,"{'doctor': 3, 'engineer': 4, 'normal': 2, 'thug': 86, 'imposter': 4, 'pessimist': 2}",thug,squish,550.0,0,0
11,zombie,consolidated_dataset/test_00198.png,"{'doctor': 0, 'engineer': 0, 'normal': 99, 'thug': 0, 'imposter': 0, 'pessimist': 0}",normal,skip,535.0,0,0
12,zombie,consolidated_dataset/test_00086.png,"{'doctor': 1, 'engineer': 16, 'normal': 11, 'thug': 34, 'imposter': 15, 'pessimist': 22}",pessimist,skip,515.0,0,0
13,healthy,consolidated_dataset/test_00069.png,"{'doctor': 0, 'engineer': 9, 'normal': 88, 'thug': 1, 'imposter': 0, 'pessimist': 2}",normal,save,495.0,0,0
14,healthy,consolidated_dataset/test_00019.png,"{'doctor': 3, 'engineer': 0, 'normal': 64, 'thug': 29, 'imposter': 2, 'pessimist': 2}",pessimist,save,465.0,1,0
