,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00005.png,"{'doctor': 8, 'engineer': 1, 'normal': 34, 'thug': 5, 'imposter': 40, 'pessimist': 11}",normal,squish,720.0,0,0
1,healthy,consolidated_dataset/test_00186.png,"{'doctor': 1, 'engineer': 3, 'normal': 3, 'thug': 16, 'imposter': 74, 'pessimist': 3}",thug,skip,705.0,0,0
2,zombie,consolidated_dataset/test_00108.png,"{'doctor': 1, 'engineer': 2, 'normal': 75, 'thug': 2, 'imposter': 0, 'pessimist': 20}",normal,squish,685.0,0,0
3,zombie,consolidated_dataset/test_00070.png,"{'doctor': 9, 'engineer': 45, 'normal': 3, 'thug': 4, 'imposter': 35, 'pessimist': 3}",engineer,skip,670.0,0,0
4,healthy,consolidated_dataset/test_00190.png,"{'doctor': 0, 'engineer': 0, 'normal': 96, 'thug': 3, 'imposter': 0, 'pessimist': 0}",normal,save,650.0,0,0
5,zombie,consolidated_dataset/test_00080.png,"{'doctor': 24, 'engineer': 2, 'normal': 28, 'thug': 25, 'imposter': 7, 'pessimist': 13}",doctor,scram,620.0,1,0
6,healthy,consolidated_dataset/test_00155.png,"{'doctor': 36, 'engineer': 36, 'normal': 5, 'thug': 6, 'imposter': 6, 'pessimist': 11}",doctor,save,570.0,0,0
7,healthy,consolidated_dataset/test_00119.png,"{'doctor': 20, 'engineer': 2, 'normal': 0, 'thug': 55, 'imposter': 5, 'pessimist': 17}",thug,save,540.0,1,0
8,healthy,consolidated_dataset/test_00100.png,"{'doctor': 2, 'engineer': 29, 'normal': 25, 'thug': 11, 'imposter': 26, 'pessimist': 6}",doctor,save,510.0,2,0
9,zombie,consolidated_dataset/test_00093.png,"{'doctor': 5, 'engineer': 79, 'normal': 0, 'thug': 2, 'imposter': 1, 'pessimist': 13}",pessimist,save,480.0,3,0
10,zombie,consolidated_dataset/test_00091.png,"{'doctor': 3, 'engineer': 1, 'normal': 8, 'thug': 2, 'imposter': 7, 'pessimist': 78}",pessimist,scram,450.0,4,0
11,healthy,consolidated_dataset/test_00120.png,"{'doctor': 5, 'engineer': 2, 'normal': 32, 'thug': 1, 'imposter': 39, 'pessimist': 21}",imposter,save,400.0,0,0
12,healthy,consolidated_dataset/test_00036.png,"{'doctor': 3, 'engineer': 77, 'normal': 6, 'thug': 7, 'imposter': 2, 'pessimist': 6}",engineer,save,370.0,1,0
13,healthy,consolidated_dataset/test_00015.png,"{'doctor': 36, 'engineer': 11, 'normal': 13, 'thug': 7, 'imposter': 1, 'pessimist': 30}",pessimist,save,340.0,2,0
14,healthy,consolidated_dataset/test_00021.png,"{'doctor': 7, 'engineer': 12, 'normal': 28, 'thug': 19, 'imposter': 16, 'pessimist': 18}",thug,scram,310.0,3,0
15,healthy,consolidated_dataset/test_00107.png,"{'doctor': 11, 'engineer': 1, 'normal': 25, 'thug': 59, 'imposter': 1, 'pessimist': 3}",thug,scram,242.0,0,0
16,zombie,consolidated_dataset/test_00145.png,"{'doctor': 5, 'engineer': 1, 'normal': 1, 'thug': 75, 'imposter': 8, 'pessimist': 9}",thug,skip,192.0,0,0
17,healthy,consolidated_dataset/test_00102.png,"{'doctor': 6, 'engineer': 10, 'normal': 72, 'thug': 8, 'imposter': 0, 'pessimist': 4}",normal,save,172.0,0,0
18,healthy,consolidated_dataset/test_00011.png,"{'doctor': 26, 'engineer': 1, 'normal': 36, 'thug': 7, 'imposter': 4, 'pessimist': 26}",pessimist,skip,142.0,1,0
19,healthy,consolidated_dataset/test_00057.png,"{'doctor': 4, 'engineer': 7, 'normal': 51, 'thug': 19, 'imposter': 13, 'pessimist': 6}",thug,scram,122.0,1,0
20,healthy,consolidated_dataset/test_00130.png,"{'doctor': 7, 'engineer': 30, 'normal': 21, 'thug': 12, 'imposter': 7, 'pessimist': 23}",normal,save,72.0,0,0
21,healthy,consolidated_dataset/test_00182.png,"{'doctor': 9, 'engineer': 0, 'normal': 29, 'thug': 5, 'imposter': 56, 'pessimist': 0}",imposter,scram,42.0,1,0
Killed: 3 Saved: 6
