,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00091.png,"{'doctor': 5, 'engineer': 34, 'normal': 3, 'thug': 1, 'imposter': 13, 'pessimist': 44}",pessimist,squish,720,0,0
1,healthy,consolidated_dataset/test_00151.png,"{'doctor': 34, 'engineer': 2, 'normal': 9, 'thug': 14, 'imposter': 6, 'pessimist': 35}",normal,save,705,0,0
2,healthy,consolidated_dataset/test_00172.png,"{'doctor': 5, 'engineer': 9, 'normal': 55, 'thug': 8, 'imposter': 2, 'pessimist': 21}",pessimist,reveal,675,1,0
3,healthy,consolidated_dataset/test_00003.png,"{'doctor': 3, 'engineer': 29, 'normal': 52, 'thug': 8, 'imposter': 0, 'pessimist': 8}",normal,skip,645,1,0
4,healthy,consolidated_dataset/test_00036.png,"{'doctor': 17, 'engineer': 9, 'normal': 3, 'thug': 4, 'imposter': 9, 'pessimist': 58}",normal,skip,625,1,0
5,healthy,consolidated_dataset/test_00182.png,"{'doctor': 4, 'engineer': 6, 'normal': 46, 'thug': 3, 'imposter': 0, 'pessimist': 41}",pessimist,reveal,605,1,0
6,healthy,consolidated_dataset/test_00065.png,"{'doctor': 2, 'engineer': 1, 'normal': 41, 'thug': 19, 'imposter': 32, 'pessimist': 5}",engineer,skip,575,1,0
7,healthy,consolidated_dataset/test_00189.png,"{'doctor': 3, 'engineer': 4, 'normal': 89, 'thug': 1, 'imposter': 1, 'pessimist': 3}",normal,reveal,555,1,0
8,zombie,consolidated_dataset/test_00164.png,"{'doctor': 9, 'engineer': 1, 'normal': 31, 'thug': 2, 'imposter': 3, 'pessimist': 54}",doctor,skip,525,1,0
9,healthy,consolidated_dataset/test_00160.png,"{'doctor': 51, 'engineer': 1, 'normal': 17, 'thug': 11, 'imposter': 13, 'pessimist': 7}",normal,skip,505,1,0
10,healthy,consolidated_dataset/test_00190.png,"{'doctor': 8, 'engineer': 21, 'normal': 35, 'thug': 6, 'imposter': 16, 'pessimist': 14}",engineer,reveal,485,1,0
11,zombie,consolidated_dataset/test_00042.png,"{'doctor': 0, 'engineer': 0, 'normal': 0, 'thug': 93, 'imposter': 0, 'pessimist': 7}",thug,squish,455,1,0
12,zombie,consolidated_dataset/test_00192.png,"{'doctor': 33, 'engineer': 1, 'normal': 54, 'thug': 10, 'imposter': 2, 'pessimist': 0}",doctor,save,440,1,0
13,zombie,consolidated_dataset/test_00108.png,"{'doctor': 26, 'engineer': 0, 'normal': 0, 'thug': 0, 'imposter': 6, 'pessimist': 67}",doctor,save,410,2,0
14,healthy,consolidated_dataset/test_00081.png,"{'doctor': 27, 'engineer': 41, 'normal': 2, 'thug': 18, 'imposter': 2, 'pessimist': 9}",engineer,save,380,3,0
15,healthy,consolidated_dataset/test_00000.png,"{'doctor': 1, 'engineer': 14, 'normal': 43, 'thug': 2, 'imposter': 8, 'pessimist': 32}",normal,scram,350,4,0
16,zombie,consolidated_dataset/test_00106.png,"{'doctor': 15, 'engineer': 31, 'normal': 5, 'thug': 44, 'imposter': 2, 'pessimist': 3}",doctor,squish,420,0,0
17,healthy,consolidated_dataset/test_00162.png,"{'doctor': 1, 'engineer': 13, 'normal': 57, 'thug': 1, 'imposter': 3, 'pessimist': 26}",normal,skip,405,0,0
18,zombie,consolidated_dataset/test_00103.png,"{'doctor': 1, 'engineer': 1, 'normal': 8, 'thug': 36, 'imposter': 3, 'pessimist': 51}",thug,squish,385,0,0
19,zombie,consolidated_dataset/test_00101.png,"{'doctor': 27, 'engineer': 10, 'normal': 61, 'thug': 0, 'imposter': 1, 'pessimist': 0}",normal,skip,370,0,0
20,healthy,consolidated_dataset/test_00107.png,"{'doctor': 2, 'engineer': 13, 'normal': 51, 'thug': 22, 'imposter': 1, 'pessimist': 11}",thug,reveal,350,0,0
21,zombie,consolidated_dataset/test_00014.png,"{'doctor': 17, 'engineer': 1, 'normal': 70, 'thug': 10, 'imposter': 2, 'pessimist': 2}",normal,reveal,320,0,0
22,zombie,consolidated_dataset/test_00046.png,"{'doctor': 4, 'engineer': 3, 'normal': 36, 'thug': 11, 'imposter': 44, 'pessimist': 2}",imposter,squish,290,0,0
23,zombie,consolidated_dataset/test_00060.png,"{'doctor': 5, 'engineer': 4, 'normal': 59, 'thug': 11, 'imposter': 19, 'pessimist': 2}",normal,squish,275,0,0
24,zombie,consolidated_dataset/test_00043.png,"{'doctor': 2, 'engineer': 7, 'normal': 52, 'thug': 9, 'imposter': 28, 'pessimist': 3}",imposter,squish,260,0,0
25,zombie,consolidated_dataset/test_00122.png,"{'doctor': 37, 'engineer': 9, 'normal': 7, 'thug': 5, 'imposter': 8, 'pessimist': 34}",doctor,reveal,245,0,0
26,healthy,consolidated_dataset/test_00150.png,"{'doctor': 1, 'engineer': 8, 'normal': 84, 'thug': 2, 'imposter': 2, 'pessimist': 3}",normal,reveal,215,0,0
27,zombie,consolidated_dataset/test_00071.png,"{'doctor': 2, 'engineer': 9, 'normal': 78, 'thug': 6, 'imposter': 2, 'pessimist': 3}",normal,squish,185,0,0
