,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00094.png,"{'doctor': 18, 'engineer': 6, 'normal': 3, 'thug': 3, 'imposter': 5, 'pessimist': 66}",pessimist,save,720.0,0,0
1,healthy,consolidated_dataset/test_00017.png,"{'doctor': 11, 'engineer': 9, 'normal': 3, 'thug': 65, 'imposter': 2, 'pessimist': 10}",doctor,skip,690.0,1,0
2,zombie,consolidated_dataset/test_00070.png,"{'doctor': 20, 'engineer': 3, 'normal': 41, 'thug': 24, 'imposter': 8, 'pessimist': 5}",doctor,skip,670.0,1,0
3,zombie,consolidated_dataset/test_00086.png,"{'doctor': 29, 'engineer': 1, 'normal': 5, 'thug': 44, 'imposter': 10, 'pessimist': 10}",pessimist,scram,650.0,1,0
4,healthy,consolidated_dataset/test_00104.png,"{'doctor': 5, 'engineer': 3, 'normal': 3, 'thug': 40, 'imposter': 37, 'pessimist': 11}",imposter,reveal,600.0,0,0
5,zombie,consolidated_dataset/test_00076.png,"{'doctor': 4, 'engineer': 5, 'normal': 39, 'thug': 7, 'imposter': 25, 'pessimist': 20}",pessimist,skip,570.0,0,0
6,healthy,consolidated_dataset/test_00128.png,"{'doctor': 7, 'engineer': 6, 'normal': 5, 'thug': 8, 'imposter': 0, 'pessimist': 74}",pessimist,save,550.0,0,0
7,healthy,consolidated_dataset/test_00011.png,"{'doctor': 6, 'engineer': 29, 'normal': 21, 'thug': 6, 'imposter': 3, 'pessimist': 35}",engineer,save,520.0,1,0
8,healthy,consolidated_dataset/test_00066.png,"{'doctor': 1, 'engineer': 7, 'normal': 20, 'thug': 4, 'imposter': 55, 'pessimist': 14}",imposter,scram,490.0,2,0
9,zombie,consolidated_dataset/test_00051.png,"{'doctor': 5, 'engineer': 1, 'normal': 17, 'thug': 15, 'imposter': 55, 'pessimist': 7}",imposter,skip,512.0,0,0
10,zombie,consolidated_dataset/test_00105.png,"{'doctor': 1, 'engineer': 1, 'normal': 15, 'thug': 10, 'imposter': 4, 'pessimist': 69}",pessimist,scram,492.0,0,0
11,zombie,consolidated_dataset/test_00142.png,"{'doctor': 2, 'engineer': 4, 'normal': 3, 'thug': 24, 'imposter': 23, 'pessimist': 44}",pessimist,squish,442.0,0,0
12,zombie,consolidated_dataset/test_00199.png,"{'doctor': 4, 'engineer': 61, 'normal': 7, 'thug': 25, 'imposter': 2, 'pessimist': 2}",thug,skip,427.0,0,0
13,healthy,consolidated_dataset/test_00021.png,"{'doctor': 53, 'engineer': 7, 'normal': 1, 'thug': 10, 'imposter': 15, 'pessimist': 15}",thug,save,407.0,0,0
14,healthy,consolidated_dataset/test_00141.png,"{'doctor': 12, 'engineer': 15, 'normal': 52, 'thug': 11, 'imposter': 8, 'pessimist': 3}",normal,save,377.0,1,0
15,healthy,consolidated_dataset/test_00001.png,"{'doctor': 12, 'engineer': 45, 'normal': 4, 'thug': 31, 'imposter': 2, 'pessimist': 7}",thug,save,347.0,2,0
16,zombie,consolidated_dataset/test_00082.png,"{'doctor': 5, 'engineer': 9, 'normal': 73, 'thug': 2, 'imposter': 10, 'pessimist': 1}",thug,skip,317.0,3,0
17,healthy,consolidated_dataset/test_00186.png,"{'doctor': 27, 'engineer': 2, 'normal': 60, 'thug': 2, 'imposter': 9, 'pessimist': 0}",normal,scram,297.0,3,0
18,healthy,consolidated_dataset/test_00098.png,"{'doctor': 89, 'engineer': 0, 'normal': 2, 'thug': 8, 'imposter': 1, 'pessimist': 0}",doctor,save,247.0,0,0
19,healthy,consolidated_dataset/test_00150.png,"{'doctor': 2, 'engineer': 1, 'normal': 82, 'thug': 1, 'imposter': 11, 'pessimist': 4}",normal,scram,217.0,1,0
20,zombie,consolidated_dataset/test_00144.png,"{'doctor': 1, 'engineer': 2, 'normal': 2, 'thug': 64, 'imposter': 26, 'pessimist': 5}",thug,skip,167.0,0,0
21,healthy,consolidated_dataset/test_00182.png,"{'doctor': 82, 'engineer': 0, 'normal': 4, 'thug': 0, 'imposter': 3, 'pessimist': 11}",doctor,save,147.0,0,0
22,healthy,consolidated_dataset/test_00008.png,"{'doctor': 5, 'engineer': 21, 'normal': 67, 'thug': 5, 'imposter': 1, 'pessimist': 1}",normal,save,117.0,1,0
23,zombie,consolidated_dataset/test_00181.png,"{'doctor': 6, 'engineer': 65, 'normal': 5, 'thug': 4, 'imposter': 15, 'pessimist': 5}",doctor,scram,87.0,2,0
24,healthy,consolidated_dataset/test_00162.png,"{'doctor': 3, 'engineer': 45, 'normal': 31, 'thug': 3, 'imposter': 1, 'pessimist': 17}",doctor,save,37.0,0,0
25,zombie,consolidated_dataset/test_00045.png,"{'doctor': 49, 'engineer': 0, 'normal': 4, 'thug': 3, 'imposter': 41, 'pessimist': 3}",normal,save,7.0,1,0
Killed: 2 Saved: 9
