,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00189.png,"{'doctor': 61, 'engineer': 0, 'normal': 0, 'thug': 32, 'imposter': 1, 'pessimist': 6}",doctor,save,720,0,0
1,healthy,consolidated_dataset/test_00056.png,"{'doctor': 11, 'engineer': 9, 'normal': 38, 'thug': 33, 'imposter': 7, 'pessimist': 2}",thug,save,690,1,0
2,zombie,consolidated_dataset/test_00088.png,"{'doctor': 32, 'engineer': 7, 'normal': 12, 'thug': 6, 'imposter': 2, 'pessimist': 41}",doctor,scram,660,2,0
3,zombie,consolidated_dataset/test_00060.png,"{'doctor': 4, 'engineer': 0, 'normal': 11, 'thug': 1, 'imposter': 66, 'pessimist': 17}",doctor,reveal,610,0,0
4,healthy,consolidated_dataset/test_00176.png,"{'doctor': 1, 'engineer': 35, 'normal': 9, 'thug': 52, 'imposter': 2, 'pessimist': 2}",engineer,save,580,0,0
5,healthy,consolidated_dataset/test_00067.png,"{'doctor': 7, 'engineer': 3, 'normal': 44, 'thug': 40, 'imposter': 4, 'pessimist': 2}",normal,save,550,1,0
6,zombie,consolidated_dataset/test_00103.png,"{'doctor': 2, 'engineer': 11, 'normal': 75, 'thug': 3, 'imposter': 2, 'pessimist': 6}",normal,scram,520,2,0
7,zombie,consolidated_dataset/test_00101.png,"{'doctor': 2, 'engineer': 0, 'normal': 1, 'thug': 87, 'imposter': 3, 'pessimist': 7}",thug,squish,590,0,0
8,healthy,consolidated_dataset/test_00114.png,"{'doctor': 1, 'engineer': 4, 'normal': 43, 'thug': 12, 'imposter': 29, 'pessimist': 11}",pessimist,save,575,0,0
9,zombie,consolidated_dataset/test_00074.png,"{'doctor': 36, 'engineer': 9, 'normal': 3, 'thug': 1, 'imposter': 4, 'pessimist': 47}",doctor,save,545,1,0
10,zombie,consolidated_dataset/test_00051.png,"{'doctor': 6, 'engineer': 54, 'normal': 5, 'thug': 5, 'imposter': 20, 'pessimist': 9}",engineer,scram,515,2,0
11,zombie,consolidated_dataset/test_00080.png,"{'doctor': 5, 'engineer': 10, 'normal': 5, 'thug': 5, 'imposter': 5, 'pessimist': 69}",pessimist,skip,465,0,0
12,zombie,consolidated_dataset/test_00140.png,"{'doctor': 11, 'engineer': 5, 'normal': 59, 'thug': 23, 'imposter': 2, 'pessimist': 1}",normal,squish,445,0,0
13,zombie,consolidated_dataset/test_00164.png,"{'doctor': 4, 'engineer': 1, 'normal': 10, 'thug': 82, 'imposter': 1, 'pessimist': 2}",thug,squish,430,0,0
14,healthy,consolidated_dataset/test_00069.png,"{'doctor': 9, 'engineer': 9, 'normal': 44, 'thug': 24, 'imposter': 5, 'pessimist': 9}",thug,save,415,0,0
15,zombie,consolidated_dataset/test_00097.png,"{'doctor': 0, 'engineer': 18, 'normal': 19, 'thug': 29, 'imposter': 15, 'pessimist': 18}",normal,skip,385,1,0
16,zombie,consolidated_dataset/test_00037.png,"{'doctor': 3, 'engineer': 20, 'normal': 42, 'thug': 10, 'imposter': 25, 'pessimist': 1}",imposter,squish,365,1,0
17,zombie,consolidated_dataset/test_00086.png,"{'doctor': 34, 'engineer': 5, 'normal': 41, 'thug': 4, 'imposter': 12, 'pessimist': 3}",doctor,skip,350,1,0
18,healthy,consolidated_dataset/test_00059.png,"{'doctor': 7, 'engineer': 17, 'normal': 53, 'thug': 5, 'imposter': 3, 'pessimist': 16}",normal,save,330,1,0
19,zombie,consolidated_dataset/test_00091.png,"{'doctor': 25, 'engineer': 7, 'normal': 51, 'thug': 5, 'imposter': 8, 'pessimist': 3}",doctor,scram,300,2,0
20,zombie,consolidated_dataset/test_00024.png,"{'doctor': 48, 'engineer': 18, 'normal': 13, 'thug': 4, 'imposter': 6, 'pessimist': 11}",doctor,skip,250,0,0
21,healthy,consolidated_dataset/test_00001.png,"{'doctor': 2, 'engineer': 34, 'normal': 36, 'thug': 2, 'imposter': 25, 'pessimist': 1}",imposter,scram,230,0,0
22,healthy,consolidated_dataset/test_00053.png,"{'doctor': 8, 'engineer': 26, 'normal': 48, 'thug': 11, 'imposter': 4, 'pessimist': 3}",normal,save,180,0,0
23,healthy,consolidated_dataset/test_00064.png,"{'doctor': 34, 'engineer': 3, 'normal': 36, 'thug': 21, 'imposter': 2, 'pessimist': 4}",normal,save,150,1,0
24,healthy,consolidated_dataset/test_00130.png,"{'doctor': 0, 'engineer': 25, 'normal': 39, 'thug': 5, 'imposter': 7, 'pessimist': 24}",pessimist,save,120,2,0
25,healthy,consolidated_dataset/test_00139.png,"{'doctor': 6, 'engineer': 4, 'normal': 89, 'thug': 0, 'imposter': 0, 'pessimist': 0}",normal,save,90,3,0
26,zombie,consolidated_dataset/test_00030.png,"{'doctor': 0, 'engineer': 6, 'normal': 1, 'thug': 2, 'imposter': 90, 'pessimist': 0}",engineer,scram,60,4,0
27,healthy,consolidated_dataset/test_00057.png,"{'doctor': 3, 'engineer': 16, 'normal': 0, 'thug': 44, 'imposter': 28, 'pessimist': 9}",thug,save,10,0,0
Killed: 2 Saved: 11
