,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00043.png,"{'doctor': 4, 'engineer': 7, 'normal': 0, 'thug': 2, 'imposter': 86, 'pessimist': 0}",imposter,squish,720,0,0
1,zombie,consolidated_dataset/test_00009.png,"{'doctor': 39, 'engineer': 2, 'normal': 4, 'thug': 5, 'imposter': 47, 'pessimist': 3}",doctor,skip,705,0,0
2,zombie,consolidated_dataset/test_00093.png,"{'doctor': 2, 'engineer': 2, 'normal': 2, 'thug': 2, 'imposter': 1, 'pessimist': 91}",pessimist,skip,685,0,0
3,zombie,consolidated_dataset/test_00005.png,"{'doctor': 17, 'engineer': 1, 'normal': 1, 'thug': 7, 'imposter': 73, 'pessimist': 0}",imposter,squish,665,0,0
4,zombie,consolidated_dataset/test_00177.png,"{'doctor': 6, 'engineer': 4, 'normal': 26, 'thug': 2, 'imposter': 2, 'pessimist': 59}",normal,skip,650,0,0
5,healthy,consolidated_dataset/test_00148.png,"{'doctor': 6, 'engineer': 15, 'normal': 19, 'thug': 10, 'imposter': 7, 'pessimist': 43}",normal,save,630,0,0
6,zombie,consolidated_dataset/test_00164.png,"{'doctor': 0, 'engineer': 4, 'normal': 64, 'thug': 28, 'imposter': 2, 'pessimist': 2}",normal,scram,600,1,0
7,healthy,consolidated_dataset/test_00040.png,"{'doctor': 90, 'engineer': 1, 'normal': 1, 'thug': 4, 'imposter': 3, 'pessimist': 1}",doctor,save,550,0,0
8,healthy,consolidated_dataset/test_00118.png,"{'doctor': 22, 'engineer': 1, 'normal': 5, 'thug': 24, 'imposter': 43, 'pessimist': 5}",thug,save,520,1,0
9,zombie,consolidated_dataset/test_00045.png,"{'doctor': 7, 'engineer': 9, 'normal': 49, 'thug': 21, 'imposter': 4, 'pessimist': 10}",normal,scram,490,2,0
10,zombie,consolidated_dataset/test_00047.png,"{'doctor': 0, 'engineer': 4, 'normal': 4, 'thug': 21, 'imposter': 71, 'pessimist': 0}",imposter,scram,440,0,0
11,zombie,consolidated_dataset/test_00179.png,"{'doctor': 41, 'engineer': 22, 'normal': 11, 'thug': 1, 'imposter': 16, 'pessimist': 9}",pessimist,skip,390,0,0
12,healthy,consolidated_dataset/test_00131.png,"{'doctor': 41, 'engineer': 1, 'normal': 0, 'thug': 17, 'imposter': 26, 'pessimist': 14}",imposter,save,370,0,0
13,zombie,consolidated_dataset/test_00103.png,"{'doctor': 3, 'engineer': 2, 'normal': 69, 'thug': 14, 'imposter': 8, 'pessimist': 3}",normal,skip,340,1,0
14,healthy,consolidated_dataset/test_00139.png,"{'doctor': 6, 'engineer': 1, 'normal': 4, 'thug': 59, 'imposter': 4, 'pessimist': 26}",thug,save,320,1,0
15,healthy,consolidated_dataset/test_00098.png,"{'doctor': 4, 'engineer': 26, 'normal': 36, 'thug': 2, 'imposter': 8, 'pessimist': 24}",pessimist,reveal,290,2,0
16,healthy,consolidated_dataset/test_00171.png,"{'doctor': 0, 'engineer': 12, 'normal': 19, 'thug': 1, 'imposter': 59, 'pessimist': 9}",pessimist,reveal,260,2,0
17,zombie,consolidated_dataset/test_00044.png,"{'doctor': 27, 'engineer': 55, 'normal': 5, 'thug': 1, 'imposter': 8, 'pessimist': 5}",normal,scram,230,2,0
18,healthy,consolidated_dataset/test_00188.png,"{'doctor': 5, 'engineer': 4, 'normal': 8, 'thug': 52, 'imposter': 4, 'pessimist': 26}",thug,save,30,0,0
Killed: 1 Saved: 5
