,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00086.png,"{'doctor': 5, 'engineer': 12, 'normal': 29, 'thug': 16, 'imposter': 25, 'pessimist': 14}",normal,skip,720,0,0
1,healthy,consolidated_dataset/test_00188.png,"{'doctor': 81, 'engineer': 6, 'normal': 0, 'thug': 3, 'imposter': 1, 'pessimist': 8}",doctor,save,700,0,0
2,healthy,consolidated_dataset/test_00148.png,"{'doctor': 4, 'engineer': 1, 'normal': 3, 'thug': 88, 'imposter': 2, 'pessimist': 2}",thug,skip,670,1,0
3,healthy,consolidated_dataset/test_00153.png,"{'doctor': 10, 'engineer': 17, 'normal': 47, 'thug': 7, 'imposter': 19, 'pessimist': 0}",doctor,save,650,1,0
4,healthy,consolidated_dataset/test_00120.png,"{'doctor': 14, 'engineer': 2, 'normal': 2, 'thug': 21, 'imposter': 0, 'pessimist': 62}",pessimist,save,620,2,0
5,zombie,consolidated_dataset/test_00022.png,"{'doctor': 77, 'engineer': 7, 'normal': 4, 'thug': 1, 'imposter': 5, 'pessimist': 7}",doctor,scram,590,3,0
6,healthy,consolidated_dataset/test_00041.png,"{'doctor': 76, 'engineer': 0, 'normal': 14, 'thug': 5, 'imposter': 3, 'pessimist': 1}",doctor,save,540,0,0
7,zombie,consolidated_dataset/test_00079.png,"{'doctor': 14, 'engineer': 1, 'normal': 51, 'thug': 7, 'imposter': 27, 'pessimist': 1}",normal,squish,510,1,0
8,zombie,consolidated_dataset/test_00179.png,"{'doctor': 12, 'engineer': 23, 'normal': 11, 'thug': 0, 'imposter': 20, 'pessimist': 34}",pessimist,save,495,1,0
9,zombie,consolidated_dataset/test_00082.png,"{'doctor': 31, 'engineer': 2, 'normal': 1, 'thug': 2, 'imposter': 23, 'pessimist': 40}",pessimist,scram,465,2,0
10,healthy,consolidated_dataset/test_00128.png,"{'doctor': 8, 'engineer': 4, 'normal': 35, 'thug': 11, 'imposter': 5, 'pessimist': 37}",normal,save,415,0,0
11,healthy,consolidated_dataset/test_00196.png,"{'doctor': 1, 'engineer': 2, 'normal': 4, 'thug': 31, 'imposter': 1, 'pessimist': 62}",pessimist,skip,385,1,0
12,healthy,consolidated_dataset/test_00163.png,"{'doctor': 1, 'engineer': 26, 'normal': 63, 'thug': 5, 'imposter': 0, 'pessimist': 5}",engineer,save,365,1,0
13,zombie,consolidated_dataset/test_00121.png,"{'doctor': 75, 'engineer': 1, 'normal': 14, 'thug': 4, 'imposter': 3, 'pessimist': 3}",doctor,scram,335,2,0
14,zombie,consolidated_dataset/test_00170.png,"{'doctor': 3, 'engineer': 0, 'normal': 5, 'thug': 4, 'imposter': 47, 'pessimist': 41}",normal,squish,405,0,0
15,healthy,consolidated_dataset/test_00185.png,"{'doctor': 0, 'engineer': 23, 'normal': 30, 'thug': 26, 'imposter': 8, 'pessimist': 13}",pessimist,save,390,0,0
16,healthy,consolidated_dataset/test_00062.png,"{'doctor': 28, 'engineer': 2, 'normal': 66, 'thug': 1, 'imposter': 3, 'pessimist': 1}",doctor,save,360,1,0
17,healthy,consolidated_dataset/test_00084.png,"{'doctor': 1, 'engineer': 0, 'normal': 88, 'thug': 0, 'imposter': 0, 'pessimist': 10}",normal,save,330,2,0
18,healthy,consolidated_dataset/test_00100.png,"{'doctor': 4, 'engineer': 8, 'normal': 85, 'thug': 1, 'imposter': 2, 'pessimist': 1}",normal,reveal,300,3,0
19,healthy,consolidated_dataset/test_00063.png,"{'doctor': 7, 'engineer': 11, 'normal': 69, 'thug': 3, 'imposter': 7, 'pessimist': 2}",engineer,reveal,270,3,0
20,zombie,consolidated_dataset/test_00149.png,"{'doctor': 27, 'engineer': 12, 'normal': 1, 'thug': 31, 'imposter': 24, 'pessimist': 5}",imposter,scram,240,3,0
21,zombie,consolidated_dataset/test_00018.png,"{'doctor': 8, 'engineer': 1, 'normal': 2, 'thug': 0, 'imposter': 90, 'pessimist': 0}",imposter,squish,190,0,0
22,zombie,consolidated_dataset/test_00034.png,"{'doctor': 8, 'engineer': 59, 'normal': 10, 'thug': 11, 'imposter': 8, 'pessimist': 4}",engineer,save,175,0,0
23,healthy,consolidated_dataset/test_00162.png,"{'doctor': 5, 'engineer': 2, 'normal': 3, 'thug': 18, 'imposter': 61, 'pessimist': 11}",imposter,skip,145,1,0
24,healthy,consolidated_dataset/test_00158.png,"{'doctor': 44, 'engineer': 44, 'normal': 4, 'thug': 5, 'imposter': 1, 'pessimist': 2}",engineer,save,125,1,0
25,healthy,consolidated_dataset/test_00176.png,"{'doctor': 9, 'engineer': 77, 'normal': 8, 'thug': 1, 'imposter': 5, 'pessimist': 0}",thug,save,95,2,0
26,zombie,consolidated_dataset/test_00175.png,"{'doctor': 3, 'engineer': 20, 'normal': 55, 'thug': 8, 'imposter': 12, 'pessimist': 4}",normal,scram,65,3,0
27,healthy,consolidated_dataset/test_00172.png,"{'doctor': 3, 'engineer': 12, 'normal': 20, 'thug': 31, 'imposter': 31, 'pessimist': 3}",normal,save,255,0,0
28,zombie,consolidated_dataset/test_00198.png,"{'doctor': 4, 'engineer': 0, 'normal': 83, 'thug': 3, 'imposter': 7, 'pessimist': 3}",normal,save,225,1,0
29,healthy,consolidated_dataset/test_00040.png,"{'doctor': 83, 'engineer': 0, 'normal': 1, 'thug': 1, 'imposter': 14, 'pessimist': 1}",normal,save,195,2,0
30,healthy,consolidated_dataset/test_00075.png,"{'doctor': 0, 'engineer': 50, 'normal': 7, 'thug': 5, 'imposter': 38, 'pessimist': 1}",engineer,scram,165,3,0
31,zombie,consolidated_dataset/test_00051.png,"{'doctor': 1, 'engineer': 31, 'normal': 60, 'thug': 2, 'imposter': 5, 'pessimist': 2}",engineer,skip,115,0,0
32,zombie,consolidated_dataset/test_00014.png,"{'doctor': 41, 'engineer': 0, 'normal': 27, 'thug': 2, 'imposter': 26, 'pessimist': 4}",doctor,skip,95,0,0
33,zombie,consolidated_dataset/test_00061.png,"{'doctor': 32, 'engineer': 0, 'normal': 7, 'thug': 34, 'imposter': 19, 'pessimist': 7}",doctor,squish,75,0,0
34,zombie,consolidated_dataset/test_00197.png,"{'doctor': 1, 'engineer': 8, 'normal': 59, 'thug': 2, 'imposter': 14, 'pessimist': 16}",normal,squish,60,0,0
35,healthy,consolidated_dataset/test_00141.png,"{'doctor': 36, 'engineer': 4, 'normal': 13, 'thug': 2, 'imposter': 5, 'pessimist': 39}",thug,save,45,0,0
36,healthy,consolidated_dataset/test_00078.png,"{'doctor': 21, 'engineer': 1, 'normal': 4, 'thug': 3, 'imposter': 33, 'pessimist': 37}",pessimist,save,15,1,0
Killed: 2 Saved: 16
