,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00011.png,"{'doctor': 36, 'engineer': 34, 'normal': 7, 'thug': 8, 'imposter': 5, 'pessimist': 10}",engineer,save,720.0,0,0
1,zombie,consolidated_dataset/test_00045.png,"{'doctor': 15, 'engineer': 67, 'normal': 0, 'thug': 1, 'imposter': 4, 'pessimist': 13}",engineer,skip,690.0,1,0
2,healthy,consolidated_dataset/test_00026.png,"{'doctor': 1, 'engineer': 1, 'normal': 7, 'thug': 15, 'imposter': 11, 'pessimist': 65}",thug,skip,670.0,1,0
3,healthy,consolidated_dataset/test_00050.png,"{'doctor': 6, 'engineer': 34, 'normal': 43, 'thug': 4, 'imposter': 11, 'pessimist': 2}",normal,skip,650.0,1,0
4,zombie,consolidated_dataset/test_00197.png,"{'doctor': 12, 'engineer': 27, 'normal': 2, 'thug': 13, 'imposter': 45, 'pessimist': 2}",imposter,skip,630.0,1,0
5,zombie,consolidated_dataset/test_00146.png,"{'doctor': 0, 'engineer': 1, 'normal': 95, 'thug': 2, 'imposter': 1, 'pessimist': 1}",normal,skip,610.0,1,0
6,healthy,consolidated_dataset/test_00193.png,"{'doctor': 4, 'engineer': 6, 'normal': 8, 'thug': 1, 'imposter': 74, 'pessimist': 7}",imposter,skip,590.0,1,0
7,zombie,consolidated_dataset/test_00168.png,"{'doctor': 6, 'engineer': 5, 'normal': 8, 'thug': 71, 'imposter': 8, 'pessimist': 1}",thug,squish,570.0,1,0
8,healthy,consolidated_dataset/test_00107.png,"{'doctor': 1, 'engineer': 1, 'normal': 80, 'thug': 9, 'imposter': 7, 'pessimist': 2}",doctor,skip,555.0,1,0
9,healthy,consolidated_dataset/test_00059.png,"{'doctor': 12, 'engineer': 1, 'normal': 57, 'thug': 7, 'imposter': 22, 'pessimist': 1}",imposter,skip,535.0,1,0
10,zombie,consolidated_dataset/test_00145.png,"{'doctor': 16, 'engineer': 2, 'normal': 3, 'thug': 1, 'imposter': 71, 'pessimist': 8}",imposter,squish,515.0,1,0
11,zombie,consolidated_dataset/test_00074.png,"{'doctor': 7, 'engineer': 2, 'normal': 33, 'thug': 24, 'imposter': 17, 'pessimist': 16}",normal,skip,500.0,1,0
12,zombie,consolidated_dataset/test_00170.png,"{'doctor': 3, 'engineer': 61, 'normal': 0, 'thug': 1, 'imposter': 31, 'pessimist': 3}",engineer,skip,480.0,1,0
13,zombie,consolidated_dataset/test_00195.png,"{'doctor': 14, 'engineer': 5, 'normal': 19, 'thug': 32, 'imposter': 23, 'pessimist': 7}",engineer,skip,460.0,1,0
14,zombie,consolidated_dataset/test_00121.png,"{'doctor': 72, 'engineer': 1, 'normal': 2, 'thug': 2, 'imposter': 19, 'pessimist': 4}",doctor,skip,440.0,1,0
15,healthy,consolidated_dataset/test_00160.png,"{'doctor': 3, 'engineer': 6, 'normal': 74, 'thug': 13, 'imposter': 4, 'pessimist': 0}",normal,skip,420.0,1,0
