,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00033.png,"{'doctor': 4, 'engineer': 2, 'normal': 60, 'thug': 29, 'imposter': 3, 'pessimist': 3}",thug,skip,720.0,0,0
1,healthy,consolidated_dataset/test_00090.png,"{'doctor': 0, 'engineer': 2, 'normal': 29, 'thug': 66, 'imposter': 1, 'pessimist': 2}",thug,squish,700.0,0,0
2,healthy,consolidated_dataset/test_00015.png,"{'doctor': 11, 'engineer': 0, 'normal': 87, 'thug': 0, 'imposter': 1, 'pessimist': 1}",normal,save,685.0,0,0
3,healthy,consolidated_dataset/test_00114.png,"{'doctor': 8, 'engineer': 46, 'normal': 37, 'thug': 6, 'imposter': 3, 'pessimist': 0}",engineer,save,655.0,1,0
4,healthy,consolidated_dataset/test_00134.png,"{'doctor': 1, 'engineer': 15, 'normal': 7, 'thug': 2, 'imposter': 7, 'pessimist': 68}",pessimist,skip,625.0,2,0
5,healthy,consolidated_dataset/test_00115.png,"{'doctor': 0, 'engineer': 5, 'normal': 0, 'thug': 12, 'imposter': 81, 'pessimist': 0}",thug,skip,605.0,2,0
6,healthy,consolidated_dataset/test_00020.png,"{'doctor': 2, 'engineer': 0, 'normal': 4, 'thug': 21, 'imposter': 34, 'pessimist': 37}",pessimist,save,585.0,2,0
7,healthy,consolidated_dataset/test_00148.png,"{'doctor': 2, 'engineer': 5, 'normal': 10, 'thug': 1, 'imposter': 82, 'pessimist': 1}",imposter,scram,555.0,3,0
8,healthy,consolidated_dataset/test_00098.png,"{'doctor': 7, 'engineer': 1, 'normal': 80, 'thug': 2, 'imposter': 8, 'pessimist': 2}",normal,skip,577.0,0,0
9,zombie,consolidated_dataset/test_00037.png,"{'doctor': 4, 'engineer': 0, 'normal': 62, 'thug': 7, 'imposter': 24, 'pessimist': 3}",normal,skip,557.0,0,0
10,healthy,consolidated_dataset/test_00040.png,"{'doctor': 10, 'engineer': 1, 'normal': 1, 'thug': 77, 'imposter': 3, 'pessimist': 7}",imposter,skip,537.0,0,0
11,healthy,consolidated_dataset/test_00151.png,"{'doctor': 7, 'engineer': 7, 'normal': 44, 'thug': 40, 'imposter': 0, 'pessimist': 2}",normal,save,517.0,0,0
12,healthy,consolidated_dataset/test_00194.png,"{'doctor': 3, 'engineer': 17, 'normal': 18, 'thug': 36, 'imposter': 4, 'pessimist': 22}",normal,skip,487.0,1,0
13,zombie,consolidated_dataset/test_00031.png,"{'doctor': 0, 'engineer': 9, 'normal': 47, 'thug': 38, 'imposter': 3, 'pessimist': 3}",normal,save,467.0,1,0
14,healthy,consolidated_dataset/test_00066.png,"{'doctor': 54, 'engineer': 2, 'normal': 10, 'thug': 4, 'imposter': 13, 'pessimist': 17}",doctor,scram,437.0,2,0
15,healthy,consolidated_dataset/test_00117.png,"{'doctor': 2, 'engineer': 3, 'normal': 5, 'thug': 15, 'imposter': 3, 'pessimist': 71}",normal,save,387.0,0,0
16,healthy,consolidated_dataset/test_00126.png,"{'doctor': 7, 'engineer': 53, 'normal': 2, 'thug': 5, 'imposter': 3, 'pessimist': 29}",engineer,save,357.0,1,0
17,healthy,consolidated_dataset/test_00107.png,"{'doctor': 0, 'engineer': 77, 'normal': 0, 'thug': 1, 'imposter': 16, 'pessimist': 6}",engineer,reveal,327.0,2,0
18,healthy,consolidated_dataset/test_00132.png,"{'doctor': 9, 'engineer': 4, 'normal': 73, 'thug': 3, 'imposter': 2, 'pessimist': 8}",normal,reveal,297.0,2,0
19,healthy,consolidated_dataset/test_00021.png,"{'doctor': 14, 'engineer': 82, 'normal': 1, 'thug': 3, 'imposter': 0, 'pessimist': 1}",engineer,save,267.0,2,0
20,healthy,consolidated_dataset/test_00055.png,"{'doctor': 5, 'engineer': 22, 'normal': 10, 'thug': 33, 'imposter': 7, 'pessimist': 24}",engineer,save,237.0,3,0
21,zombie,consolidated_dataset/test_00195.png,"{'doctor': 3, 'engineer': 38, 'normal': 19, 'thug': 19, 'imposter': 20, 'pessimist': 2}",engineer,skip,207.0,4,0
22,zombie,consolidated_dataset/test_00047.png,"{'doctor': 65, 'engineer': 3, 'normal': 2, 'thug': 12, 'imposter': 15, 'pessimist': 4}",doctor,scram,187.0,4,0
23,zombie,consolidated_dataset/test_00087.png,"{'doctor': 3, 'engineer': 3, 'normal': 86, 'thug': 0, 'imposter': 4, 'pessimist': 3}",normal,skip,497.0,0,0
24,healthy,consolidated_dataset/test_00035.png,"{'doctor': 35, 'engineer': 9, 'normal': 8, 'thug': 4, 'imposter': 5, 'pessimist': 38}",engineer,save,477.0,0,0
25,healthy,consolidated_dataset/test_00011.png,"{'doctor': 2, 'engineer': 50, 'normal': 2, 'thug': 8, 'imposter': 34, 'pessimist': 5}",imposter,save,447.0,1,0
26,zombie,consolidated_dataset/test_00042.png,"{'doctor': 6, 'engineer': 2, 'normal': 25, 'thug': 17, 'imposter': 11, 'pessimist': 40}",imposter,scram,417.0,2,0
27,zombie,consolidated_dataset/test_00029.png,"{'doctor': 0, 'engineer': 32, 'normal': 1, 'thug': 47, 'imposter': 2, 'pessimist': 17}",pessimist,reveal,337.0,0,0
28,zombie,consolidated_dataset/test_00060.png,"{'doctor': 16, 'engineer': 41, 'normal': 41, 'thug': 0, 'imposter': 2, 'pessimist': 0}",engineer,save,307.0,0,0
29,zombie,consolidated_dataset/test_00168.png,"{'doctor': 38, 'engineer': 4, 'normal': 20, 'thug': 29, 'imposter': 5, 'pessimist': 4}",normal,scram,277.0,1,0
30,healthy,consolidated_dataset/test_00001.png,"{'doctor': 25, 'engineer': 1, 'normal': 22, 'thug': 3, 'imposter': 46, 'pessimist': 3}",imposter,save,347.0,0,0
31,healthy,consolidated_dataset/test_00068.png,"{'doctor': 7, 'engineer': 55, 'normal': 19, 'thug': 1, 'imposter': 14, 'pessimist': 4}",engineer,save,317.0,1,0
32,healthy,consolidated_dataset/test_00050.png,"{'doctor': 38, 'engineer': 3, 'normal': 2, 'thug': 5, 'imposter': 10, 'pessimist': 42}",normal,reveal,287.0,2,0
33,zombie,consolidated_dataset/test_00032.png,"{'doctor': 1, 'engineer': 20, 'normal': 41, 'thug': 1, 'imposter': 15, 'pessimist': 22}",pessimist,save,257.0,2,0
34,zombie,consolidated_dataset/test_00152.png,"{'doctor': 87, 'engineer': 2, 'normal': 2, 'thug': 3, 'imposter': 2, 'pessimist': 4}",pessimist,scram,227.0,3,0
35,zombie,consolidated_dataset/test_00106.png,"{'doctor': 2, 'engineer': 2, 'normal': 0, 'thug': 4, 'imposter': 29, 'pessimist': 64}",pessimist,squish,159.0,0,0
36,healthy,consolidated_dataset/test_00063.png,"{'doctor': 4, 'engineer': 1, 'normal': 62, 'thug': 2, 'imposter': 11, 'pessimist': 20}",normal,save,144.0,0,0
37,zombie,consolidated_dataset/test_00086.png,"{'doctor': 10, 'engineer': 1, 'normal': 0, 'thug': 1, 'imposter': 0, 'pessimist': 88}",pessimist,skip,114.0,1,0
38,healthy,consolidated_dataset/test_00131.png,"{'doctor': 67, 'engineer': 2, 'normal': 4, 'thug': 5, 'imposter': 0, 'pessimist': 21}",thug,scram,94.0,1,0
39,healthy,consolidated_dataset/test_00081.png,"{'doctor': 6, 'engineer': 6, 'normal': 44, 'thug': 27, 'imposter': 13, 'pessimist': 4}",thug,skip,44.0,0,0
40,healthy,consolidated_dataset/test_00073.png,"{'doctor': 8, 'engineer': 1, 'normal': 86, 'thug': 1, 'imposter': 2, 'pessimist': 3}",normal,save,24.0,0,0
Killed: 1 Saved: 17
