,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00170.png,"{'doctor': 0, 'engineer': 1, 'normal': 91, 'thug': 1, 'imposter': 1, 'pessimist': 7}",normal,skip,720,0,0
1,healthy,consolidated_dataset/test_00193.png,"{'doctor': 8, 'engineer': 14, 'normal': 10, 'thug': 62, 'imposter': 1, 'pessimist': 7}",thug,skip,700,0,0
2,healthy,consolidated_dataset/test_00065.png,"{'doctor': 22, 'engineer': 16, 'normal': 36, 'thug': 3, 'imposter': 19, 'pessimist': 3}",imposter,skip,680,0,0
3,zombie,consolidated_dataset/test_00099.png,"{'doctor': 18, 'engineer': 13, 'normal': 48, 'thug': 2, 'imposter': 6, 'pessimist': 14}",engineer,skip,660,0,0
4,healthy,consolidated_dataset/test_00184.png,"{'doctor': 0, 'engineer': 1, 'normal': 74, 'thug': 3, 'imposter': 8, 'pessimist': 14}",normal,save,640,0,0
5,healthy,consolidated_dataset/test_00025.png,"{'doctor': 4, 'engineer': 1, 'normal': 84, 'thug': 1, 'imposter': 2, 'pessimist': 7}",normal,save,610,1,0
6,zombie,consolidated_dataset/test_00179.png,"{'doctor': 12, 'engineer': 17, 'normal': 37, 'thug': 9, 'imposter': 1, 'pessimist': 24}",pessimist,scram,580,2,0
7,healthy,consolidated_dataset/test_00085.png,"{'doctor': 4, 'engineer': 22, 'normal': 4, 'thug': 1, 'imposter': 65, 'pessimist': 4}",imposter,skip,530,0,0
8,healthy,consolidated_dataset/test_00102.png,"{'doctor': 18, 'engineer': 17, 'normal': 36, 'thug': 2, 'imposter': 1, 'pessimist': 26}",normal,save,510,0,0
9,zombie,consolidated_dataset/test_00089.png,"{'doctor': 6, 'engineer': 1, 'normal': 53, 'thug': 4, 'imposter': 31, 'pessimist': 4}",doctor,scram,480,1,0
10,zombie,consolidated_dataset/test_00192.png,"{'doctor': 55, 'engineer': 5, 'normal': 10, 'thug': 13, 'imposter': 0, 'pessimist': 16}",doctor,scram,430,0,0
11,zombie,consolidated_dataset/test_00121.png,"{'doctor': 9, 'engineer': 6, 'normal': 12, 'thug': 9, 'imposter': 13, 'pessimist': 51}",engineer,scram,380,0,0
12,zombie,consolidated_dataset/test_00110.png,"{'doctor': 31, 'engineer': 7, 'normal': 3, 'thug': 39, 'imposter': 13, 'pessimist': 7}",thug,skip,330,0,0
13,zombie,consolidated_dataset/test_00145.png,"{'doctor': 11, 'engineer': 10, 'normal': 21, 'thug': 25, 'imposter': 19, 'pessimist': 14}",thug,scram,310,0,0
14,zombie,consolidated_dataset/test_00080.png,"{'doctor': 3, 'engineer': 16, 'normal': 66, 'thug': 11, 'imposter': 0, 'pessimist': 4}",engineer,reveal,260,0,0
15,zombie,consolidated_dataset/test_00048.png,"{'doctor': 6, 'engineer': 12, 'normal': 1, 'thug': 12, 'imposter': 69, 'pessimist': 0}",normal,skip,230,0,0
16,zombie,consolidated_dataset/test_00047.png,"{'doctor': 23, 'engineer': 16, 'normal': 2, 'thug': 11, 'imposter': 35, 'pessimist': 14}",engineer,scram,210,0,0
17,zombie,consolidated_dataset/test_00137.png,"{'doctor': 1, 'engineer': 2, 'normal': 2, 'thug': 39, 'imposter': 47, 'pessimist': 9}",thug,skip,160,0,0
18,zombie,consolidated_dataset/test_00173.png,"{'doctor': 41, 'engineer': 7, 'normal': 5, 'thug': 2, 'imposter': 36, 'pessimist': 10}",doctor,skip,140,0,0
19,healthy,consolidated_dataset/test_00078.png,"{'doctor': 90, 'engineer': 2, 'normal': 3, 'thug': 3, 'imposter': 2, 'pessimist': 0}",doctor,save,120,0,0
20,healthy,consolidated_dataset/test_00169.png,"{'doctor': 30, 'engineer': 9, 'normal': 1, 'thug': 25, 'imposter': 7, 'pessimist': 29}",pessimist,save,90,1,0
21,zombie,consolidated_dataset/test_00156.png,"{'doctor': 17, 'engineer': 20, 'normal': 37, 'thug': 2, 'imposter': 17, 'pessimist': 7}",normal,scram,60,2,0
22,zombie,consolidated_dataset/test_00024.png,"{'doctor': 12, 'engineer': 41, 'normal': 15, 'thug': 20, 'imposter': 3, 'pessimist': 9}",thug,squish,10,0,0
Killed: 0 Saved: 5
