,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00050.png,"{'doctor': 0, 'engineer': 1, 'normal': 14, 'thug': 2, 'imposter': 81, 'pessimist': 1}",normal,save,720.0,0,0
1,healthy,consolidated_dataset/test_00064.png,"{'doctor': 74, 'engineer': 7, 'normal': 3, 'thug': 7, 'imposter': 6, 'pessimist': 3}",engineer,save,690.0,1,0
2,zombie,consolidated_dataset/test_00179.png,"{'doctor': 1, 'engineer': 3, 'normal': 41, 'thug': 27, 'imposter': 7, 'pessimist': 21}",thug,scram,660.0,2,0
3,healthy,consolidated_dataset/test_00131.png,"{'doctor': 6, 'engineer': 1, 'normal': 62, 'thug': 0, 'imposter': 29, 'pessimist': 1}",imposter,skip,730.0,0,0
4,zombie,consolidated_dataset/test_00033.png,"{'doctor': 12, 'engineer': 4, 'normal': 63, 'thug': 5, 'imposter': 5, 'pessimist': 11}",doctor,skip,710.0,0,0
5,zombie,consolidated_dataset/test_00034.png,"{'doctor': 7, 'engineer': 8, 'normal': 66, 'thug': 0, 'imposter': 11, 'pessimist': 8}",normal,reveal,690.0,0,0
6,zombie,consolidated_dataset/test_00046.png,"{'doctor': 14, 'engineer': 19, 'normal': 11, 'thug': 10, 'imposter': 40, 'pessimist': 6}",imposter,scram,660.0,0,0
7,healthy,consolidated_dataset/test_00102.png,"{'doctor': 1, 'engineer': 3, 'normal': 57, 'thug': 12, 'imposter': 0, 'pessimist': 28}",normal,save,610.0,0,0
8,healthy,consolidated_dataset/test_00154.png,"{'doctor': 2, 'engineer': 12, 'normal': 25, 'thug': 18, 'imposter': 42, 'pessimist': 1}",normal,save,580.0,1,0
9,healthy,consolidated_dataset/test_00136.png,"{'doctor': 4, 'engineer': 42, 'normal': 13, 'thug': 27, 'imposter': 10, 'pessimist': 4}",imposter,scram,550.0,2,0
10,healthy,consolidated_dataset/test_00096.png,"{'doctor': 15, 'engineer': 1, 'normal': 49, 'thug': 10, 'imposter': 21, 'pessimist': 5}",normal,save,500.0,0,0
11,healthy,consolidated_dataset/test_00187.png,"{'doctor': 18, 'engineer': 6, 'normal': 21, 'thug': 12, 'imposter': 39, 'pessimist': 4}",imposter,scram,470.0,1,0
12,healthy,consolidated_dataset/test_00006.png,"{'doctor': 18, 'engineer': 12, 'normal': 58, 'thug': 2, 'imposter': 3, 'pessimist': 7}",engineer,save,420.0,0,0
13,healthy,consolidated_dataset/test_00084.png,"{'doctor': 7, 'engineer': 6, 'normal': 41, 'thug': 19, 'imposter': 1, 'pessimist': 26}",thug,scram,390.0,1,0
14,zombie,consolidated_dataset/test_00099.png,"{'doctor': 31, 'engineer': 4, 'normal': 39, 'thug': 19, 'imposter': 5, 'pessimist': 1}",normal,skip,460.0,0,0
15,zombie,consolidated_dataset/test_00105.png,"{'doctor': 23, 'engineer': 1, 'normal': 2, 'thug': 18, 'imposter': 54, 'pessimist': 2}",thug,squish,440.0,0,0
16,zombie,consolidated_dataset/test_00013.png,"{'doctor': 8, 'engineer': 25, 'normal': 35, 'thug': 2, 'imposter': 30, 'pessimist': 1}",normal,skip,425.0,0,0
17,healthy,consolidated_dataset/test_00066.png,"{'doctor': 3, 'engineer': 14, 'normal': 16, 'thug': 33, 'imposter': 14, 'pessimist': 21}",normal,save,405.0,0,0
18,healthy,consolidated_dataset/test_00193.png,"{'doctor': 3, 'engineer': 30, 'normal': 12, 'thug': 8, 'imposter': 26, 'pessimist': 20}",normal,save,375.0,1,0
19,healthy,consolidated_dataset/test_00135.png,"{'doctor': 1, 'engineer': 1, 'normal': 1, 'thug': 13, 'imposter': 6, 'pessimist': 78}",pessimist,save,345.0,2,0
20,healthy,consolidated_dataset/test_00053.png,"{'doctor': 5, 'engineer': 85, 'normal': 0, 'thug': 2, 'imposter': 4, 'pessimist': 4}",imposter,skip,315.0,3,0
21,zombie,consolidated_dataset/test_00199.png,"{'doctor': 4, 'engineer': 24, 'normal': 35, 'thug': 12, 'imposter': 15, 'pessimist': 9}",normal,scram,295.0,3,0
22,healthy,consolidated_dataset/test_00191.png,"{'doctor': 0, 'engineer': 86, 'normal': 3, 'thug': 4, 'imposter': 3, 'pessimist': 4}",engineer,save,245.0,0,0
23,zombie,consolidated_dataset/test_00093.png,"{'doctor': 2, 'engineer': 3, 'normal': 89, 'thug': 1, 'imposter': 6, 'pessimist': 0}",normal,skip,215.0,1,0
24,healthy,consolidated_dataset/test_00114.png,"{'doctor': 7, 'engineer': 8, 'normal': 79, 'thug': 1, 'imposter': 2, 'pessimist': 2}",normal,save,195.0,1,0
25,zombie,consolidated_dataset/test_00092.png,"{'doctor': 2, 'engineer': 59, 'normal': 1, 'thug': 2, 'imposter': 32, 'pessimist': 4}",engineer,skip,165.0,2,0
26,healthy,consolidated_dataset/test_00117.png,"{'doctor': 1, 'engineer': 94, 'normal': 0, 'thug': 3, 'imposter': 2, 'pessimist': 0}",engineer,save,145.0,2,0
27,healthy,consolidated_dataset/test_00069.png,"{'doctor': 47, 'engineer': 25, 'normal': 3, 'thug': 22, 'imposter': 2, 'pessimist': 2}",doctor,scram,115.0,3,0
28,healthy,consolidated_dataset/test_00100.png,"{'doctor': 0, 'engineer': 0, 'normal': 20, 'thug': 1, 'imposter': 16, 'pessimist': 63}",pessimist,save,305.0,0,0
29,healthy,consolidated_dataset/test_00169.png,"{'doctor': 12, 'engineer': 21, 'normal': 53, 'thug': 11, 'imposter': 2, 'pessimist': 2}",normal,save,275.0,1,0
30,zombie,consolidated_dataset/test_00097.png,"{'doctor': 30, 'engineer': 42, 'normal': 1, 'thug': 1, 'imposter': 5, 'pessimist': 22}",pessimist,scram,245.0,2,0
31,healthy,consolidated_dataset/test_00035.png,"{'doctor': 2, 'engineer': 74, 'normal': 14, 'thug': 3, 'imposter': 4, 'pessimist': 3}",engineer,save,195.0,0,0
32,healthy,consolidated_dataset/test_00057.png,"{'doctor': 1, 'engineer': 2, 'normal': 2, 'thug': 40, 'imposter': 6, 'pessimist': 50}",pessimist,save,165.0,1,0
33,zombie,consolidated_dataset/test_00142.png,"{'doctor': 9, 'engineer': 6, 'normal': 15, 'thug': 3, 'imposter': 58, 'pessimist': 8}",imposter,scram,135.0,2,0
34,zombie,consolidated_dataset/test_00058.png,"{'doctor': 7, 'engineer': 14, 'normal': 12, 'thug': 3, 'imposter': 60, 'pessimist': 6}",imposter,skip,157.0,0,0
35,healthy,consolidated_dataset/test_00078.png,"{'doctor': 63, 'engineer': 11, 'normal': 4, 'thug': 7, 'imposter': 5, 'pessimist': 10}",doctor,save,137.0,0,0
36,healthy,consolidated_dataset/test_00162.png,"{'doctor': 4, 'engineer': 0, 'normal': 51, 'thug': 41, 'imposter': 0, 'pessimist': 4}",normal,save,107.0,1,0
37,healthy,consolidated_dataset/test_00010.png,"{'doctor': 0, 'engineer': 1, 'normal': 86, 'thug': 3, 'imposter': 4, 'pessimist': 6}",normal,scram,77.0,2,0
38,healthy,consolidated_dataset/test_00190.png,"{'doctor': 13, 'engineer': 2, 'normal': 2, 'thug': 8, 'imposter': 45, 'pessimist': 32}",doctor,save,27.0,0,0
Killed: 0 Saved: 19
