,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00173.png,"{'doctor': 11, 'engineer': 6, 'normal': 26, 'thug': 32, 'imposter': 21, 'pessimist': 4}",normal,skip,720.0,0,0
1,healthy,consolidated_dataset/test_00154.png,"{'doctor': 5, 'engineer': 0, 'normal': 0, 'thug': 2, 'imposter': 92, 'pessimist': 1}",imposter,skip,700.0,0,0
2,zombie,consolidated_dataset/test_00166.png,"{'doctor': 32, 'engineer': 4, 'normal': 30, 'thug': 9, 'imposter': 1, 'pessimist': 24}",normal,skip,680.0,0,0
3,zombie,consolidated_dataset/test_00089.png,"{'doctor': 1, 'engineer': 36, 'normal': 11, 'thug': 6, 'imposter': 36, 'pessimist': 11}",imposter,skip,660.0,0,0
4,healthy,consolidated_dataset/test_00139.png,"{'doctor': 0, 'engineer': 2, 'normal': 81, 'thug': 13, 'imposter': 4, 'pessimist': 0}",normal,skip,640.0,0,0
5,zombie,consolidated_dataset/test_00048.png,"{'doctor': 17, 'engineer': 1, 'normal': 60, 'thug': 2, 'imposter': 15, 'pessimist': 5}",normal,squish,620.0,0,0
6,zombie,consolidated_dataset/test_00152.png,"{'doctor': 4, 'engineer': 7, 'normal': 0, 'thug': 39, 'imposter': 47, 'pessimist': 3}",imposter,squish,605.0,0,0
7,healthy,consolidated_dataset/test_00178.png,"{'doctor': 2, 'engineer': 23, 'normal': 33, 'thug': 3, 'imposter': 27, 'pessimist': 11}",normal,save,590.0,0,0
8,zombie,consolidated_dataset/test_00133.png,"{'doctor': 0, 'engineer': 29, 'normal': 39, 'thug': 1, 'imposter': 2, 'pessimist': 29}",normal,skip,560.0,1,0
9,zombie,consolidated_dataset/test_00101.png,"{'doctor': 57, 'engineer': 6, 'normal': 2, 'thug': 2, 'imposter': 20, 'pessimist': 14}",pessimist,skip,540.0,1,0
10,zombie,consolidated_dataset/test_00051.png,"{'doctor': 1, 'engineer': 61, 'normal': 22, 'thug': 5, 'imposter': 3, 'pessimist': 9}",normal,save,520.0,1,0
11,healthy,consolidated_dataset/test_00135.png,"{'doctor': 3, 'engineer': 3, 'normal': 81, 'thug': 11, 'imposter': 0, 'pessimist': 1}",,scram,490.0,2,0
12,healthy,consolidated_dataset/test_00075.png,"{'doctor': 1, 'engineer': 1, 'normal': 4, 'thug': 89, 'imposter': 1, 'pessimist': 4}",thug,skip,440.0,0,0
13,healthy,consolidated_dataset/test_00124.png,"{'doctor': 5, 'engineer': 26, 'normal': 27, 'thug': 19, 'imposter': 5, 'pessimist': 19}",imposter,save,420.0,0,0
14,healthy,consolidated_dataset/test_00053.png,"{'doctor': 10, 'engineer': 46, 'normal': 2, 'thug': 40, 'imposter': 1, 'pessimist': 1}",pessimist,save,390.0,1,0
15,healthy,consolidated_dataset/test_00066.png,"{'doctor': 25, 'engineer': 0, 'normal': 68, 'thug': 1, 'imposter': 5, 'pessimist': 0}",doctor,reveal,360.0,2,0
16,zombie,consolidated_dataset/test_00093.png,"{'doctor': 5, 'engineer': 19, 'normal': 48, 'thug': 7, 'imposter': 18, 'pessimist': 3}",normal,scram,330.0,2,0
17,healthy,consolidated_dataset/test_00190.png,"{'doctor': 8, 'engineer': 10, 'normal': 76, 'thug': 2, 'imposter': 1, 'pessimist': 3}",engineer,save,190.0,0,0
18,zombie,consolidated_dataset/test_00106.png,"{'doctor': 6, 'engineer': 3, 'normal': 37, 'thug': 33, 'imposter': 2, 'pessimist': 19}",pessimist,squish,160.0,1,0
19,healthy,consolidated_dataset/test_00163.png,"{'doctor': 8, 'engineer': 3, 'normal': 0, 'thug': 43, 'imposter': 32, 'pessimist': 14}",imposter,skip,145.0,1,0
20,healthy,consolidated_dataset/test_00123.png,"{'doctor': 4, 'engineer': 74, 'normal': 2, 'thug': 13, 'imposter': 2, 'pessimist': 4}",doctor,save,125.0,1,0
21,zombie,consolidated_dataset/test_00197.png,"{'doctor': 31, 'engineer': 8, 'normal': 1, 'thug': 36, 'imposter': 1, 'pessimist': 23}",doctor,scram,95.0,2,0
22,zombie,consolidated_dataset/test_00032.png,"{'doctor': 70, 'engineer': 0, 'normal': 9, 'thug': 6, 'imposter': 1, 'pessimist': 14}",doctor,save,165.0,0,0
23,zombie,consolidated_dataset/test_00159.png,"{'doctor': 4, 'engineer': 9, 'normal': 55, 'thug': 1, 'imposter': 27, 'pessimist': 3}",normal,squish,135.0,1,0
24,healthy,consolidated_dataset/test_00023.png,"{'doctor': 35, 'engineer': 26, 'normal': 3, 'thug': 10, 'imposter': 15, 'pessimist': 12}",imposter,save,120.0,1,0
25,healthy,consolidated_dataset/test_00054.png,"{'doctor': 4, 'engineer': 22, 'normal': 70, 'thug': 2, 'imposter': 1, 'pessimist': 1}",normal,save,90.0,2,0
26,zombie,consolidated_dataset/test_00082.png,"{'doctor': 94, 'engineer': 0, 'normal': 3, 'thug': 0, 'imposter': 1, 'pessimist': 2}",doctor,scram,60.0,3,0
Killed: 0 Saved: 9
