,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00088.png,"{'doctor': 1, 'engineer': 0, 'normal': 98, 'thug': 1, 'imposter': 0, 'pessimist': 0}",normal,skip,720.0,0,0
1,healthy,consolidated_dataset/test_00000.png,"{'doctor': 29, 'engineer': 7, 'normal': 1, 'thug': 30, 'imposter': 14, 'pessimist': 19}",thug,save,700.0,0,0
2,zombie,consolidated_dataset/test_00005.png,"{'doctor': 5, 'engineer': 3, 'normal': 70, 'thug': 8, 'imposter': 6, 'pessimist': 8}",normal,skip,670.0,1,0
3,healthy,consolidated_dataset/test_00154.png,"{'doctor': 12, 'engineer': 16, 'normal': 42, 'thug': 4, 'imposter': 22, 'pessimist': 4}",normal,save,650.0,1,0
4,healthy,consolidated_dataset/test_00063.png,"{'doctor': 1, 'engineer': 5, 'normal': 72, 'thug': 21, 'imposter': 0, 'pessimist': 1}",normal,reveal,620.0,2,0
5,healthy,consolidated_dataset/test_00107.png,"{'doctor': 32, 'engineer': 2, 'normal': 55, 'thug': 2, 'imposter': 4, 'pessimist': 5}",doctor,skip,590.0,2,0
6,zombie,consolidated_dataset/test_00157.png,"{'doctor': 0, 'engineer': 3, 'normal': 47, 'thug': 6, 'imposter': 2, 'pessimist': 41}",pessimist,skip,570.0,2,0
7,zombie,consolidated_dataset/test_00051.png,"{'doctor': 7, 'engineer': 8, 'normal': 4, 'thug': 1, 'imposter': 8, 'pessimist': 70}",pessimist,save,550.0,2,0
8,healthy,consolidated_dataset/test_00040.png,"{'doctor': 4, 'engineer': 1, 'normal': 54, 'thug': 14, 'imposter': 26, 'pessimist': 1}",thug,save,520.0,3,0
9,healthy,consolidated_dataset/test_00169.png,"{'doctor': 2, 'engineer': 1, 'normal': 63, 'thug': 2, 'imposter': 0, 'pessimist': 32}",normal,reveal,490.0,4,0
10,zombie,consolidated_dataset/test_00087.png,"{'doctor': 16, 'engineer': 6, 'normal': 14, 'thug': 8, 'imposter': 55, 'pessimist': 1}",imposter,scram,460.0,4,0
11,zombie,consolidated_dataset/test_00046.png,"{'doctor': 13, 'engineer': 13, 'normal': 36, 'thug': 9, 'imposter': 19, 'pessimist': 9}",engineer,save,410.0,0,0
12,healthy,consolidated_dataset/test_00036.png,"{'doctor': 6, 'engineer': 32, 'normal': 47, 'thug': 8, 'imposter': 6, 'pessimist': 1}",engineer,save,380.0,1,0
13,zombie,consolidated_dataset/test_00077.png,"{'doctor': 28, 'engineer': 24, 'normal': 36, 'thug': 2, 'imposter': 2, 'pessimist': 7}",engineer,save,350.0,2,0
14,healthy,consolidated_dataset/test_00066.png,"{'doctor': 0, 'engineer': 34, 'normal': 1, 'thug': 54, 'imposter': 7, 'pessimist': 4}",thug,scram,320.0,3,0
15,healthy,consolidated_dataset/test_00035.png,"{'doctor': 39, 'engineer': 43, 'normal': 6, 'thug': 0, 'imposter': 4, 'pessimist': 8}",engineer,save,630.0,0,0
16,zombie,consolidated_dataset/test_00181.png,"{'doctor': 4, 'engineer': 10, 'normal': 32, 'thug': 6, 'imposter': 17, 'pessimist': 30}",imposter,scram,600.0,1,0
17,healthy,consolidated_dataset/test_00178.png,"{'doctor': 3, 'engineer': 11, 'normal': 2, 'thug': 13, 'imposter': 2, 'pessimist': 68}",pessimist,save,670.0,0,0
18,zombie,consolidated_dataset/test_00159.png,"{'doctor': 8, 'engineer': 4, 'normal': 2, 'thug': 73, 'imposter': 9, 'pessimist': 5}",thug,squish,640.0,1,0
19,healthy,consolidated_dataset/test_00039.png,"{'doctor': 15, 'engineer': 1, 'normal': 66, 'thug': 5, 'imposter': 12, 'pessimist': 2}",normal,reveal,625.0,1,0
20,zombie,consolidated_dataset/test_00113.png,"{'doctor': 2, 'engineer': 1, 'normal': 11, 'thug': 43, 'imposter': 37, 'pessimist': 6}",normal,reveal,595.0,1,0
21,healthy,consolidated_dataset/test_00196.png,"{'doctor': 3, 'engineer': 18, 'normal': 38, 'thug': 6, 'imposter': 28, 'pessimist': 7}",normal,save,565.0,1,0
22,healthy,consolidated_dataset/test_00131.png,"{'doctor': 7, 'engineer': 46, 'normal': 44, 'thug': 3, 'imposter': 0, 'pessimist': 0}",normal,save,535.0,2,0
23,zombie,consolidated_dataset/test_00168.png,"{'doctor': 93, 'engineer': 0, 'normal': 0, 'thug': 2, 'imposter': 1, 'pessimist': 3}",doctor,scram,505.0,3,0
24,healthy,consolidated_dataset/test_00025.png,"{'doctor': 0, 'engineer': 10, 'normal': 2, 'thug': 1, 'imposter': 86, 'pessimist': 1}",imposter,scram,455.0,0,0
25,zombie,consolidated_dataset/test_00138.png,"{'doctor': 1, 'engineer': 14, 'normal': 55, 'thug': 12, 'imposter': 3, 'pessimist': 16}",pessimist,skip,405.0,0,0
26,healthy,consolidated_dataset/test_00068.png,"{'doctor': 57, 'engineer': 12, 'normal': 2, 'thug': 2, 'imposter': 22, 'pessimist': 6}",doctor,save,385.0,0,0
27,healthy,consolidated_dataset/test_00015.png,"{'doctor': 1, 'engineer': 1, 'normal': 33, 'thug': 1, 'imposter': 1, 'pessimist': 63}",pessimist,save,355.0,1,0
28,healthy,consolidated_dataset/test_00190.png,"{'doctor': 22, 'engineer': 33, 'normal': 14, 'thug': 9, 'imposter': 21, 'pessimist': 2}",engineer,save,325.0,2,0
29,zombie,consolidated_dataset/test_00099.png,"{'doctor': 5, 'engineer': 5, 'normal': 5, 'thug': 0, 'imposter': 7, 'pessimist': 78}",engineer,scram,295.0,3,0
30,healthy,consolidated_dataset/test_00028.png,"{'doctor': 14, 'engineer': 1, 'normal': 59, 'thug': 0, 'imposter': 20, 'pessimist': 6}",doctor,save,317.0,0,0
31,zombie,consolidated_dataset/test_00072.png,"{'doctor': 0, 'engineer': 14, 'normal': 74, 'thug': 2, 'imposter': 5, 'pessimist': 5}",normal,squish,287.0,1,0
32,healthy,consolidated_dataset/test_00191.png,"{'doctor': 3, 'engineer': 27, 'normal': 4, 'thug': 12, 'imposter': 53, 'pessimist': 2}",engineer,save,272.0,1,0
33,zombie,consolidated_dataset/test_00145.png,"{'doctor': 60, 'engineer': 0, 'normal': 11, 'thug': 2, 'imposter': 24, 'pessimist': 3}",imposter,skip,242.0,2,0
34,zombie,consolidated_dataset/test_00089.png,"{'doctor': 2, 'engineer': 6, 'normal': 40, 'thug': 4, 'imposter': 21, 'pessimist': 27}",imposter,skip,222.0,2,0
35,healthy,consolidated_dataset/test_00193.png,"{'doctor': 5, 'engineer': 8, 'normal': 3, 'thug': 20, 'imposter': 47, 'pessimist': 18}",thug,scram,202.0,2,0
36,healthy,consolidated_dataset/test_00158.png,"{'doctor': 11, 'engineer': 23, 'normal': 22, 'thug': 9, 'imposter': 35, 'pessimist': 1}",doctor,save,272.0,0,0
37,zombie,consolidated_dataset/test_00156.png,"{'doctor': 8, 'engineer': 4, 'normal': 60, 'thug': 0, 'imposter': 3, 'pessimist': 24}",pessimist,save,242.0,1,0
38,healthy,consolidated_dataset/test_00123.png,"{'doctor': 2, 'engineer': 33, 'normal': 60, 'thug': 2, 'imposter': 0, 'pessimist': 3}",normal,scram,212.0,2,0
39,healthy,consolidated_dataset/test_00147.png,"{'doctor': 20, 'engineer': 16, 'normal': 44, 'thug': 3, 'imposter': 5, 'pessimist': 11}",normal,save,162.0,0,0
40,healthy,consolidated_dataset/test_00020.png,"{'doctor': 17, 'engineer': 7, 'normal': 68, 'thug': 5, 'imposter': 2, 'pessimist': 2}",normal,save,132.0,1,0
41,zombie,consolidated_dataset/test_00060.png,"{'doctor': 5, 'engineer': 7, 'normal': 6, 'thug': 79, 'imposter': 3, 'pessimist': 1}",thug,scram,102.0,2,0
42,healthy,consolidated_dataset/test_00098.png,"{'doctor': 1, 'engineer': 95, 'normal': 0, 'thug': 0, 'imposter': 2, 'pessimist': 1}",engineer,save,52.0,0,0
43,healthy,consolidated_dataset/test_00090.png,"{'doctor': 2, 'engineer': 7, 'normal': 5, 'thug': 22, 'imposter': 3, 'pessimist': 61}",pessimist,save,22.0,1,0
Killed: 0 Saved: 22
