,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00034.png,"{'doctor': 6, 'engineer': 8, 'normal': 3, 'thug': 0, 'imposter': 13, 'pessimist': 70}",pessimist,skip,720.0,0,0
1,zombie,consolidated_dataset/test_00142.png,"{'doctor': 4, 'engineer': 3, 'normal': 52, 'thug': 8, 'imposter': 1, 'pessimist': 32}",normal,skip,700.0,0,0
2,zombie,consolidated_dataset/test_00082.png,"{'doctor': 19, 'engineer': 1, 'normal': 11, 'thug': 3, 'imposter': 62, 'pessimist': 4}",normal,squish,680.0,0,0
3,zombie,consolidated_dataset/test_00076.png,"{'doctor': 4, 'engineer': 82, 'normal': 3, 'thug': 2, 'imposter': 4, 'pessimist': 5}",doctor,reveal,665.0,0,0
4,healthy,consolidated_dataset/test_00039.png,"{'doctor': 7, 'engineer': 2, 'normal': 68, 'thug': 1, 'imposter': 3, 'pessimist': 20}",pessimist,save,635.0,0,0
5,zombie,consolidated_dataset/test_00022.png,"{'doctor': 4, 'engineer': 23, 'normal': 55, 'thug': 4, 'imposter': 6, 'pessimist': 8}",normal,skip,605.0,1,0
6,zombie,consolidated_dataset/test_00018.png,"{'doctor': 16, 'engineer': 25, 'normal': 16, 'thug': 14, 'imposter': 26, 'pessimist': 3}",thug,scram,585.0,1,0
7,zombie,consolidated_dataset/test_00121.png,"{'doctor': 2, 'engineer': 21, 'normal': 33, 'thug': 13, 'imposter': 8, 'pessimist': 23}",imposter,skip,535.0,0,0
8,healthy,consolidated_dataset/test_00117.png,"{'doctor': 14, 'engineer': 2, 'normal': 20, 'thug': 40, 'imposter': 15, 'pessimist': 9}",imposter,save,515.0,0,0
9,healthy,consolidated_dataset/test_00021.png,"{'doctor': 39, 'engineer': 10, 'normal': 2, 'thug': 3, 'imposter': 47, 'pessimist': 0}",doctor,save,485.0,1,0
10,zombie,consolidated_dataset/test_00014.png,"{'doctor': 4, 'engineer': 4, 'normal': 0, 'thug': 5, 'imposter': 75, 'pessimist': 13}",imposter,scram,455.0,2,0
11,healthy,consolidated_dataset/test_00050.png,"{'doctor': 7, 'engineer': 30, 'normal': 9, 'thug': 28, 'imposter': 21, 'pessimist': 5}",normal,save,255.0,0,0
12,zombie,consolidated_dataset/test_00016.png,"{'doctor': 18, 'engineer': 8, 'normal': 1, 'thug': 57, 'imposter': 8, 'pessimist': 8}",engineer,save,225.0,1,0
13,zombie,consolidated_dataset/test_00099.png,"{'doctor': 8, 'engineer': 4, 'normal': 10, 'thug': 75, 'imposter': 2, 'pessimist': 1}",doctor,skip,195.0,2,0
14,zombie,consolidated_dataset/test_00048.png,"{'doctor': 10, 'engineer': 37, 'normal': 1, 'thug': 20, 'imposter': 30, 'pessimist': 1}",imposter,squish,175.0,2,0
15,healthy,consolidated_dataset/test_00002.png,"{'doctor': 2, 'engineer': 33, 'normal': 45, 'thug': 14, 'imposter': 2, 'pessimist': 5}",normal,save,160.0,2,0
16,zombie,consolidated_dataset/test_00149.png,"{'doctor': 11, 'engineer': 12, 'normal': 14, 'thug': 7, 'imposter': 53, 'pessimist': 3}",imposter,scram,130.0,3,0
17,zombie,consolidated_dataset/test_00137.png,"{'doctor': 4, 'engineer': 10, 'normal': 4, 'thug': 48, 'imposter': 10, 'pessimist': 24}",pessimist,scram,200.0,0,0
18,healthy,consolidated_dataset/test_00011.png,"{'doctor': 3, 'engineer': 0, 'normal': 53, 'thug': 0, 'imposter': 1, 'pessimist': 43}",pessimist,save,150.0,0,0
19,zombie,consolidated_dataset/test_00173.png,"{'doctor': 11, 'engineer': 0, 'normal': 9, 'thug': 22, 'imposter': 43, 'pessimist': 15}",imposter,skip,120.0,1,0
20,healthy,consolidated_dataset/test_00182.png,"{'doctor': 6, 'engineer': 16, 'normal': 43, 'thug': 1, 'imposter': 25, 'pessimist': 9}",engineer,save,100.0,1,0
21,healthy,consolidated_dataset/test_00114.png,"{'doctor': 14, 'engineer': 1, 'normal': 4, 'thug': 5, 'imposter': 0, 'pessimist': 76}",pessimist,scram,70.0,2,0
22,healthy,consolidated_dataset/test_00057.png,"{'doctor': 2, 'engineer': 6, 'normal': 10, 'thug': 36, 'imposter': 35, 'pessimist': 10}",thug,skip,92.0,0,0
23,zombie,consolidated_dataset/test_00043.png,"{'doctor': 22, 'engineer': 15, 'normal': 6, 'thug': 49, 'imposter': 2, 'pessimist': 6}",thug,squish,72.0,0,0
24,zombie,consolidated_dataset/test_00105.png,"{'doctor': 6, 'engineer': 5, 'normal': 63, 'thug': 15, 'imposter': 8, 'pessimist': 2}",normal,skip,57.0,0,0
25,zombie,consolidated_dataset/test_00032.png,"{'doctor': 6, 'engineer': 31, 'normal': 40, 'thug': 11, 'imposter': 6, 'pessimist': 7}",normal,skip,37.0,0,0
26,healthy,consolidated_dataset/test_00090.png,"{'doctor': 2, 'engineer': 0, 'normal': 86, 'thug': 9, 'imposter': 3, 'pessimist': 0}",thug,save,17.0,0,0
Killed: 0 Saved: 9
