,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00085.png,"{'doctor': 1, 'engineer': 34, 'normal': 3, 'thug': 29, 'imposter': 5, 'pessimist': 28}",thug,squish,720,0,0
1,healthy,consolidated_dataset/test_00059.png,"{'doctor': 1, 'engineer': 1, 'normal': 64, 'thug': 14, 'imposter': 7, 'pessimist': 14}",imposter,reveal,705,0,0
2,healthy,consolidated_dataset/test_00055.png,"{'doctor': 48, 'engineer': 4, 'normal': 3, 'thug': 35, 'imposter': 0, 'pessimist': 9}",thug,reveal,675,0,0
3,healthy,consolidated_dataset/test_00143.png,"{'doctor': 0, 'engineer': 2, 'normal': 81, 'thug': 8, 'imposter': 7, 'pessimist': 3}",imposter,skip,645,0,0
4,healthy,consolidated_dataset/test_00015.png,"{'doctor': 15, 'engineer': 28, 'normal': 49, 'thug': 4, 'imposter': 2, 'pessimist': 3}",normal,reveal,625,0,0
5,zombie,consolidated_dataset/test_00105.png,"{'doctor': 1, 'engineer': 2, 'normal': 81, 'thug': 0, 'imposter': 1, 'pessimist': 16}",normal,squish,595,0,0
6,zombie,consolidated_dataset/test_00146.png,"{'doctor': 16, 'engineer': 9, 'normal': 46, 'thug': 3, 'imposter': 9, 'pessimist': 17}",normal,squish,580,0,0
7,healthy,consolidated_dataset/test_00098.png,"{'doctor': 1, 'engineer': 10, 'normal': 15, 'thug': 67, 'imposter': 5, 'pessimist': 2}",engineer,reveal,565,0,0
8,healthy,consolidated_dataset/test_00109.png,"{'doctor': 66, 'engineer': 3, 'normal': 23, 'thug': 2, 'imposter': 5, 'pessimist': 1}",doctor,reveal,535,0,0
9,healthy,consolidated_dataset/test_00188.png,"{'doctor': 8, 'engineer': 2, 'normal': 62, 'thug': 5, 'imposter': 3, 'pessimist': 20}",pessimist,reveal,505,0,0
10,healthy,consolidated_dataset/test_00078.png,"{'doctor': 2, 'engineer': 54, 'normal': 7, 'thug': 13, 'imposter': 22, 'pessimist': 1}",engineer,reveal,475,0,0
11,zombie,consolidated_dataset/test_00164.png,"{'doctor': 3, 'engineer': 6, 'normal': 45, 'thug': 2, 'imposter': 6, 'pessimist': 37}",engineer,reveal,445,0,0
12,zombie,consolidated_dataset/test_00030.png,"{'doctor': 46, 'engineer': 15, 'normal': 1, 'thug': 2, 'imposter': 34, 'pessimist': 1}",imposter,squish,415,0,0
13,healthy,consolidated_dataset/test_00189.png,"{'doctor': 1, 'engineer': 0, 'normal': 80, 'thug': 17, 'imposter': 1, 'pessimist': 1}",normal,reveal,400,0,0
14,healthy,consolidated_dataset/test_00090.png,"{'doctor': 8, 'engineer': 10, 'normal': 47, 'thug': 0, 'imposter': 23, 'pessimist': 11}",normal,reveal,370,0,0
15,healthy,consolidated_dataset/test_00036.png,"{'doctor': 76, 'engineer': 5, 'normal': 2, 'thug': 15, 'imposter': 0, 'pessimist': 1}",doctor,reveal,340,0,0
16,zombie,consolidated_dataset/test_00061.png,"{'doctor': 2, 'engineer': 25, 'normal': 18, 'thug': 27, 'imposter': 14, 'pessimist': 15}",normal,reveal,310,0,0
17,healthy,consolidated_dataset/test_00021.png,"{'doctor': 3, 'engineer': 26, 'normal': 48, 'thug': 16, 'imposter': 3, 'pessimist': 4}",engineer,save,280,0,0
18,zombie,consolidated_dataset/test_00045.png,"{'doctor': 1, 'engineer': 1, 'normal': 4, 'thug': 26, 'imposter': 51, 'pessimist': 18}",pessimist,reveal,250,1,0
19,healthy,consolidated_dataset/test_00184.png,"{'doctor': 6, 'engineer': 29, 'normal': 48, 'thug': 6, 'imposter': 1, 'pessimist': 10}",engineer,save,220,1,0
20,zombie,consolidated_dataset/test_00122.png,"{'doctor': 0, 'engineer': 17, 'normal': 6, 'thug': 15, 'imposter': 31, 'pessimist': 29}",normal,scram,190,2,0
21,healthy,consolidated_dataset/test_00012.png,"{'doctor': 22, 'engineer': 1, 'normal': 0, 'thug': 10, 'imposter': 65, 'pessimist': 1}",doctor,reveal,380,0,0
22,healthy,consolidated_dataset/test_00067.png,"{'doctor': 10, 'engineer': 10, 'normal': 2, 'thug': 69, 'imposter': 0, 'pessimist': 8}",thug,reveal,350,0,0
23,healthy,consolidated_dataset/test_00073.png,"{'doctor': 12, 'engineer': 24, 'normal': 57, 'thug': 2, 'imposter': 4, 'pessimist': 1}",normal,reveal,320,0,0
24,zombie,consolidated_dataset/test_00137.png,"{'doctor': 95, 'engineer': 2, 'normal': 0, 'thug': 0, 'imposter': 1, 'pessimist': 1}",doctor,reveal,290,0,0
25,healthy,consolidated_dataset/test_00057.png,"{'doctor': 37, 'engineer': 13, 'normal': 1, 'thug': 17, 'imposter': 4, 'pessimist': 28}",engineer,save,260,0,0
26,zombie,consolidated_dataset/test_00113.png,"{'doctor': 48, 'engineer': 0, 'normal': 29, 'thug': 20, 'imposter': 2, 'pessimist': 1}",normal,reveal,230,1,0
27,zombie,consolidated_dataset/test_00157.png,"{'doctor': 2, 'engineer': 34, 'normal': 13, 'thug': 4, 'imposter': 0, 'pessimist': 47}",doctor,reveal,200,1,0
