,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00042.png,"{'doctor': 3, 'engineer': 3, 'normal': 29, 'thug': 57, 'imposter': 3, 'pessimist': 4}",thug,squish,720.0,0,0
1,healthy,consolidated_dataset/test_00019.png,"{'doctor': 9, 'engineer': 20, 'normal': 5, 'thug': 3, 'imposter': 11, 'pessimist': 52}",imposter,skip,705.0,0,0
2,zombie,consolidated_dataset/test_00166.png,"{'doctor': 21, 'engineer': 35, 'normal': 4, 'thug': 3, 'imposter': 36, 'pessimist': 1}",imposter,squish,685.0,0,0
3,zombie,consolidated_dataset/test_00144.png,"{'doctor': 11, 'engineer': 0, 'normal': 78, 'thug': 4, 'imposter': 2, 'pessimist': 5}",normal,skip,670.0,0,0
4,zombie,consolidated_dataset/test_00175.png,"{'doctor': 5, 'engineer': 1, 'normal': 77, 'thug': 1, 'imposter': 2, 'pessimist': 14}",pessimist,skip,650.0,0,0
5,healthy,consolidated_dataset/test_00165.png,"{'doctor': 4, 'engineer': 44, 'normal': 8, 'thug': 34, 'imposter': 9, 'pessimist': 1}",engineer,save,630.0,0,0
6,zombie,consolidated_dataset/test_00168.png,"{'doctor': 1, 'engineer': 28, 'normal': 7, 'thug': 62, 'imposter': 1, 'pessimist': 1}",thug,squish,600.0,1,0
7,healthy,consolidated_dataset/test_00109.png,"{'doctor': 8, 'engineer': 6, 'normal': 76, 'thug': 1, 'imposter': 1, 'pessimist': 7}",normal,save,585.0,1,0
8,healthy,consolidated_dataset/test_00143.png,"{'doctor': 2, 'engineer': 12, 'normal': 52, 'thug': 5, 'imposter': 22, 'pessimist': 8}",engineer,save,555.0,2,0
9,zombie,consolidated_dataset/test_00116.png,"{'doctor': 2, 'engineer': 14, 'normal': 82, 'thug': 1, 'imposter': 1, 'pessimist': 0}",normal,save,525.0,3,0
10,zombie,consolidated_dataset/test_00152.png,"{'doctor': 74, 'engineer': 9, 'normal': 2, 'thug': 2, 'imposter': 12, 'pessimist': 2}",doctor,scram,495.0,4,0
11,healthy,consolidated_dataset/test_00041.png,"{'doctor': 7, 'engineer': 0, 'normal': 9, 'thug': 2, 'imposter': 77, 'pessimist': 4}",imposter,skip,685.0,0,0
12,zombie,consolidated_dataset/test_00031.png,"{'doctor': 14, 'engineer': 8, 'normal': 31, 'thug': 2, 'imposter': 41, 'pessimist': 3}",imposter,skip,665.0,0,0
13,zombie,consolidated_dataset/test_00140.png,"{'doctor': 16, 'engineer': 18, 'normal': 26, 'thug': 10, 'imposter': 21, 'pessimist': 9}",engineer,save,645.0,0,0
