,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,healthy,consolidated_dataset/test_00139.png,"{'doctor': 2, 'engineer': 0, 'normal': 63, 'thug': 3, 'imposter': 2, 'pessimist': 30}",normal,reveal,720.0,0,0
1,zombie,consolidated_dataset/test_00004.png,"{'doctor': 0, 'engineer': 2, 'normal': 85, 'thug': 4, 'imposter': 1, 'pessimist': 7}",normal,skip,690.0,0,0
2,zombie,consolidated_dataset/test_00022.png,"{'doctor': 5, 'engineer': 17, 'normal': 2, 'thug': 2, 'imposter': 6, 'pessimist': 68}",pessimist,skip,670.0,0,0
3,zombie,consolidated_dataset/test_00097.png,"{'doctor': 19, 'engineer': 11, 'normal': 24, 'thug': 14, 'imposter': 7, 'pessimist': 25}",imposter,squish,650.0,0,0
4,healthy,consolidated_dataset/test_00073.png,"{'doctor': 36, 'engineer': 17, 'normal': 35, 'thug': 8, 'imposter': 0, 'pessimist': 3}",normal,save,635.0,0,0
5,zombie,consolidated_dataset/test_00156.png,"{'doctor': 10, 'engineer': 25, 'normal': 2, 'thug': 2, 'imposter': 25, 'pessimist': 35}",engineer,skip,605.0,1,0
6,healthy,consolidated_dataset/test_00001.png,"{'doctor': 13, 'engineer': 3, 'normal': 45, 'thug': 18, 'imposter': 4, 'pessimist': 17}",normal,save,585.0,1,0
7,healthy,consolidated_dataset/test_00081.png,"{'doctor': 9, 'engineer': 22, 'normal': 3, 'thug': 2, 'imposter': 9, 'pessimist': 57}",engineer,save,555.0,2,0
8,healthy,consolidated_dataset/test_00191.png,"{'doctor': 26, 'engineer': 21, 'normal': 34, 'thug': 0, 'imposter': 7, 'pessimist': 12}",pessimist,save,525.0,3,0
9,healthy,consolidated_dataset/test_00078.png,"{'doctor': 15, 'engineer': 60, 'normal': 2, 'thug': 9, 'imposter': 1, 'pessimist': 14}",engineer,scram,495.0,4,0
10,healthy,consolidated_dataset/test_00100.png,"{'doctor': 5, 'engineer': 6, 'normal': 33, 'thug': 41, 'imposter': 9, 'pessimist': 5}",thug,skip,517.0,0,0
11,healthy,consolidated_dataset/test_00134.png,"{'doctor': 23, 'engineer': 1, 'normal': 13, 'thug': 13, 'imposter': 39, 'pessimist': 10}",normal,reveal,497.0,0,0
12,zombie,consolidated_dataset/test_00173.png,"{'doctor': 5, 'engineer': 1, 'normal': 13, 'thug': 5, 'imposter': 63, 'pessimist': 13}",normal,skip,467.0,0,0
