,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity,local_run_id
0,zombie,consolidated_dataset/test_00082.png,"{'doctor': 0, 'engineer': 0, 'normal': 84, 'thug': 12, 'imposter': 0, 'pessimist': 3}",normal,reveal,720.0,0,0
1,healthy,consolidated_dataset/test_00150.png,"{'doctor': 8, 'engineer': 16, 'normal': 67, 'thug': 5, 'imposter': 3, 'pessimist': 1}",engineer,save,690.0,0,0
2,healthy,consolidated_dataset/test_00176.png,"{'doctor': 82, 'engineer': 1, 'normal': 2, 'thug': 6, 'imposter': 5, 'pessimist': 4}",doctor,save,660.0,1,0
3,healthy,consolidated_dataset/test_00096.png,"{'doctor': 6, 'engineer': 49, 'normal': 12, 'thug': 11, 'imposter': 18, 'pessimist': 3}",engineer,save,630.0,2,0
4,healthy,consolidated_dataset/test_00165.png,"{'doctor': 58, 'engineer': 3, 'normal': 19, 'thug': 8, 'imposter': 3, 'pessimist': 8}",doctor,save,600.0,3,0
5,healthy,consolidated_dataset/test_00019.png,"{'doctor': 4, 'engineer': 32, 'normal': 1, 'thug': 4, 'imposter': 46, 'pessimist': 13}",engineer,scram,570.0,4,0
6,zombie,consolidated_dataset/test_00007.png,"{'doctor': 73, 'engineer': 2, 'normal': 4, 'thug': 4, 'imposter': 14, 'pessimist': 4}",doctor,reveal,760.0,0,0
7,healthy,consolidated_dataset/test_00081.png,"{'doctor': 22, 'engineer': 1, 'normal': 2, 'thug': 21, 'imposter': 53, 'pessimist': 0}",doctor,save,730.0,0,0
8,zombie,consolidated_dataset/test_00168.png,"{'doctor': 4, 'engineer': 5, 'normal': 51, 'thug': 1, 'imposter': 25, 'pessimist': 13}",pessimist,save,700.0,1,0
9,healthy,consolidated_dataset/test_00104.png,"{'doctor': 4, 'engineer': 16, 'normal': 17, 'thug': 45, 'imposter': 10, 'pessimist': 9}",thug,scram,670.0,2,0
10,healthy,consolidated_dataset/test_00143.png,"{'doctor': 10, 'engineer': 8, 'normal': 73, 'thug': 1, 'imposter': 4, 'pessimist': 3}",normal,save,620.0,0,0
11,zombie,consolidated_dataset/test_00043.png,"{'doctor': 16, 'engineer': 12, 'normal': 46, 'thug': 11, 'imposter': 3, 'pessimist': 12}",doctor,skip,590.0,1,0
