,local_run_id,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity
0,1,zombie,consolidated_dataset/test_00016.png,"{'doctor': 7, 'engineer': 0, 'normal': 2, 'thug': 20, 'imposter': 62, 'pessimist': 10}",imposter,squish,720.0,0.0
1,1,zombie,consolidated_dataset/test_00137.png,"{'doctor': 14, 'engineer': 1, 'normal': 8, 'thug': 5, 'imposter': 1, 'pessimist': 72}",pessimist,squish,705.0,0.0
2,1,zombie,consolidated_dataset/test_00074.png,"{'doctor': 1, 'engineer': 1, 'normal': 58, 'thug': 39, 'imposter': 0, 'pessimist': 0}",doctor,squish,690.0,0.0
3,1,zombie,consolidated_dataset/test_00177.png,"{'doctor': 10, 'engineer': 22, 'normal': 50, 'thug': 3, 'imposter': 13, 'pessimist': 2}",normal,squish,675.0,0.0
4,1,healthy,consolidated_dataset/test_00125.png,"{'doctor': 21, 'engineer': 15, 'normal': 2, 'thug': 28, 'imposter': 24, 'pessimist': 10}",doctor,save,660.0,0.0
5,1,zombie,consolidated_dataset/test_00072.png,"{'doctor': 2, 'engineer': 28, 'normal': 24, 'thug': 29, 'imposter': 16, 'pessimist': 1}",thug,squish,630.0,1.0
6,1,healthy,consolidated_dataset/test_00185.png,"{'doctor': 23, 'engineer': 9, 'normal': 50, 'thug': 4, 'imposter': 11, 'pessimist': 4}",doctor,save,615.0,1.0
7,1,healthy,consolidated_dataset/test_00094.png,"{'doctor': 11, 'engineer': 0, 'normal': 2, 'thug': 2, 'imposter': 76, 'pessimist': 10}",imposter,scram,585.0,2.0
8,1,zombie,consolidated_dataset/test_00077.png,"{'doctor': 7, 'engineer': 6, 'normal': 70, 'thug': 1, 'imposter': 13, 'pessimist': 2}",normal,squish,535.0,0.0
9,1,healthy,consolidated_dataset/test_00098.png,"{'doctor': 41, 'engineer': 7, 'normal': 11, 'thug': 6, 'imposter': 24, 'pessimist': 11}",imposter,skip,520.0,0.0
10,1,zombie,consolidated_dataset/test_00103.png,"{'doctor': 19, 'engineer': 0, 'normal': 31, 'thug': 6, 'imposter': 27, 'pessimist': 16}",pessimist,squish,500.0,0.0
11,1,healthy,consolidated_dataset/test_00169.png,"{'doctor': 34, 'engineer': 4, 'normal': 8, 'thug': 0, 'imposter': 24, 'pessimist': 28}",doctor,save,485.0,0.0
12,1,healthy,consolidated_dataset/test_00017.png,"{'doctor': 2, 'engineer': 1, 'normal': 5, 'thug': 1, 'imposter': 89, 'pessimist': 2}",imposter,skip,455.0,1.0
13,1,healthy,consolidated_dataset/test_00057.png,"{'doctor': 0, 'engineer': 25, 'normal': 1, 'thug': 70, 'imposter': 0, 'pessimist': 3}",,skip,435.0,1.0
14,1,healthy,consolidated_dataset/test_00026.png,"{'doctor': 3, 'engineer': 34, 'normal': 53, 'thug': 1, 'imposter': 2, 'pessimist': 6}",imposter,skip,415.0,1.0
15,1,zombie,consolidated_dataset/test_00138.png,"{'doctor': 2, 'engineer': 74, 'normal': 6, 'thug': 2, 'imposter': 11, 'pessimist': 6}",engineer,save,395.0,1.0
16,1,healthy,consolidated_dataset/test_00008.png,"{'doctor': 17, 'engineer': 26, 'normal': 32, 'thug': 1, 'imposter': 5, 'pessimist': 19}",normal,save,365.0,2.0
17,1,healthy,consolidated_dataset/test_00025.png,"{'doctor': 65, 'engineer': 5, 'normal': 3, 'thug': 13, 'imposter': 12, 'pessimist': 1}",doctor,save,335.0,3.0
18,1,healthy,consolidated_dataset/test_00129.png,"{'doctor': 5, 'engineer': 1, 'normal': 0, 'thug': 0, 'imposter': 86, 'pessimist': 6}",imposter,scram,305.0,4.0
19,1,healthy,consolidated_dataset/test_00139.png,"{'doctor': 3, 'engineer': 0, 'normal': 72, 'thug': 1, 'imposter': 22, 'pessimist': 1}",normal,save,375.0,0.0
20,1,zombie,consolidated_dataset/test_00061.png,"{'doctor': 0, 'engineer': 14, 'normal': 0, 'thug': 0, 'imposter': 85, 'pessimist': 0}",imposter,squish,345.0,1.0
21,1,healthy,consolidated_dataset/test_00069.png,"{'doctor': 0, 'engineer': 6, 'normal': 52, 'thug': 8, 'imposter': 7, 'pessimist': 26}",imposter,skip,330.0,1.0
22,1,healthy,consolidated_dataset/test_00078.png,"{'doctor': 7, 'engineer': 28, 'normal': 5, 'thug': 44, 'imposter': 5, 'pessimist': 11}",pessimist,skip,310.0,1.0
23,1,healthy,consolidated_dataset/test_00021.png,"{'doctor': 22, 'engineer': 41, 'normal': 21, 'thug': 0, 'imposter': 4, 'pessimist': 12}",doctor,save,290.0,1.0
24,1,zombie,consolidated_dataset/test_00047.png,"{'doctor': 4, 'engineer': 23, 'normal': 47, 'thug': 2, 'imposter': 5, 'pessimist': 19}",doctor,save,260.0,2.0
25,1,zombie,consolidated_dataset/test_00060.png,"{'doctor': 1, 'engineer': 1, 'normal': 85, 'thug': 0, 'imposter': 1, 'pessimist': 12}",normal,save,230.0,3.0
26,1,healthy,consolidated_dataset/test_00120.png,"{'doctor': 4, 'engineer': 26, 'normal': 8, 'thug': 1, 'imposter': 5, 'pessimist': 55}",pessimist,skip,200.0,4.0
27,1,zombie,consolidated_dataset/test_00032.png,"{'doctor': 3, 'engineer': 45, 'normal': 3, 'thug': 10, 'imposter': 5, 'pessimist': 34}",thug,squish,180.0,4.0
28,1,zombie,consolidated_dataset/test_00086.png,"{'doctor': 4, 'engineer': 4, 'normal': 5, 'thug': 8, 'imposter': 46, 'pessimist': 33}",engineer,save,165.0,4.0
29,1,zombie,consolidated_dataset/test_00027.png,"{'doctor': 13, 'engineer': 4, 'normal': 32, 'thug': 9, 'imposter': 18, 'pessimist': 24}",normal,scram,135.0,5.0
30,1,healthy,consolidated_dataset/test_00188.png,"{'doctor': 2, 'engineer': 65, 'normal': 23, 'thug': 0, 'imposter': 5, 'pessimist': 4}",engineer,save,205.0,0.0
31,1,healthy,consolidated_dataset/test_00136.png,"{'doctor': 45, 'engineer': 2, 'normal': 3, 'thug': 11, 'imposter': 18, 'pessimist': 22}",pessimist,skip,175.0,1.0
32,1,healthy,consolidated_dataset/test_00055.png,"{'doctor': 23, 'engineer': 0, 'normal': 54, 'thug': 19, 'imposter': 3, 'pessimist': 0}",thug,skip,155.0,1.0
33,1,healthy,consolidated_dataset/test_00063.png,"{'doctor': 52, 'engineer': 26, 'normal': 3, 'thug': 1, 'imposter': 9, 'pessimist': 9}",thug,skip,135.0,1.0
34,1,healthy,consolidated_dataset/test_00183.png,"{'doctor': 2, 'engineer': 2, 'normal': 4, 'thug': 1, 'imposter': 53, 'pessimist': 38}",pessimist,skip,115.0,1.0
