,local_run_id,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity
0,1,healthy,consolidated_dataset/test_00068.png,"{'doctor': 3, 'engineer': 5, 'normal': 10, 'thug': 16, 'imposter': 27, 'pessimist': 39}",pessimist,skip,720.0,0.0
1,1,healthy,consolidated_dataset/test_00143.png,"{'doctor': 2, 'engineer': 22, 'normal': 36, 'thug': 17, 'imposter': 15, 'pessimist': 8}",engineer,save,700.0,0.0
2,1,healthy,consolidated_dataset/test_00194.png,"{'doctor': 34, 'engineer': 12, 'normal': 35, 'thug': 8, 'imposter': 11, 'pessimist': 1}",doctor,save,670.0,1.0
3,1,zombie,consolidated_dataset/test_00087.png,"{'doctor': 12, 'engineer': 7, 'normal': 36, 'thug': 16, 'imposter': 12, 'pessimist': 17}",doctor,skip,640.0,2.0
4,1,zombie,consolidated_dataset/test_00175.png,"{'doctor': 0, 'engineer': 18, 'normal': 76, 'thug': 4, 'imposter': 1, 'pessimist': 1}",normal,save,620.0,2.0
5,1,zombie,consolidated_dataset/test_00071.png,"{'doctor': 11, 'engineer': 12, 'normal': 72, 'thug': 2, 'imposter': 3, 'pessimist': 0}",normal,squish,590.0,3.0
6,1,healthy,consolidated_dataset/test_00124.png,"{'doctor': 3, 'engineer': 73, 'normal': 3, 'thug': 2, 'imposter': 16, 'pessimist': 3}",engineer,save,575.0,3.0
7,1,zombie,consolidated_dataset/test_00070.png,"{'doctor': 4, 'engineer': 7, 'normal': 72, 'thug': 1, 'imposter': 14, 'pessimist': 1}",normal,skip,545.0,4.0
8,1,healthy,consolidated_dataset/test_00188.png,"{'doctor': 38, 'engineer': 1, 'normal': 7, 'thug': 15, 'imposter': 16, 'pessimist': 23}",imposter,save,525.0,4.0
9,1,zombie,consolidated_dataset/test_00086.png,"{'doctor': 20, 'engineer': 17, 'normal': 11, 'thug': 4, 'imposter': 46, 'pessimist': 2}",pessimist,squish,495.0,5.0
10,1,zombie,consolidated_dataset/test_00092.png,"{'doctor': 12, 'engineer': 37, 'normal': 19, 'thug': 13, 'imposter': 12, 'pessimist': 7}",normal,squish,480.0,5.0
11,1,healthy,consolidated_dataset/test_00008.png,"{'doctor': 2, 'engineer': 9, 'normal': 1, 'thug': 12, 'imposter': 71, 'pessimist': 5}",imposter,skip,465.0,5.0
