,local_run_id,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity
0,1,zombie,consolidated_dataset/test_00074.png,"{'doctor': 8, 'engineer': 2, 'normal': 47, 'thug': 5, 'imposter': 8, 'pessimist': 30}",normal,squish,720.0,0.0
1,1,healthy,consolidated_dataset/test_00128.png,"{'doctor': 2, 'engineer': 2, 'normal': 52, 'thug': 1, 'imposter': 42, 'pessimist': 1}",normal,reveal,705.0,0.0
2,1,healthy,consolidated_dataset/test_00128.png,"{'doctor': 2, 'engineer': 2, 'normal': 52, 'thug': 1, 'imposter': 42, 'pessimist': 1}",normal,save,675.0,0.0
3,1,zombie,consolidated_dataset/test_00042.png,"{'doctor': 1, 'engineer': 24, 'normal': 52, 'thug': 0, 'imposter': 13, 'pessimist': 9}",engineer,squish,645.0,1.0
4,1,zombie,consolidated_dataset/test_00095.png,"{'doctor': 0, 'engineer': 1, 'normal': 82, 'thug': 2, 'imposter': 4, 'pessimist': 11}",normal,squish,630.0,1.0
5,1,zombie,consolidated_dataset/test_00016.png,"{'doctor': 1, 'engineer': 9, 'normal': 3, 'thug': 85, 'imposter': 1, 'pessimist': 1}",thug,squish,615.0,1.0
6,1,zombie,consolidated_dataset/test_00168.png,"{'doctor': 18, 'engineer': 14, 'normal': 22, 'thug': 10, 'imposter': 19, 'pessimist': 18}",imposter,squish,600.0,1.0
7,1,healthy,consolidated_dataset/test_00178.png,"{'doctor': 8, 'engineer': 85, 'normal': 0, 'thug': 1, 'imposter': 0, 'pessimist': 4}",engineer,save,585.0,1.0
8,1,healthy,consolidated_dataset/test_00035.png,"{'doctor': 6, 'engineer': 3, 'normal': 48, 'thug': 27, 'imposter': 8, 'pessimist': 7}",normal,save,555.0,2.0
9,1,healthy,consolidated_dataset/test_00053.png,"{'doctor': 4, 'engineer': 15, 'normal': 44, 'thug': 24, 'imposter': 3, 'pessimist': 11}",pessimist,save,525.0,3.0
10,1,zombie,consolidated_dataset/test_00077.png,"{'doctor': 10, 'engineer': 44, 'normal': 1, 'thug': 5, 'imposter': 3, 'pessimist': 37}",engineer,squish,495.0,4.0
11,1,zombie,consolidated_dataset/test_00103.png,"{'doctor': 9, 'engineer': 3, 'normal': 21, 'thug': 1, 'imposter': 11, 'pessimist': 55}",normal,squish,480.0,4.0
12,1,zombie,consolidated_dataset/test_00089.png,"{'doctor': 10, 'engineer': 8, 'normal': 72, 'thug': 6, 'imposter': 3, 'pessimist': 1}",normal,squish,465.0,4.0
13,1,zombie,consolidated_dataset/test_00121.png,"{'doctor': 94, 'engineer': 2, 'normal': 1, 'thug': 0, 'imposter': 3, 'pessimist': 0}",doctor,squish,450.0,4.0
14,1,healthy,consolidated_dataset/test_00085.png,"{'doctor': 29, 'engineer': 0, 'normal': 3, 'thug': 4, 'imposter': 64, 'pessimist': 0}",doctor,reveal,435.0,4.0
15,1,healthy,consolidated_dataset/test_00085.png,"{'doctor': 29, 'engineer': 0, 'normal': 3, 'thug': 4, 'imposter': 64, 'pessimist': 0}",doctor,save,405.0,4.0
16,1,zombie,consolidated_dataset/test_00013.png,"{'doctor': 11, 'engineer': 79, 'normal': 5, 'thug': 1, 'imposter': 3, 'pessimist': 1}",engineer,squish,375.0,5.0
17,1,healthy,consolidated_dataset/test_00021.png,"{'doctor': 56, 'engineer': 1, 'normal': 10, 'thug': 2, 'imposter': 31, 'pessimist': 0}",imposter,save,360.0,5.0
18,1,healthy,consolidated_dataset/test_00174.png,"{'doctor': 4, 'engineer': 28, 'normal': 35, 'thug': 32, 'imposter': 1, 'pessimist': 0}",normal,save,330.0,6.0
19,1,healthy,consolidated_dataset/test_00158.png,"{'doctor': 10, 'engineer': 10, 'normal': 2, 'thug': 21, 'imposter': 42, 'pessimist': 14}",imposter,scram,300.0,7.0
20,1,healthy,consolidated_dataset/test_00119.png,"{'doctor': 2, 'engineer': 24, 'normal': 33, 'thug': 12, 'imposter': 2, 'pessimist': 27}",pessimist,save,232.0,0.0
21,1,healthy,consolidated_dataset/test_00126.png,"{'doctor': 12, 'engineer': 33, 'normal': 8, 'thug': 32, 'imposter': 10, 'pessimist': 6}",pessimist,save,202.0,1.0
22,1,zombie,consolidated_dataset/test_00106.png,"{'doctor': 28, 'engineer': 5, 'normal': 27, 'thug': 27, 'imposter': 6, 'pessimist': 8}",thug,squish,172.0,2.0
23,1,zombie,consolidated_dataset/test_00180.png,"{'doctor': 4, 'engineer': 6, 'normal': 63, 'thug': 22, 'imposter': 4, 'pessimist': 1}",engineer,squish,157.0,2.0
24,1,healthy,consolidated_dataset/test_00155.png,"{'doctor': 3, 'engineer': 17, 'normal': 52, 'thug': 1, 'imposter': 24, 'pessimist': 2}",engineer,save,142.0,2.0
25,1,zombie,consolidated_dataset/test_00161.png,"{'doctor': 1, 'engineer': 1, 'normal': 91, 'thug': 0, 'imposter': 0, 'pessimist': 6}",normal,save,112.0,3.0
26,1,zombie,consolidated_dataset/test_00108.png,"{'doctor': 1, 'engineer': 6, 'normal': 57, 'thug': 3, 'imposter': 31, 'pessimist': 1}",normal,squish,82.0,4.0
27,1,zombie,consolidated_dataset/test_00060.png,"{'doctor': 12, 'engineer': 5, 'normal': 29, 'thug': 3, 'imposter': 45, 'pessimist': 5}",normal,scram,67.0,4.0
28,1,zombie,consolidated_dataset/test_00046.png,"{'doctor': 12, 'engineer': 56, 'normal': 0, 'thug': 1, 'imposter': 0, 'pessimist': 31}",pessimist,scram,60.199999999999996,0.0
29,1,healthy,consolidated_dataset/test_00104.png,"{'doctor': 10, 'engineer': 65, 'normal': 0, 'thug': 13, 'imposter': 1, 'pessimist': 12}",thug,scram,10.199999999999996,0.0
Killed: 0 Saved: 11
