,local_run_id,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity
0,1,healthy,consolidated_dataset/test_00189.png,"{'doctor': 29, 'engineer': 11, 'normal': 43, 'thug': 15, 'imposter': 2, 'pessimist': 1}",thug,squish,720.0,0.0
1,1,zombie,consolidated_dataset/test_00175.png,"{'doctor': 2, 'engineer': 3, 'normal': 16, 'thug': 61, 'imposter': 8, 'pessimist': 10}",thug,squish,705.0,0.0
2,1,healthy,consolidated_dataset/test_00129.png,"{'doctor': 20, 'engineer': 10, 'normal': 29, 'thug': 12, 'imposter': 8, 'pessimist': 20}",pessimist,save,690.0,0.0
3,1,zombie,consolidated_dataset/test_00087.png,"{'doctor': 1, 'engineer': 10, 'normal': 47, 'thug': 33, 'imposter': 1, 'pessimist': 8}",normal,squish,660.0,1.0
4,1,zombie,consolidated_dataset/test_00168.png,"{'doctor': 10, 'engineer': 1, 'normal': 47, 'thug': 5, 'imposter': 16, 'pessimist': 20}",normal,squish,645.0,1.0
5,1,zombie,consolidated_dataset/test_00167.png,"{'doctor': 2, 'engineer': 1, 'normal': 1, 'thug': 0, 'imposter': 1, 'pessimist': 96}",pessimist,squish,630.0,1.0
6,1,zombie,consolidated_dataset/test_00121.png,"{'doctor': 8, 'engineer': 5, 'normal': 48, 'thug': 36, 'imposter': 0, 'pessimist': 4}",normal,squish,615.0,1.0
7,1,zombie,consolidated_dataset/test_00149.png,"{'doctor': 1, 'engineer': 18, 'normal': 30, 'thug': 3, 'imposter': 20, 'pessimist': 28}",engineer,squish,600.0,1.0
8,1,healthy,consolidated_dataset/test_00176.png,"{'doctor': 6, 'engineer': 3, 'normal': 5, 'thug': 3, 'imposter': 30, 'pessimist': 55}",pessimist,save,585.0,1.0
9,1,healthy,consolidated_dataset/test_00050.png,"{'doctor': 42, 'engineer': 12, 'normal': 3, 'thug': 26, 'imposter': 0, 'pessimist': 16}",doctor,save,555.0,2.0
10,1,zombie,consolidated_dataset/test_00159.png,"{'doctor': 28, 'engineer': 4, 'normal': 9, 'thug': 39, 'imposter': 12, 'pessimist': 8}",doctor,squish,525.0,3.0
11,1,healthy,consolidated_dataset/test_00194.png,"{'doctor': 2, 'engineer': 12, 'normal': 1, 'thug': 73, 'imposter': 2, 'pessimist': 11}",thug,save,510.0,3.0
12,1,healthy,consolidated_dataset/test_00147.png,"{'doctor': 1, 'engineer': 0, 'normal': 62, 'thug': 3, 'imposter': 3, 'pessimist': 30}",normal,squish,480.0,4.0
13,1,zombie,consolidated_dataset/test_00072.png,"{'doctor': 9, 'engineer': 50, 'normal': 7, 'thug': 12, 'imposter': 9, 'pessimist': 13}",doctor,squish,465.0,4.0
14,1,healthy,consolidated_dataset/test_00150.png,"{'doctor': 16, 'engineer': 11, 'normal': 35, 'thug': 11, 'imposter': 17, 'pessimist': 10}",thug,save,450.0,4.0
15,1,healthy,consolidated_dataset/test_00154.png,"{'doctor': 84, 'engineer': 1, 'normal': 7, 'thug': 1, 'imposter': 3, 'pessimist': 3}",doctor,save,420.0,5.0
16,1,healthy,consolidated_dataset/test_00184.png,"{'doctor': 1, 'engineer': 3, 'normal': 44, 'thug': 39, 'imposter': 2, 'pessimist': 12}",normal,squish,390.0,6.0
17,1,zombie,consolidated_dataset/test_00061.png,"{'doctor': 0, 'engineer': 5, 'normal': 38, 'thug': 4, 'imposter': 20, 'pessimist': 34}",thug,squish,375.0,6.0
18,1,zombie,consolidated_dataset/test_00180.png,"{'doctor': 84, 'engineer': 3, 'normal': 4, 'thug': 7, 'imposter': 2, 'pessimist': 0}",doctor,squish,360.0,6.0
19,1,healthy,consolidated_dataset/test_00115.png,"{'doctor': 8, 'engineer': 0, 'normal': 62, 'thug': 6, 'imposter': 15, 'pessimist': 9}",normal,save,345.0,6.0
20,1,zombie,consolidated_dataset/test_00146.png,"{'doctor': 2, 'engineer': 8, 'normal': 26, 'thug': 3, 'imposter': 6, 'pessimist': 55}",normal,scram,315.0,7.0
21,1,zombie,consolidated_dataset/test_00004.png,"{'doctor': 58, 'engineer': 2, 'normal': 2, 'thug': 3, 'imposter': 29, 'pessimist': 6}",doctor,squish,265.0,0.0
22,1,healthy,consolidated_dataset/test_00163.png,"{'doctor': 2, 'engineer': 1, 'normal': 1, 'thug': 90, 'imposter': 3, 'pessimist': 4}",thug,squish,250.0,0.0
23,1,zombie,consolidated_dataset/test_00103.png,"{'doctor': 41, 'engineer': 9, 'normal': 14, 'thug': 4, 'imposter': 11, 'pessimist': 21}",normal,squish,235.0,0.0
24,1,healthy,consolidated_dataset/test_00002.png,"{'doctor': 38, 'engineer': 10, 'normal': 12, 'thug': 2, 'imposter': 28, 'pessimist': 10}",normal,save,220.0,0.0
25,1,healthy,consolidated_dataset/test_00125.png,"{'doctor': 1, 'engineer': 5, 'normal': 3, 'thug': 4, 'imposter': 76, 'pessimist': 13}",engineer,squish,190.0,1.0
26,1,healthy,consolidated_dataset/test_00155.png,"{'doctor': 1, 'engineer': 1, 'normal': 0, 'thug': 75, 'imposter': 19, 'pessimist': 3}",thug,skip,175.0,1.0
27,1,healthy,consolidated_dataset/test_00055.png,"{'doctor': 4, 'engineer': 10, 'normal': 30, 'thug': 28, 'imposter': 8, 'pessimist': 20}",engineer,save,155.0,1.0
28,1,zombie,consolidated_dataset/test_00045.png,"{'doctor': 4, 'engineer': 3, 'normal': 75, 'thug': 11, 'imposter': 2, 'pessimist': 6}",thug,squish,125.0,2.0
29,1,healthy,consolidated_dataset/test_00104.png,"{'doctor': 2, 'engineer': 5, 'normal': 54, 'thug': 6, 'imposter': 32, 'pessimist': 2}",normal,save,110.0,2.0
30,1,zombie,consolidated_dataset/test_00031.png,"{'doctor': 17, 'engineer': 25, 'normal': 4, 'thug': 25, 'imposter': 2, 'pessimist': 28}",engineer,squish,80.0,3.0
31,1,healthy,consolidated_dataset/test_00187.png,"{'doctor': 2, 'engineer': 1, 'normal': 95, 'thug': 0, 'imposter': 2, 'pessimist': 0}",normal,scram,65.0,3.0
32,1,zombie,consolidated_dataset/test_00181.png,"{'doctor': 3, 'engineer': 80, 'normal': 0, 'thug': 6, 'imposter': 11, 'pessimist': 0}",engineer,save,135.0,0.0
33,1,zombie,consolidated_dataset/test_00170.png,"{'doctor': 8, 'engineer': 0, 'normal': 90, 'thug': 0, 'imposter': 1, 'pessimist': 0}",normal,squish,105.0,1.0
34,1,healthy,consolidated_dataset/test_00162.png,"{'doctor': 12, 'engineer': 42, 'normal': 1, 'thug': 18, 'imposter': 18, 'pessimist': 9}",engineer,squish,90.0,1.0
35,1,zombie,consolidated_dataset/test_00076.png,"{'doctor': 1, 'engineer': 3, 'normal': 89, 'thug': 2, 'imposter': 0, 'pessimist': 4}",normal,squish,75.0,1.0
36,1,zombie,consolidated_dataset/test_00091.png,"{'doctor': 23, 'engineer': 9, 'normal': 41, 'thug': 14, 'imposter': 1, 'pessimist': 13}",normal,scram,60.0,1.0
37,1,healthy,consolidated_dataset/test_00196.png,"{'doctor': 4, 'engineer': 4, 'normal': 27, 'thug': 12, 'imposter': 33, 'pessimist': 19}",normal,save,130.0,0.0
38,1,zombie,consolidated_dataset/test_00022.png,"{'doctor': 7, 'engineer': 2, 'normal': 80, 'thug': 1, 'imposter': 3, 'pessimist': 7}",normal,squish,100.0,1.0
39,1,healthy,consolidated_dataset/test_00001.png,"{'doctor': 16, 'engineer': 10, 'normal': 25, 'thug': 4, 'imposter': 24, 'pessimist': 20}",doctor,save,85.0,1.0
