,local_run_id,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity
49,1,zombie,consolidated_dataset/test_00138.png,"{'doctor': 11, 'engineer': 28, 'normal': 36, 'thug': 23, 'imposter': 2, 'pessimist': 1}",normal,squish,140.0,2.0
50,1,zombie,consolidated_dataset/test_00091.png,"{'doctor': 3, 'engineer': 24, 'normal': 12, 'thug': 0, 'imposter': 55, 'pessimist': 6}",engineer,save,125.0,2.0
51,1,healthy,consolidated_dataset/test_00038.png,"{'doctor': 28, 'engineer': 0, 'normal': 29, 'thug': 1, 'imposter': 39, 'pessimist': 2}",imposter,squish,95.0,3.0
52,1,healthy,consolidated_dataset/test_00054.png,"{'doctor': 5, 'engineer': 9, 'normal': 75, 'thug': 2, 'imposter': 4, 'pessimist': 5}",normal,skip,80.0,3.0
53,1,zombie,consolidated_dataset/test_00087.png,"{'doctor': 13, 'engineer': 24, 'normal': 3, 'thug': 7, 'imposter': 43, 'pessimist': 9}",pessimist,scram,60.0,3.0
54,1,healthy,consolidated_dataset/test_00040.png,"{'doctor': 32, 'engineer': 0, 'normal': 62, 'thug': 5, 'imposter': 0, 'pessimist': 1}",normal,skip,250.0,0.0
55,1,healthy,consolidated_dataset/test_00186.png,"{'doctor': 2, 'engineer': 2, 'normal': 16, 'thug': 17, 'imposter': 58, 'pessimist': 6}",imposter,skip,230.0,0.0
56,1,zombie,consolidated_dataset/test_00032.png,"{'doctor': 1, 'engineer': 20, 'normal': 4, 'thug': 4, 'imposter': 71, 'pessimist': 0}",imposter,squish,210.0,0.0
57,1,healthy,consolidated_dataset/test_00120.png,"{'doctor': 43, 'engineer': 16, 'normal': 16, 'thug': 2, 'imposter': 23, 'pessimist': 1}",imposter,skip,195.0,0.0
58,1,zombie,consolidated_dataset/test_00170.png,"{'doctor': 88, 'engineer': 0, 'normal': 7, 'thug': 3, 'imposter': 1, 'pessimist': 0}",doctor,save,175.0,0.0
