,local_run_id,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity
0,1,zombie,consolidated_dataset/test_00121.png,"{'doctor': 30, 'engineer': 1, 'normal': 40, 'thug': 1, 'imposter': 4, 'pessimist': 23}",pessimist,squish,720.0,0.0
1,1,zombie,consolidated_dataset/test_00192.png,"{'doctor': 1, 'engineer': 16, 'normal': 3, 'thug': 68, 'imposter': 11, 'pessimist': 1}",thug,squish,705.0,0.0
2,1,healthy,consolidated_dataset/test_00194.png,"{'doctor': 30, 'engineer': 5, 'normal': 1, 'thug': 12, 'imposter': 1, 'pessimist': 52}",pessimist,skip,690.0,0.0
3,1,zombie,consolidated_dataset/test_00047.png,"{'doctor': 3, 'engineer': 9, 'normal': 2, 'thug': 47, 'imposter': 7, 'pessimist': 33}",pessimist,squish,670.0,0.0
4,1,zombie,consolidated_dataset/test_00004.png,"{'doctor': 6, 'engineer': 37, 'normal': 26, 'thug': 8, 'imposter': 17, 'pessimist': 7}",normal,squish,655.0,0.0
5,1,healthy,consolidated_dataset/test_00012.png,"{'doctor': 19, 'engineer': 74, 'normal': 1, 'thug': 1, 'imposter': 1, 'pessimist': 5}",engineer,save,640.0,0.0
6,1,healthy,consolidated_dataset/test_00039.png,"{'doctor': 83, 'engineer': 1, 'normal': 0, 'thug': 4, 'imposter': 10, 'pessimist': 3}",doctor,save,610.0,1.0
7,1,healthy,consolidated_dataset/test_00188.png,"{'doctor': 1, 'engineer': 1, 'normal': 0, 'thug': 67, 'imposter': 26, 'pessimist': 5}",thug,skip,580.0,2.0
8,1,zombie,consolidated_dataset/test_00145.png,"{'doctor': 23, 'engineer': 23, 'normal': 27, 'thug': 3, 'imposter': 9, 'pessimist': 14}",thug,squish,560.0,2.0
9,1,healthy,consolidated_dataset/test_00104.png,"{'doctor': 8, 'engineer': 7, 'normal': 34, 'thug': 2, 'imposter': 26, 'pessimist': 23}",normal,save,545.0,2.0
10,1,zombie,consolidated_dataset/test_00007.png,"{'doctor': 5, 'engineer': 35, 'normal': 51, 'thug': 1, 'imposter': 7, 'pessimist': 1}",normal,squish,515.0,3.0
11,1,zombie,consolidated_dataset/test_00088.png,"{'doctor': 8, 'engineer': 1, 'normal': 1, 'thug': 17, 'imposter': 11, 'pessimist': 62}",pessimist,squish,500.0,3.0
12,1,healthy,consolidated_dataset/test_00109.png,"{'doctor': 8, 'engineer': 0, 'normal': 11, 'thug': 24, 'imposter': 5, 'pessimist': 51}",pessimist,scram,485.0,3.0
13,1,healthy,consolidated_dataset/test_00139.png,"{'doctor': 13, 'engineer': 11, 'normal': 44, 'thug': 4, 'imposter': 3, 'pessimist': 25}",engineer,save,555.0,0.0
14,1,healthy,consolidated_dataset/test_00107.png,"{'doctor': 1, 'engineer': 69, 'normal': 3, 'thug': 3, 'imposter': 19, 'pessimist': 6}",engineer,save,525.0,1.0
15,1,zombie,consolidated_dataset/test_00072.png,"{'doctor': 51, 'engineer': 0, 'normal': 41, 'thug': 2, 'imposter': 2, 'pessimist': 3}",doctor,save,495.0,2.0
16,1,zombie,consolidated_dataset/test_00180.png,"{'doctor': 0, 'engineer': 29, 'normal': 37, 'thug': 27, 'imposter': 1, 'pessimist': 6}",thug,squish,465.0,3.0
17,1,healthy,consolidated_dataset/test_00123.png,"{'doctor': 79, 'engineer': 2, 'normal': 11, 'thug': 4, 'imposter': 2, 'pessimist': 2}",doctor,save,450.0,3.0
18,1,healthy,consolidated_dataset/test_00081.png,"{'doctor': 2, 'engineer': 61, 'normal': 3, 'thug': 1, 'imposter': 24, 'pessimist': 10}",engineer,save,420.0,4.0
19,1,zombie,consolidated_dataset/test_00152.png,"{'doctor': 47, 'engineer': 15, 'normal': 6, 'thug': 30, 'imposter': 1, 'pessimist': 0}",doctor,scram,390.0,5.0
20,1,zombie,consolidated_dataset/test_00049.png,"{'doctor': 8, 'engineer': 49, 'normal': 12, 'thug': 17, 'imposter': 6, 'pessimist': 8}",engineer,save,700.0,0.0
21,1,healthy,consolidated_dataset/test_00193.png,"{'doctor': 3, 'engineer': 96, 'normal': 0, 'thug': 0, 'imposter': 0, 'pessimist': 0}",engineer,save,670.0,1.0
22,1,healthy,consolidated_dataset/test_00020.png,"{'doctor': 87, 'engineer': 1, 'normal': 10, 'thug': 0, 'imposter': 0, 'pessimist': 2}",doctor,save,640.0,2.0
23,1,healthy,consolidated_dataset/test_00184.png,"{'doctor': 26, 'engineer': 1, 'normal': 7, 'thug': 55, 'imposter': 5, 'pessimist': 6}",thug,skip,610.0,3.0
24,1,zombie,consolidated_dataset/test_00048.png,"{'doctor': 18, 'engineer': 3, 'normal': 4, 'thug': 20, 'imposter': 32, 'pessimist': 23}",imposter,squish,590.0,3.0
