,local_run_id,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity
33,1,zombie,consolidated_dataset/test_00087.png,"{'doctor': 2, 'engineer': 10, 'normal': 10, 'thug': 9, 'imposter': 4, 'pessimist': 65}",doctor,skip,130.0,5.0
34,1,zombie,consolidated_dataset/test_00122.png,"{'doctor': 1, 'engineer': 1, 'normal': 2, 'thug': 1, 'imposter': 3, 'pessimist': 92}",pessimist,squish,110.0,5.0
35,1,zombie,consolidated_dataset/test_00181.png,"{'doctor': 49, 'engineer': 21, 'normal': 1, 'thug': 12, 'imposter': 4, 'pessimist': 13}",doctor,squish,95.0,5.0
36,1,healthy,consolidated_dataset/test_00187.png,"{'doctor': 2, 'engineer': 2, 'normal': 93, 'thug': 1, 'imposter': 1, 'pessimist': 1}",normal,save,80.0,5.0
37,1,zombie,consolidated_dataset/test_00004.png,"{'doctor': 2, 'engineer': 10, 'normal': 44, 'thug': 4, 'imposter': 2, 'pessimist': 38}",pessimist,scram,50.0,6.0
38,1,healthy,consolidated_dataset/test_00098.png,"{'doctor': 3, 'engineer': 25, 'normal': 5, 'thug': 60, 'imposter': 4, 'pessimist': 2}",thug,skip,240.0,0.0
39,1,healthy,consolidated_dataset/test_00035.png,"{'doctor': 3, 'engineer': 1, 'normal': 74, 'thug': 1, 'imposter': 9, 'pessimist': 11}",normal,save,220.0,0.0
40,1,healthy,consolidated_dataset/test_00185.png,"{'doctor': 11, 'engineer': 13, 'normal': 7, 'thug': 57, 'imposter': 4, 'pessimist': 7}",pessimist,skip,190.0,1.0
41,1,healthy,consolidated_dataset/test_00050.png,"{'doctor': 13, 'engineer': 7, 'normal': 3, 'thug': 6, 'imposter': 1, 'pessimist': 70}",pessimist,save,170.0,1.0
42,1,zombie,consolidated_dataset/test_00099.png,"{'doctor': 10, 'engineer': 0, 'normal': 51, 'thug': 14, 'imposter': 18, 'pessimist': 7}",imposter,squish,140.0,2.0
43,1,zombie,consolidated_dataset/test_00022.png,"{'doctor': 6, 'engineer': 6, 'normal': 72, 'thug': 9, 'imposter': 2, 'pessimist': 5}",normal,squish,125.0,2.0
44,1,zombie,consolidated_dataset/test_00175.png,"{'doctor': 12, 'engineer': 18, 'normal': 63, 'thug': 2, 'imposter': 3, 'pessimist': 1}",normal,squish,110.0,2.0
45,1,healthy,consolidated_dataset/test_00020.png,"{'doctor': 2, 'engineer': 2, 'normal': 1, 'thug': 1, 'imposter': 88, 'pessimist': 6}",imposter,skip,95.0,2.0
46,1,zombie,consolidated_dataset/test_00048.png,"{'doctor': 25, 'engineer': 10, 'normal': 1, 'thug': 1, 'imposter': 1, 'pessimist': 61}",pessimist,squish,75.0,2.0
47,1,zombie,consolidated_dataset/test_00145.png,"{'doctor': 9, 'engineer': 7, 'normal': 36, 'thug': 1, 'imposter': 21, 'pessimist': 27}",normal,scram,60.0,2.0
48,1,healthy,consolidated_dataset/test_00123.png,"{'doctor': 4, 'engineer': 66, 'normal': 25, 'thug': 1, 'imposter': 1, 'pessimist': 3}",engineer,scram,10.0,0.0
Killed: 1 Saved: 13
